TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Time	Corr	Sorted
	3	/	CircleTest	testGetBuildNumber	assertEquals("STR",newCircle(env()).getBuildNumber());	assertEquals("STR",getBuildNumber());	32.72	0	1
	4	/	CircleTest	testGetBuildNumber	assertEquals("STR",newCircle(env()).getBuildNumber());	assertSame("STR",getBuildNumber());	32.72	0	1
	5	/	CircleTest	testGetBuildNumber	assertEquals("STR",newCircle(env()).getBuildNumber());	assertNotSame("STR",getBuildNumber());	32.72	0	1
	6	/	CircleTest	testGetBuildNumber	assertEquals("STR",newCircle(env()).getBuildNumber());	assertNull(getBuildNumber());	32.72	0	1
	7	/	CircleTest	testGetBuildNumber	assertEquals("STR",newCircle(env()).getBuildNumber());	assertArrayEquals("STR",newString[]{getBuildNumber()});	32.72	0	1
	8	/	CircleTest	testGetBuildNumber	assertEquals("STR",newCircle(env()).getBuildNumber());	assertEquals("STR","STR");	32.72	0	1
	9	/	CircleTest	testGetBuildNumber	assertEquals("STR",newCircle(env()).getBuildNumber());	assertTrue("STR");	32.72	0	1
47	0	Yubico/yubico-java-client	YubicoClientTest	testShortOTP	assertFalse(YubicoClient.isValidOTPFormat(otp));	assertTrue("STR");	38.68	0	1
	1	/	YubicoClientTest	testShortOTP	assertFalse(YubicoClient.isValidOTPFormat(otp));	assertFalse("STR");	38.68	0	1
	2	/	YubicoClientTest	testShortOTP	assertFalse(YubicoClient.isValidOTPFormat(otp));	assertTrue("STR");	38.68	0	1
	3	/	YubicoClientTest	testShortOTP	assertFalse(YubicoClient.isValidOTPFormat(otp));	assertFalse("STR");	38.68	0	1
	4	/	YubicoClientTest	testShortOTP	assertFalse(YubicoClient.isValidOTPFormat(otp));	assertTrue("STR");	38.68	0	1
	5	/	YubicoClientTest	testShortOTP	assertFalse(YubicoClient.isValidOTPFormat(otp));	assertFalse("STR");	38.68	0	1
	6	/	YubicoClientTest	testShortOTP	assertFalse(YubicoClient.isValidOTPFormat(otp));	assertTrue("STR");	38.68	0	1
	7	/	YubicoClientTest	testShortOTP	assertFalse(YubicoClient.isValidOTPFormat(otp));	assertFalse("STR");	38.68	0	1
	8	/	YubicoClientTest	testShortOTP	assertFalse(YubicoClient.isValidOTPFormat(otp));	assertThrows(IllegalArgumentException.class,()->isValidOTPFormat(null));	38.68	0	1
	9	/	YubicoClientTest	testShortOTP	assertFalse(YubicoClient.isValidOTPFormat(otp));	assertNotNull("STR");	38.68	0	1
48	0	nidi3/raml-loader	JsonSchemaTest	jsonSchemaWithLoader	assertTrue(validate(factory).isSuccess());	assertNotNull(factory);	37.09	0	1
	1	/	JsonSchemaTest	jsonSchemaWithLoader	assertTrue(validate(factory).isSuccess());	assertNotEquals(null,factory);	37.09	0	1
	2	/	JsonSchemaTest	jsonSchemaWithLoader	assertTrue(validate(factory).isSuccess());	assertTrue(factoryinstanceofJsonSchemaFactory);	37.09	0	1
	3	/	JsonSchemaTest	jsonSchemaWithLoader	assertTrue(validate(factory).isSuccess());	assertEquals(JsonSchemaFactory.class,factory.getClass());	37.09	0	1
	4	/	JsonSchemaTest	jsonSchemaWithLoader	assertTrue(validate(factory).isSuccess());	assertNotSame(factory,null);	37.09	0	1
	5	/	JsonSchemaTest	jsonSchemaWithLoader	assertTrue(validate(factory).isSuccess());	assertSame(factory,LoaderUriDownloader.createJsonSchemaFactory(loader));	37.09	0	1
	6	/	JsonSchemaTest	jsonSchemaWithLoader	assertTrue(validate(factory).isSuccess());	assertFalse(factory.isError());	37.09	0	1
	7	/	JsonSchemaTest	jsonSchemaWithLoader	assertTrue(validate(factory).isSuccess());	assertEquals(0,factory.getMaximumRecursiveDepth());	37.09	0	1
	8	/	JsonSchemaTest	jsonSchemaWithLoader	assertTrue(validate(factory).isSuccess());	assertArrayEquals(null,null);	37.09	0	1
	9	/	JsonSchemaTest	jsonSchemaWithLoader	assertTrue(validate(factory).isSuccess());	assertThrows(IllegalArgumentException.class,()->createJsonSchemaFactory(null));	37.09	0	1
0	0	orientechnologies/orientdb	OCommandExecutorSQLSelectTest	testLimitWithNamedParam	assertEquals(qResult.size(),2);	assertNotNull(qResult);	16.69	0	1
	1	/	OCommandExecutorSQLSelectTest	testLimitWithNamedParam	assertEquals(qResult.size(),2);	assertTrue(!qResult.isEmpty());	16.69	0	1
	2	/	OCommandExecutorSQLSelectTest	testLimitWithNamedParam	assertEquals(qResult.size(),2);	assertEquals(qResult.size(),2);	16.69	1	1
	3	/	OCommandExecutorSQLSelectTest	testLimitWithNamedParam	assertEquals(qResult.size(),2);	assertNotEquals(expectedResult,actualResult);	16.69	0	1
	4	/	OCommandExecutorSQLSelectTest	testLimitWithNamedParam	assertEquals(qResult.size(),2);	assertSame(expectedObject,actualObject);	16.69	0	1
1	0	orientechnologies/orientdb	OCommandExecutorSQLCreatePropertyTest	testNonStrict	assertEquals(idProperty.getName(),PROP_ID);	assertNotNull(companyClass);	33.79	0	1
	1	/	OCommandExecutorSQLCreatePropertyTest	testNonStrict	assertEquals(idProperty.getName(),PROP_ID);	assertNotNull(idProperty);	33.79	0	1
	2	/	OCommandExecutorSQLCreatePropertyTest	testNonStrict	assertEquals(idProperty.getName(),PROP_ID);	assertEquals("STR",companyClass.getName());	33.79	0	1
	3	/	OCommandExecutorSQLCreatePropertyTest	testNonStrict	assertEquals(idProperty.getName(),PROP_ID);	assertEquals(idProperty.getName(),PROP_ID);	33.79	1	1
	4	/	OCommandExecutorSQLCreatePropertyTest	testNonStrict	assertEquals(idProperty.getName(),PROP_ID);	assertEquals(OType.INTEGER,idProperty.getType());	33.79	0	1
	5	/	OCommandExecutorSQLCreatePropertyTest	testNonStrict	assertEquals(idProperty.getName(),PROP_ID);	assertTrue(idProperty.isMandatory());	33.79	0	1
	6	/	OCommandExecutorSQLCreatePropertyTest	testNonStrict	assertEquals(idProperty.getName(),PROP_ID);	assertFalse(idProperty.isNotNull());	33.79	0	1
	7	/	OCommandExecutorSQLCreatePropertyTest	testNonStrict	assertEquals(idProperty.getName(),PROP_ID);	assertTrue(idProperty.isReadonly());	33.79	0	1
	8	/	OCommandExecutorSQLCreatePropertyTest	testNonStrict	assertEquals(idProperty.getName(),PROP_ID);	assertEquals(Integer.valueOf(10),idProperty.getMax());	33.79	0	1
	9	/	OCommandExecutorSQLCreatePropertyTest	testNonStrict	assertEquals(idProperty.getName(),PROP_ID);	assertEquals(Integer.valueOf(4),idProperty.getMin());	33.79	0	1
2	0	orientechnologies/orientdb	LuceneSpatialMiscFunctionsTest	testDistance	assertThat(next.<Double>field("STR")).isEqualTo(0.0015056772638228177);	assertNotNull(execute);	49.87	0	1
	1	/	LuceneSpatialMiscFunctionsTest	testDistance	assertThat(next.<Double>field("STR")).isEqualTo(0.0015056772638228177);	assertTrue(execute.size()>0);	49.87	0	1
	2	/	LuceneSpatialMiscFunctionsTest	testDistance	assertThat(next.<Double>field("STR")).isEqualTo(0.0015056772638228177);	assertEquals(0.1980897715667625,0.0001);	49.87	0	1
	3	/	LuceneSpatialMiscFunctionsTest	testDistance	assertThat(next.<Double>field("STR")).isEqualTo(0.0015056772638228177);	assertFalse(execute.isEmpty());	49.87	0	1
	4	/	LuceneSpatialMiscFunctionsTest	testDistance	assertThat(next.<Double>field("STR")).isEqualTo(0.0015056772638228177);	assertEquals(next.getClassName(),"STR");	49.87	0	1
	5	/	LuceneSpatialMiscFunctionsTest	testDistance	assertThat(next.<Double>field("STR")).isEqualTo(0.0015056772638228177);	assertTrue(next.isEmbedded());	49.87	0	1
	6	/	LuceneSpatialMiscFunctionsTest	testDistance	assertThat(next.<Double>field("STR")).isEqualTo(0.0015056772638228177);	assertFalse(next.isLazyLoad());	49.87	0	1
	7	/	LuceneSpatialMiscFunctionsTest	testDistance	assertThat(next.<Double>field("STR")).isEqualTo(0.0015056772638228177);	assertNotNull(next.asStream());	49.87	0	1
	8	/	LuceneSpatialMiscFunctionsTest	testDistance	assertThat(next.<Double>field("STR")).isEqualTo(0.0015056772638228177);	assertTrue(next.equals(next));	49.87	0	1
	9	/	LuceneSpatialMiscFunctionsTest	testDistance	assertThat(next.<Double>field("STR")).isEqualTo(0.0015056772638228177);	assertFalse(next.equals(newObject()));	49.87	0	1
3	0	orientechnologies/orientdb	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	assertTrue(result.hasNext());	60.65	1	1
	1	/	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	assertNotNull(result);	60.65	0	1
	2	/	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	assertTrue(query.length()>0);	60.65	0	1
	3	/	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	assertFalse(query.toString().isEmpty());	60.65	0	1
	4	/	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	assertSame(db,result.getDatabase());	60.65	0	1
	5	/	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	assertNotSame(null,db);	60.65	0	1
	6	/	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	assertNotNull("STR");	60.65	0	1
	7	/	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	assertFalse("STR");	60.65	0	1
	8	/	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	assertNotSame("STR",db.getName());	60.65	0	1
	9	/	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	assertEquals(2,"STR");	60.65	0	1
4	0	orientechnologies/orientdb	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	assertTrue(hasNext());	34.06	0	1
	1	/	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	assertEquals(true,hasNext());	34.06	0	1
	2	/	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	assertEquals(Boolean.TRUE,hasNext());	34.06	0	1
	3	/	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	assertTrue(Boolean.TRUE==hasNext());	34.06	0	1
	4	/	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	assertTrue(Boolean.TRUE.equals(hasNext()));	34.06	0	1
	5	/	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	assertNotNull(hasNext());	34.06	0	1
	6	/	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	assertSame(Boolean.class,hasNext().getClass());	34.06	0	1
	7	/	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	assertArrayEquals(newObject[]{true},newObject[]{hasNext()});	34.06	0	1
	8	/	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	assertEquals(Boolean.TRUE.toString(),hasNext().toString());	34.06	0	1
	9	/	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	assertEquals("STR",Boolean.toString(hasNext()));	34.06	0	1
5	0	orientechnologies/orientdb	OMatchStatementExecutionNewTest	testManager2	assertEquals("STR",getManager2("STR").getProperty("STR"));	assertNotNull("STR");	62.15	0	1
	1	/	OMatchStatementExecutionNewTest	testManager2	assertEquals("STR",getManager2("STR").getProperty("STR"));	assertNull("STR");	62.15	0	1
	2	/	OMatchStatementExecutionNewTest	testManager2	assertEquals("STR",getManager2("STR").getProperty("STR"));	assertTrue("STR");	62.15	0	1
	3	/	OMatchStatementExecutionNewTest	testManager2	assertEquals("STR",getManager2("STR").getProperty("STR"));	assertFalse("STR");	62.15	0	1
	4	/	OMatchStatementExecutionNewTest	testManager2	assertEquals("STR",getManager2("STR").getProperty("STR"));	assertEquals("STR","STR");	62.15	0	1
	5	/	OMatchStatementExecutionNewTest	testManager2	assertEquals("STR",getManager2("STR").getProperty("STR"));	assertNotEquals("STR","STR");	62.15	0	1
	6	/	OMatchStatementExecutionNewTest	testManager2	assertEquals("STR",getManager2("STR").getProperty("STR"));	assertSame(filter,"STR");	62.15	0	1
	7	/	OMatchStatementExecutionNewTest	testManager2	assertEquals("STR",getManager2("STR").getProperty("STR"));	assertNotSame(cache1,"STR");	62.15	0	1
	8	/	OMatchStatementExecutionNewTest	testManager2	assertEquals("STR",getManager2("STR").getProperty("STR"));	assertArrayEquals(expectedArray,"STR");	62.15	0	1
	9	/	OMatchStatementExecutionNewTest	testManager2	assertEquals("STR",getManager2("STR").getProperty("STR"));	assertEquals(3.14,"STR");	62.15	0	1
6	0	orientechnologies/orientdb	RemoteQuerySupportTest	testQueryEmbeddedSet	assertNotNull(item.getProperty("STR"));	assertNotNull(item);	45.15	0	1
	1	/	RemoteQuerySupportTest	testQueryEmbeddedSet	assertNotNull(item.getProperty("STR"));	assertTrue(res.hasNext());	45.15	0	1
	2	/	RemoteQuerySupportTest	testQueryEmbeddedSet	assertNotNull(item.getProperty("STR"));	assertTrue(set.contains(emb));	45.15	0	1
	3	/	RemoteQuerySupportTest	testQueryEmbeddedSet	assertNotNull(item.getProperty("STR"));	assertSame(doc,doc);	45.15	0	1
	4	/	RemoteQuerySupportTest	testQueryEmbeddedSet	assertNotNull(item.getProperty("STR"));	assertSame(emb,emb);	45.15	0	1
	5	/	RemoteQuerySupportTest	testQueryEmbeddedSet	assertNotNull(item.getProperty("STR"));	assertNotEquals(0,set.size());	45.15	0	1
	6	/	RemoteQuerySupportTest	testQueryEmbeddedSet	assertNotNull(item.getProperty("STR"));	assertFalse(set.isEmpty());	45.15	0	1
	7	/	RemoteQuerySupportTest	testQueryEmbeddedSet	assertNotNull(item.getProperty("STR"));	assertTrue(set.iterator().next().getType()instanceofOType.EMBEDDEDSET);	45.15	0	1
	8	/	RemoteQuerySupportTest	testQueryEmbeddedSet	assertNotNull(item.getProperty("STR"));	assertEquals(1,"STR");	45.15	0	1
	9	/	RemoteQuerySupportTest	testQueryEmbeddedSet	assertNotNull(item.getProperty("STR"));	assertNotEquals(0,doc.getProperties().size());	45.15	0	1
7	0	orientechnologies/orientdb	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertFalse(doc.isDirty());	28.97	1	1
	1	/	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertTrue(!doc.isDirty());	28.97	0	1
	2	/	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertEquals(false,doc.isDirty());	28.97	0	1
	3	/	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertTrue(doc.getInternalStatus().equals(ORecordElement.STATUS.LOADED));	28.97	0	1
	4	/	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertFalse(doc.getInternalStatus().equals(ORecordElement.STATUS.INITIALIZED));	28.97	0	1
	5	/	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertNotNull(doc.getIdentity());	28.97	0	1
	6	/	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertTrue(doc.getIdentity().isValid());	28.97	0	1
	7	/	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertTrue(doc.getClassName().isEmpty());	28.97	0	1
	8	/	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertTrue(doc.getIdentity().getClusterId()==0);	28.97	0	1
	9	/	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertTrue(doc.getIdentity().getClusterPosition()==-1);	28.97	0	1
8	0	orientechnologies/orientdb	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertTrue(db.getMetadata().getSchema().existsClass(className));	65.33	0	1
	1	/	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertEquals(className,clazz.getName());	65.33	0	1
	2	/	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertTrue(clazz.getClusterIds().length==32);	65.33	0	1
	3	/	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertTrue(clazz.getName().equals(className));	65.33	0	1
	4	/	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertNotNull(clazz);	65.33	1	1
	5	/	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertNotEquals(null,db.getMetadata().getSchema());	65.33	0	1
	6	/	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertEquals(clazz,db.getMetadata().getSchema().getClass(className));	65.33	0	1
	7	/	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertTrue(clazz.getClusterSelection()>-1);	65.33	0	1
	8	/	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertEquals(32,clazz.getDefaultClusterIdForNewInstance());	65.33	0	1
	9	/	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertTrue(clazz.getClusterIds().length>=1);	65.33	0	1
9	0	orientechnologies/orientdb	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertEquals(1,operations.size());	49.35	0	1
	1	/	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertNotNull(operations);	49.35	0	1
	2	/	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertTrue(operationsinstanceofList);	49.35	0	1
	3	/	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertFalse(operations.isEmpty());	49.35	0	1
	4	/	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertNotEquals(null,request);	49.35	0	1
	5	/	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertSame(ORecordSerializerNetworkFactory.INSTANCE.current(),request.getRecordSerializer());	49.35	0	1
	6	/	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertNotSame(channel,null);	49.35	0	1
	7	/	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertEquals(-1,request.getTransactionId());	49.35	0	1
	8	/	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertSame(operations,request.getOperations());	49.35	0	1
	9	/	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertTrue(request.getByteCount()>0);	49.35	0	1
10	0	orientechnologies/orientdb	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertNotNull(db);	28.98	0	1
	1	/	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertTrue(db.exists());	28.98	0	1
	2	/	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertNotNull(className);	28.98	0	1
	3	/	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertNotNull(itemclassName);	28.98	0	1
	4	/	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertTrue(db.isActiveOnCurrentThread());	28.98	0	1
	5	/	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertFalse(db.isClosed());	28.98	0	1
	6	/	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertTrue(db.isDocument());	28.98	0	1
	7	/	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertEquals(1,db.getClusters());	28.98	0	1
	8	/	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertNull(db.getDefaultClusterId());	28.98	0	1
	9	/	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertTrue(db.isUseCache());	28.98	0	1
11	0	orientechnologies/orientdb	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertNotNull(doc);	32.46	0	1
	1	/	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertNotNull(manager);	32.46	0	1
	2	/	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertNotNull(manager.getRecord());	32.46	0	1
	3	/	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertTrue(manager.getRecord()instanceofODocument);	32.46	0	1
	4	/	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertTrue(manager.getRecord()!=null&&manager.isDirty(doc));	32.46	0	1
	5	/	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertTrue(manager.getRecord()!=null&&!manager.isNew(doc));	32.46	0	1
	6	/	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertTrue(manager.getRecord()!=null&&!manager.isDirty(doc));	32.46	0	1
	7	/	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertTrue(manager.getRecord()!=null&&manager.isNew(doc));	32.46	0	1
	8	/	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertNull(doc.getIdentity().getClusterId());	32.46	0	1
	9	/	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertNull(doc.getIdentity().getClusterPosition());	32.46	0	1
12	0	orientechnologies/orientdb	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertNotNull(array);	29.79	0	1
	1	/	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertTrue(array.isEmpty());	29.79	0	1
	2	/	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertEquals(0,array.size());	29.79	1	1
	3	/	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertArrayEquals(newInteger[]{},array.toArray());	29.79	0	1
	4	/	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertEquals(0,array.indexOf(1));	29.79	0	1
	5	/	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertEquals(0,array.lastIndexOf(1));	29.79	0	1
	6	/	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertFalse(array.contains(1));	29.79	0	1
	7	/	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertFalse(array.contains(null));	29.79	0	1
	8	/	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertNull(array.get(0));	29.79	0	1
	9	/	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertThrows(IndexOutOfBoundsException.class,()->array.get(1));	29.79	0	1
13	0	orientechnologies/orientdb	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertTrue(result);	28.16	0	1
	1	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertFalse(!result);	28.16	0	1
	2	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertNotNull(keysToAdd);	28.16	0	1
	3	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertNotNull(keysToRemove);	28.16	0	1
	4	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertEquals(0,keysToAdd.size());	28.16	0	1
	5	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertEquals(1,keysToRemove.size());	28.16	0	1
	6	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertTrue(keysToRemove.containsKey(12));	28.16	0	1
	7	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertFalse(keysToRemove.containsKey(13));	28.16	0	1
	8	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertNull(keysToAdd.get(12));	28.16	0	1
	9	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertSame(removedKeys,keysToRemove);	28.16	0	1
14	0	orientechnologies/orientdb	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertEquals(rid,from.getRid());	45.36	0	1
	1	/	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertNotNull(from.getRid());	45.36	0	1
	2	/	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertTrue(from.getRid().isValid());	45.36	0	1
	3	/	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertEquals(1,from.getVersion());	45.36	0	1
	4	/	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertEquals(12,from.getClusterId());	45.36	0	1
	5	/	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertFalse(from.getRid().isTemporary());	45.36	0	1
	6	/	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertNotEquals(newORecordId(0,0),from.getRid());	45.36	0	1
	7	/	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertNull(to.getRid());	45.36	0	1
	8	/	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertNotSame(from.getRid(),to.getRid());	45.36	0	1
	9	/	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertNull(to.getVal());	45.36	0	1
15	0	orientechnologies/orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertTrue(addedKeys.containsKey(42));	91.66	0	1
	1	/	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertEquals(1,addedKeys.size());	91.66	0	1
	2	/	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertTrue(keysToAdd.containsKey(42));	91.66	0	1
	3	/	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertEquals(1,keysToAdd.size());	91.66	0	1
	4	/	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertFalse(keysToRemove.containsKey(42));	91.66	0	1
	5	/	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertEquals(0,keysToRemove.size());	91.66	0	1
	6	/	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertNotNull(multiValueChangeEvent);	91.66	0	1
	7	/	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertNotNull(keysToAdd);	91.66	0	1
	8	/	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertNotNull(keysToRemove);	91.66	0	1
	9	/	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertNotNull(processChangeEvent);	91.66	0	1
16	0	orientechnologies/orientdb	DuplicateNonUniqueIndexChangesTxTest	testDuplicateValuesOnCreateDelete	assertRids("STR");	assertNotNull(db);	49.03	0	1
