TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Time	Corr	Sorted
30	8	/	CookieTest	testCookieWithExpiresString	assertTrue("STR",cookie.getHTTPHeader().contains(expiresString));	assertTrue(cookie.getHTTPHeader().startsWith("STR"));	101.53	0	0
30	9	/	CookieTest	testCookieWithExpiresString	assertTrue("STR",cookie.getHTTPHeader().contains(expiresString));	assertArrayEquals(expectedArray,cookie.getHTTPHeader().toCharArray());	101.53	0	0
31	0	rockagen/commons-lib	ReflexUtilTest	testIntefaceGenericTypeClass	assertArrayEquals(clazz,exp);	assertNotNull(clazzs);	53.69	0	0
31	1	/	ReflexUtilTest	testIntefaceGenericTypeClass	assertArrayEquals(clazz,exp);	assertSame(exp.getClass(),clazzs.getClass());	53.69	0	0
31	2	/	ReflexUtilTest	testIntefaceGenericTypeClass	assertArrayEquals(clazz,exp);	assertNotSame(exp,clazzs);	53.69	0	0
31	3	/	ReflexUtilTest	testIntefaceGenericTypeClass	assertArrayEquals(clazz,exp);	"assertThrows(NullPointerException.class,()->{
???;
});"	53.69	0	0
31	4	/	ReflexUtilTest	testIntefaceGenericTypeClass	assertArrayEquals(clazz,exp);	assertEquals(exp.length,clazzs.length);	53.69	0	0
31	5	/	ReflexUtilTest	testIntefaceGenericTypeClass	assertArrayEquals(clazz,exp);	assertTrue(exp.length>0);	53.69	0	0
31	6	/	ReflexUtilTest	testIntefaceGenericTypeClass	assertArrayEquals(clazz,exp);	assertArrayEquals(exp,clazzs);	53.69	0	0
31	7	/	ReflexUtilTest	testIntefaceGenericTypeClass	assertArrayEquals(clazz,exp);	assertNotEquals(exp.length,clazzs.length+1);	53.69	0	0
31	8	/	ReflexUtilTest	testIntefaceGenericTypeClass	assertArrayEquals(clazz,exp);	assertNull(null);	53.69	0	0
31	9	/	ReflexUtilTest	testIntefaceGenericTypeClass	assertArrayEquals(clazz,exp);	assertFalse(exp.length==0);	53.69	0	0
32	0	rockagen/commons-lib	CommUtilTest	testBitValue	assertEquals("STR",CommUtil.hexdump(CommUtil.bitValue(b)));	assertTrue(hexdump("STR".getBytes()).startsWith("STR"));	48.94	0	0
32	1	/	CommUtilTest	testBitValue	assertEquals("STR",CommUtil.hexdump(CommUtil.bitValue(b)));	assertNotNull(hexdump("STR".getBytes()));	48.94	0	0
32	2	/	CommUtilTest	testBitValue	assertEquals("STR",CommUtil.hexdump(CommUtil.bitValue(b)));	assertThrows(Exception.class,()->hexdump(null));	48.94	0	0
32	3	/	CommUtilTest	testBitValue	assertEquals("STR",CommUtil.hexdump(CommUtil.bitValue(b)));	assertSame(hexdump("STR".getBytes()),hexdump("STR".getBytes()));	48.94	0	0
32	4	/	CommUtilTest	testBitValue	assertEquals("STR",CommUtil.hexdump(CommUtil.bitValue(b)));	assertNull(hexdump(null));	48.94	0	0
32	5	/	CommUtilTest	testBitValue	assertEquals("STR",CommUtil.hexdump(CommUtil.bitValue(b)));	assertEquals("STR",hexdump("STR".getBytes()));	48.94	0	0
32	6	/	CommUtilTest	testBitValue	assertEquals("STR",CommUtil.hexdump(CommUtil.bitValue(b)));	assertNotSame(hexdump("STR".getBytes()),hexdump("STR".getBytes()));	48.94	0	0
32	7	/	CommUtilTest	testBitValue	assertEquals("STR",CommUtil.hexdump(CommUtil.bitValue(b)));	assertFalse(hexdump("STR".getBytes()).endsWith("STR"));	48.94	0	0
32	8	/	CommUtilTest	testBitValue	assertEquals("STR",CommUtil.hexdump(CommUtil.bitValue(b)));	assertNotEquals("STR",hexdump("STR".getBytes()));	48.94	0	0
32	9	/	CommUtilTest	testBitValue	assertEquals("STR",CommUtil.hexdump(CommUtil.bitValue(b)));	assertArrayEquals("STR".toCharArray(),hexdump("STR".getBytes()).toCharArray());	48.94	0	0
33	0	rockagen/commons-lib	CommUtilTest	testEscape	assertEquals("STR",CommUtil.escapeJava("STR"));	assertFalse(isBlank(escapeJava("STR")));	48.6	0	0
33	1	/	CommUtilTest	testEscape	assertEquals("STR",CommUtil.escapeJava("STR"));	assertNotSame(str,escapeJava("STR"));	48.6	0	0
33	2	/	CommUtilTest	testEscape	assertEquals("STR",CommUtil.escapeJava("STR"));	assertEquals("STR",escapeJava("STR"));	48.6	0	0
33	3	/	CommUtilTest	testEscape	assertEquals("STR",CommUtil.escapeJava("STR"));	assertNotNull(escapeJava("STR"));	48.6	0	0
33	4	/	CommUtilTest	testEscape	assertEquals("STR",CommUtil.escapeJava("STR"));	assertArrayEquals("World"},newString[]{escapeJava("Hello"));	48.6	0	0
33	5	/	CommUtilTest	testEscape	assertEquals("STR",CommUtil.escapeJava("STR"));	assertTrue(isBlank(escapeJava("STR")));	48.6	0	0
33	6	/	CommUtilTest	testEscape	assertEquals("STR",CommUtil.escapeJava("STR"));	assertSame(str,escapeJava("STR"));	48.6	0	0
33	7	/	CommUtilTest	testEscape	assertEquals("STR",CommUtil.escapeJava("STR"));	assertNull(escapeJava(null));	48.6	0	0
33	8	/	CommUtilTest	testEscape	assertEquals("STR",CommUtil.escapeJava("STR"));	assertNotEquals("STR",escapeJava("STR"));	48.6	0	0
34	0	javadev/moneytostr-russian	MoneyToStrTest	checkRURUKR	assertEquals("STR",moneyToStrRUR.convert(V_300D));	assertEquals("STR",moneyToStrEURRUS.convert(123.45));	125.19	0	0
34	1	/	MoneyToStrTest	checkRURUKR	assertEquals("STR",moneyToStrRUR.convert(V_300D));	assertEquals("STR",moneyToStrUAH.convert(678.90));	125.19	0	0
34	2	/	MoneyToStrTest	checkRURUKR	assertEquals("STR",moneyToStrRUR.convert(V_300D));	assertEquals("STR",moneyToStrUSD.convert(987.65));	125.19	0	0
34	3	/	MoneyToStrTest	checkRURUKR	assertEquals("STR",moneyToStrRUR.convert(V_300D));	assertEquals("STR",moneyToStrUAHENG.convert(321.0));	125.19	0	0
34	4	/	MoneyToStrTest	checkRURUKR	assertEquals("STR",moneyToStrRUR.convert(V_300D));	assertEquals("STR",moneyToStrUAHRUS.convert(987.65));	125.19	0	0
34	5	/	MoneyToStrTest	checkRURUKR	assertEquals("STR",moneyToStrRUR.convert(V_300D));	assertEquals("STR",moneyToStrUAHENG.convert(543.0));	125.19	0	0
34	6	/	MoneyToStrTest	checkRURUKR	assertEquals("STR",moneyToStrRUR.convert(V_300D));	assertEquals("STR",moneyToStrUSD.convert(456.78));	125.19	0	0
34	7	/	MoneyToStrTest	checkRURUKR	assertEquals("STR",moneyToStrRUR.convert(V_300D));	assertEquals("STR",moneyToStrCustom.convert(678.90));	125.19	0	0
34	8	/	MoneyToStrTest	checkRURUKR	assertEquals("STR",moneyToStrRUR.convert(V_300D));	assertEquals("STR",moneyToStrUAH.convert(123.45));	125.19	0	0
34	9	/	MoneyToStrTest	checkRURUKR	assertEquals("STR",moneyToStrRUR.convert(V_300D));	assertEquals("STR",moneyToStrUAHRUS.convert(456.78));	125.19	0	0
35	0	fabric8io/fabric8-maven-plugin	MapUtilTest	testPutIfAbsent	assertEquals(1,map.size());	assertTrue(map.size()>=0);	99.6	0	0
35	1	/	MapUtilTest	testPutIfAbsent	assertEquals(1,map.size());	assertTrue(map.size()<=10);	99.6	0	0
35	2	/	MapUtilTest	testPutIfAbsent	assertEquals(1,map.size());	assertFalse(map.containsKey("STR"));	99.6	0	0
35	3	/	MapUtilTest	testPutIfAbsent	assertEquals(1,map.size());	assertEquals(1,map.size());	99.6	1	0
35	4	/	MapUtilTest	testPutIfAbsent	assertEquals(1,map.size());	assertNotNull(map);	99.6	0	0
35	5	/	MapUtilTest	testPutIfAbsent	assertEquals(1,map.size());	assertFalse(map.containsValue(null));	99.6	0	0
35	6	/	MapUtilTest	testPutIfAbsent	assertEquals(1,map.size());	assertTrue(map.containsKey("STR")&&map.get("STR").equals("STR"));	99.6	0	0
35	7	/	MapUtilTest	testPutIfAbsent	assertEquals(1,map.size());	assertTrue(map.isEmpty());	99.6	0	0
35	8	/	MapUtilTest	testPutIfAbsent	assertEquals(1,map.size());	assertFalse(map.containsKey(null));	99.6	0	0
36	0	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleTest	distance_to_solution_is_zero_when_solved	assertEquals(0,p.getDistanceToGoal());	assertEquals(0,p.getDistanceToGoal());	72.66	1	0
36	1	/	PuzzleTest	distance_to_solution_is_zero_when_solved	assertEquals(0,p.getDistanceToGoal());	assertNotSame(2,p.getDistanceToGoal());	72.66	0	0
36	2	/	PuzzleTest	distance_to_solution_is_zero_when_solved	assertEquals(0,p.getDistanceToGoal());	assertTrue(p.getDistanceToGoal()>=0);	72.66	0	0
36	3	/	PuzzleTest	distance_to_solution_is_zero_when_solved	assertEquals(0,p.getDistanceToGoal());	assertSame(0,p.getDistanceToGoal());	72.66	0	0
36	4	/	PuzzleTest	distance_to_solution_is_zero_when_solved	assertEquals(0,p.getDistanceToGoal());	assertTrue(p.getDistanceToGoal()==0);	72.66	0	0
36	5	/	PuzzleTest	distance_to_solution_is_zero_when_solved	assertEquals(0,p.getDistanceToGoal());	assertFalse(p.getDistanceToGoal()>0);	72.66	0	0
36	6	/	PuzzleTest	distance_to_solution_is_zero_when_solved	assertEquals(0,p.getDistanceToGoal());	assertNotNull(p.getDistanceToGoal());	72.66	0	0
36	7	/	PuzzleTest	distance_to_solution_is_zero_when_solved	assertEquals(0,p.getDistanceToGoal());	assertNotEquals(-1,p.getDistanceToGoal());	72.66	0	0
36	8	/	PuzzleTest	distance_to_solution_is_zero_when_solved	assertEquals(0,p.getDistanceToGoal());	assertNotEquals(1,p.getDistanceToGoal());	72.66	0	0
37	0	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	MultiTurtlePanelTest	testAddTurtle	assertEquals(1,panel.getTurtleCount());	assertFalse(panel.getTurtleCount()<0);	83.54	0	0
37	1	/	MultiTurtlePanelTest	testAddTurtle	assertEquals(1,panel.getTurtleCount());	assertNull(panel.getTurtleCount());	83.54	0	0
37	2	/	MultiTurtlePanelTest	testAddTurtle	assertEquals(1,panel.getTurtleCount());	assertSame(1,panel.getTurtleCount());	83.54	0	0
37	3	/	MultiTurtlePanelTest	testAddTurtle	assertEquals(1,panel.getTurtleCount());	assertNotEquals(0,panel.getTurtleCount());	83.54	0	0
37	4	/	MultiTurtlePanelTest	testAddTurtle	assertEquals(1,panel.getTurtleCount());	assertNotNull(panel.getTurtleCount());	83.54	0	0
37	5	/	MultiTurtlePanelTest	testAddTurtle	assertEquals(1,panel.getTurtleCount());	assertArrayEquals(newint[]{1},newint[]{panel.getTurtleCount()});	83.54	0	0
37	6	/	MultiTurtlePanelTest	testAddTurtle	assertEquals(1,panel.getTurtleCount());	assertEquals(1,panel.getTurtleCount());	83.54	1	0
37	7	/	MultiTurtlePanelTest	testAddTurtle	assertEquals(1,panel.getTurtleCount());	assertTrue(panel.getTurtleCount()>=0);	83.54	0	0
37	8	/	MultiTurtlePanelTest	testAddTurtle	assertEquals(1,panel.getTurtleCount());	assertNotSame(0,panel.getTurtleCount());	83.54	0	0
37	9	/	MultiTurtlePanelTest	testAddTurtle	assertEquals(1,panel.getTurtleCount());	assertNotEquals(true,false);	83.54	0	0
38	0	redraiment/jactiverecord	SeqTest	testAssignAt	assertArrayEquals(newint[]{1,2,3,4,5},a);	assertEquals(3,a[1]);	50.63	0	0
38	1	/	SeqTest	testAssignAt	assertArrayEquals(newint[]{1,2,3,4,5},a);	assertEquals(0,a[4]);	50.63	0	0
38	2	/	SeqTest	testAssignAt	assertArrayEquals(newint[]{1,2,3,4,5},a);	assertEquals(0,a[a.length-2]);	50.63	0	0
38	3	/	SeqTest	testAssignAt	assertArrayEquals(newint[]{1,2,3,4,5},a);	assertEquals(0,a[2]);	50.63	0	0
38	4	/	SeqTest	testAssignAt	assertArrayEquals(newint[]{1,2,3,4,5},a);	assertEquals(0,a[0]);	50.63	0	0
38	5	/	SeqTest	testAssignAt	assertArrayEquals(newint[]{1,2,3,4,5},a);	assertEquals(0,a[a.length-1]);	50.63	0	0
38	6	/	SeqTest	testAssignAt	assertArrayEquals(newint[]{1,2,3,4,5},a);	assertEquals(-4,a[6]);	50.63	0	0
38	7	/	SeqTest	testAssignAt	assertArrayEquals(newint[]{1,2,3,4,5},a);	assertEquals(4,a[3]);	50.63	0	0
38	8	/	SeqTest	testAssignAt	assertArrayEquals(newint[]{1,2,3,4,5},a);	assertEquals(-1,a[5]);	50.63	0	0
38	9	/	SeqTest	testAssignAt	assertArrayEquals(newint[]{1,2,3,4,5},a);	assertEquals(7,a.length);	50.63	0	0
39	0	redraiment/jactiverecord	SeqTest	testJoinListNull	assertEquals("STR",Seq.join(null,"STR"));	assertSame("STR",FOCAL.join(Collections.emptyList(),"STR"));	40.27	0	0
39	1	/	SeqTest	testJoinListNull	assertEquals("STR",Seq.join(null,"STR"));	assertEquals("STR",FOCAL.join(Arrays.asList(1,2,3),"STR"));	40.27	0	0
39	2	/	SeqTest	testJoinListNull	assertEquals("STR",Seq.join(null,"STR"));	assertTrue(FOCAL.join(Arrays.asList(1,2,3),"STR").contains("STR"));	40.27	0	0
39	3	/	SeqTest	testJoinListNull	assertEquals("STR",Seq.join(null,"STR"));	assertNotEquals("STR",FOCAL.join(Arrays.asList(1,2,3),"STR"));	40.27	0	0
39	4	/	SeqTest	testJoinListNull	assertEquals("STR",Seq.join(null,"STR"));	assertNotSame("STR",FOCAL.join(Collections.emptyList(),"STR"));	40.27	0	0
39	5	/	SeqTest	testJoinListNull	assertEquals("STR",Seq.join(null,"STR"));	assertNotEquals("STR",FOCAL.join(Collections.singletonList("STR"),"STR"));	40.27	0	0
39	6	/	SeqTest	testJoinListNull	assertEquals("STR",Seq.join(null,"STR"));	assertEquals("STR",FOCAL.join(null,"STR"));	40.27	0	0
39	7	/	SeqTest	testJoinListNull	assertEquals("STR",Seq.join(null,"STR"));	assertNotNull(FOCAL.join(Arrays.asList(1,2,3),"STR"));	40.27	0	0
39	8	/	SeqTest	testJoinListNull	assertEquals("STR",Seq.join(null,"STR"));	assertArrayEquals("STR".split("STR"),FOCAL.join(Arrays.asList(1,2,3),"STR").split("STR"));	40.27	0	0
39	9	/	SeqTest	testJoinListNull	assertEquals("STR",Seq.join(null,"STR"));	assertEquals("STR",FOCAL.join(Collections.singletonList(1),"STR"));	40.27	0	0
40	0	redraiment/jactiverecord	SeqTest	testConstantMap	assertArrayEquals(newString[]{"STR","STR","STR"},actuals);	assertNotSame(actuals,newString[]{"STR","STR","STR"});	39.55	0	0
40	1	/	SeqTest	testConstantMap	assertArrayEquals(newString[]{"STR","STR","STR"},actuals);	assertEquals("2","3"});	39.55	0	0
40	2	/	SeqTest	testConstantMap	assertArrayEquals(newString[]{"STR","STR","STR"},actuals);	assertFalse(actuals.length==0);	39.55	0	0
40	3	/	SeqTest	testConstantMap	assertArrayEquals(newString[]{"STR","STR","STR"},actuals);	assertTrue(actuals.length>0);	39.55	0	0
40	4	/	SeqTest	testConstantMap	assertArrayEquals(newString[]{"STR","STR","STR"},actuals);	assertArrayEquals("2","3"});	39.55	0	0
40	5	/	SeqTest	testConstantMap	assertArrayEquals(newString[]{"STR","STR","STR"},actuals);	assertNotEquals("5","6"});	39.55	0	0
40	6	/	SeqTest	testConstantMap	assertArrayEquals(newString[]{"STR","STR","STR"},actuals);	assertSame(actuals,actuals);	39.55	0	0
40	7	/	SeqTest	testConstantMap	assertArrayEquals(newString[]{"STR","STR","STR"},actuals);	assertNotNull(actuals);	39.55	0	0
40	8	/	SeqTest	testConstantMap	assertArrayEquals(newString[]{"STR","STR","STR"},actuals);	assertNull(null);	39.55	0	0
41	0	fluenda/ParCEFone	MacAddressTest	testAddressPeriodSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertEquals(2*macAddress.getAddress().length-1,macAddress.toString().length());	56.62	0	0
41	1	/	MacAddressTest	testAddressPeriodSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertEquals("STR",macAddress.toString());	56.62	0	0
41	2	/	MacAddressTest	testAddressPeriodSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertTrue(macAddress.toString().matches("STR"));	56.62	0	0
41	3	/	MacAddressTest	testAddressPeriodSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertTrue(macAddress.toString().length()>0);	56.62	0	0
41	4	/	MacAddressTest	testAddressPeriodSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertNotEquals("STR",macAddress.toString());	56.62	0	0
41	5	/	MacAddressTest	testAddressPeriodSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertTrue(macAddress.toString().contains(STANDARD_SEPARATOR));	56.62	0	0
41	6	/	MacAddressTest	testAddressPeriodSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertNotNull(macAddress.toString());	56.62	0	0
41	7	/	MacAddressTest	testAddressPeriodSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertFalse(macAddress.toString().contains("STR"));	56.62	0	0
41	8	/	MacAddressTest	testAddressPeriodSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertThat(macAddress.toString(),Matchers.matchesPattern("STR"));	56.62	0	0
42	0	trautonen/coveralls-maven-plugin	TimestampParserTest	testParseNull	assertNull(parsed);	assertTrue(StringUtils.isBlank(timestamp));	79.71	0	0
42	1	/	TimestampParserTest	testParseNull	assertNull(parsed);	assertSame(expectedDate,parsed);	79.71	0	0
42	2	/	TimestampParserTest	testParseNull	assertNull(parsed);	assertEquals(expectedDate,parsed);	79.71	0	0
42	3	/	TimestampParserTest	testParseNull	assertNull(parsed);	assertDoesNotThrow(()->newTimestampParser(null).parse("STR"));	79.71	0	0
42	4	/	TimestampParserTest	testParseNull	assertNull(parsed);	assertNotNull(parsed);	79.71	0	0
42	5	/	TimestampParserTest	testParseNull	assertNull(parsed);	assertNull(parsed);	79.71	1	0
42	6	/	TimestampParserTest	testParseNull	assertNull(parsed);	assertNotEquals(unexpectedDate,parsed);	79.71	0	0
42	7	/	TimestampParserTest	testParseNull	assertNull(parsed);	assertFalse(StringUtils.isBlank(timestamp));	79.71	0	0
42	8	/	TimestampParserTest	testParseNull	assertNull(parsed);	assertThrows(ProcessingException.class,()->newTimestampParser(null).parse("STR"));	79.71	0	0
42	9	/	TimestampParserTest	testParseNull	assertNull(parsed);	assertEquals(null,parsed);	79.71	0	0
43	0	trautonen/coveralls-maven-plugin	ValidationExceptionTest	testExceptionWithMessage	assertEquals(MESSAGE,exception.getMessage());	assertEquals(MESSAGE,exception.getMessage());	75.89	1	0
43	1	/	ValidationExceptionTest	testExceptionWithMessage	assertEquals(MESSAGE,exception.getMessage());	assertNotNull(exception.getMessage());	75.89	0	0
43	2	/	ValidationExceptionTest	testExceptionWithMessage	assertEquals(MESSAGE,exception.getMessage());	assertFalse(exception.getMessage().isEmpty());	75.89	0	0
43	3	/	ValidationExceptionTest	testExceptionWithMessage	assertEquals(MESSAGE,exception.getMessage());	assertNull(exception.getCause());	75.89	0	0
43	4	/	ValidationExceptionTest	testExceptionWithMessage	assertEquals(MESSAGE,exception.getMessage());	assertNotSame(null,exception.getMessage());	75.89	0	0
43	5	/	ValidationExceptionTest	testExceptionWithMessage	assertEquals(MESSAGE,exception.getMessage());	assertTrue(exception.getMessage().contains(MESSAGE));	75.89	0	0
43	6	/	ValidationExceptionTest	testExceptionWithMessage	assertEquals(MESSAGE,exception.getMessage());	"assertThrows(ValidationException.class,()->{
???;
});"	75.89	0	0
43	7	/	ValidationExceptionTest	testExceptionWithMessage	assertEquals(MESSAGE,exception.getMessage());	assertSame(MESSAGE,exception.getMessage());	75.89	0	0
43	8	/	ValidationExceptionTest	testExceptionWithMessage	assertEquals(MESSAGE,exception.getMessage());	assertNotEquals("STR",exception.getMessage());	75.89	0	0
43	9	/	ValidationExceptionTest	testExceptionWithMessage	assertEquals(MESSAGE,exception.getMessage());	assertNotSame("STR",exception.getMessage());	75.89	0	0
44	0	gvlasov/collections-utils	CollectorsTest	toImmutableSet	assertEquals(ImmutableSet.of(1,2,3),Arrays.asList(1,2,3).stream().collect(Collectors.toImmutableSet()));	???;	46.83	0	0
45	0	jcodec/jcodec	NalUnitTest	testCanWriteNalUnitFromValidNal	assertEquals("STR",3,actual.nal_ref_idc);	assertFalse(actual.getNalRefIdc()<NALUnit.EXPECTED_REF_IDC);	186.03	0	0
45	1	/	NalUnitTest	testCanWriteNalUnitFromValidNal	assertEquals("STR",3,actual.nal_ref_idc);	assertNotEquals(NALUnit.EXPECTED_REF_IDC,actual.getNalRefIdc());	186.03	0	0
45	2	/	NalUnitTest	testCanWriteNalUnitFromValidNal	assertEquals("STR",3,actual.nal_ref_idc);	assertNotNull(actual.getType());	186.03	0	0
45	3	/	NalUnitTest	testCanWriteNalUnitFromValidNal	assertEquals("STR",3,actual.nal_ref_idc);	assertTrue(actual.getNalRefIdc()>0);	186.03	0	0
45	4	/	NalUnitTest	testCanWriteNalUnitFromValidNal	assertEquals("STR",3,actual.nal_ref_idc);	assertTrue(actual.getNalRefIdc()>=MIN_REF_IDC&&actual.getNalRefIdc()<=MAX_REF_IDC);	186.03	0	0
45	5	/	NalUnitTest	testCanWriteNalUnitFromValidNal	assertEquals("STR",3,actual.nal_ref_idc);	assertTrue(actual.getType()instanceofNALUnitType);	186.03	0	0
45	6	/	NalUnitTest	testCanWriteNalUnitFromValidNal	assertEquals("STR",3,actual.nal_ref_idc);	assertTrue(actual.getNalRefIdc()>=NALUnit.EXPECTED_REF_IDC);	186.03	0	0
45	7	/	NalUnitTest	testCanWriteNalUnitFromValidNal	assertEquals("STR",3,actual.nal_ref_idc);	assertEquals(NALUnitType.EXPECTED_TYPE,actual.getType());	186.03	0	0
45	8	/	NalUnitTest	testCanWriteNalUnitFromValidNal	assertEquals("STR",3,actual.nal_ref_idc);	assertSame(actual.getType(),NALUnitType.SOME_OTHER_TYPE);	186.03	0	0
45	9	/	NalUnitTest	testCanWriteNalUnitFromValidNal	assertEquals("STR",3,actual.nal_ref_idc);	assertNotEquals(actual.getType(),newObject());	186.03	0	0
46	0	jcodec/jcodec	ToJSONTest	testCycle	assertEquals("STR"+"STR"+"STR"+"STR"+"STR"+"STR"+"STR",ToJSON.toJSON(cl1));	assertNotNull(objectReference);	159.76	0	0
46	1	/	ToJSONTest	testCycle	assertEquals("STR"+"STR"+"STR"+"STR"+"STR"+"STR"+"STR",ToJSON.toJSON(cl1));	assertArrayEquals(expectedArray,actualArray);	159.76	0	0
46	2	/	ToJSONTest	testCycle	assertEquals("STR"+"STR"+"STR"+"STR"+"STR"+"STR"+"STR",ToJSON.toJSON(cl1));	assertTrue(booleanExpression);	159.76	0	0
46	3	/	ToJSONTest	testCycle	assertEquals("STR"+"STR"+"STR"+"STR"+"STR"+"STR"+"STR",ToJSON.toJSON(cl1));	assertNotEquals(expectedValue,calculatedValue);	159.76	0	0
46	4	/	ToJSONTest	testCycle	assertEquals("STR"+"STR"+"STR"+"STR"+"STR"+"STR"+"STR",ToJSON.toJSON(cl1));	assertSame(expectedObject,actualObject);	159.76	0	0
46	5	/	ToJSONTest	testCycle	assertEquals("STR"+"STR"+"STR"+"STR"+"STR"+"STR"+"STR",ToJSON.toJSON(cl1));	assertFalse(booleanExpression);	159.76	0	0
46	6	/	ToJSONTest	testCycle	assertEquals("STR"+"STR"+"STR"+"STR"+"STR"+"STR"+"STR",ToJSON.toJSON(cl1));	assertNull(objectReference);	159.76	0	0
46	7	/	ToJSONTest	testCycle	assertEquals("STR"+"STR"+"STR"+"STR"+"STR"+"STR"+"STR",ToJSON.toJSON(cl1));	assertEquals(expectedValue,calculatedValue);	159.76	0	0
46	8	/	ToJSONTest	testCycle	assertEquals("STR"+"STR"+"STR"+"STR"+"STR"+"STR"+"STR",ToJSON.toJSON(cl1));	assertNotSame("STR",expectedObject,actualObject);	159.76	0	0
47	0	basis-technology-corp/tcl-regex-java	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertNotSame(null,matcher.find());	447.03	0	0
47	1	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertNotEquals(false,matcher.find());	447.03	0	0
47	2	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertFalse(find());	447.03	0	0
47	3	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertTrue(matcher.find());	447.03	1	0
47	4	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertSame(true,matcher.find());	447.03	0	0
47	5	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertNotEquals("STR",matcher.find());	447.03	0	0
47	6	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertThrows(Exception.class,()->find());	447.03	0	0
47	7	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertNull(null);	447.03	0	0
47	8	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertEquals(true,matcher.find());	447.03	0	0
47	9	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertNotNull(matcher.find());	447.03	0	0
48	0	basis-technology-corp/tcl-regex-java	RegressionTest	cannotFindSimpleDate	assertTrue(matcher.lookingAt());	assertArrayEquals(newboolean[]{true},newboolean[]{matcher.lookingAt()});	89.29	0	0
48	1	/	RegressionTest	cannotFindSimpleDate	assertTrue(matcher.lookingAt());	assertSame(true,matcher.lookingAt());	89.29	0	0
48	2	/	RegressionTest	cannotFindSimpleDate	assertTrue(matcher.lookingAt());	assertNull(null);	89.29	0	0
48	3	/	RegressionTest	cannotFindSimpleDate	assertTrue(matcher.lookingAt());	assertNotEquals(false,matcher.lookingAt());	89.29	0	0
48	4	/	RegressionTest	cannotFindSimpleDate	assertTrue(matcher.lookingAt());	assertNotSame(false,matcher.lookingAt());	89.29	0	0
48	5	/	RegressionTest	cannotFindSimpleDate	assertTrue(matcher.lookingAt());	assertNotNull(matcher.lookingAt());	89.29	0	0
48	6	/	RegressionTest	cannotFindSimpleDate	assertTrue(matcher.lookingAt());	assertEquals(true,matcher.lookingAt());	89.29	0	0
48	7	/	RegressionTest	cannotFindSimpleDate	assertTrue(matcher.lookingAt());	assertFalse(matcher.lookingAt());	89.29	0	0
48	8	/	RegressionTest	cannotFindSimpleDate	assertTrue(matcher.lookingAt());	assertTrue(matcher.lookingAt());	89.29	1	0
49	0	trung/InMemoryJavaCompiler	InMemoryJavaCompilerTest	compile_WhenTypical	assertNotNull(helloClass);	assertNotNull(helloClass);	46.6	1	0
49	1	/	InMemoryJavaCompilerTest	compile_WhenTypical	assertNotNull(helloClass);	assertFalse(helloClass.isInterface());	46.6	0	0
49	2	/	InMemoryJavaCompilerTest	compile_WhenTypical	assertNotNull(helloClass);	assertTrue(helloClass.getDeclaredMethod("STR")!=null);	46.6	0	0
49	3	/	InMemoryJavaCompilerTest	compile_WhenTypical	assertNotNull(helloClass);	assertNotEquals("STR",helloClass.getName());	46.6	0	0
49	4	/	InMemoryJavaCompilerTest	compile_WhenTypical	assertNotNull(helloClass);	assertSame(org.mdkt.HelloClass.class,helloClass);	46.6	0	0
49	5	/	InMemoryJavaCompilerTest	compile_WhenTypical	assertNotNull(helloClass);	assertTrue(helloClass.getMethods().length>0);	46.6	0	0
49	6	/	InMemoryJavaCompilerTest	compile_WhenTypical	assertNotNull(helloClass);	assertNotEquals(0,helloClass.getDeclaredFields().length);	46.6	0	0
49	7	/	InMemoryJavaCompilerTest	compile_WhenTypical	assertNotNull(helloClass);	assertEquals("STR",helloClass.getName());	46.6	0	0
49	8	/	InMemoryJavaCompilerTest	compile_WhenTypical	assertNotNull(helloClass);	assertTrue(helloClass.getModifiers()==java.lang.reflect.Modifier.PUBLIC);	46.6	0	0
