TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Corr	Sorted	Time
	1	/	LifeCycleTest	testAvailabilityCheck	assertTrue(testFunctionAvailable(false));	assertNotNull(this.taskScanner);	0	1	60.5528359413147
	2	/	LifeCycleTest	testAvailabilityCheck	assertTrue(testFunctionAvailable(false));	assertNotNull(this.reconnectManager);	0	1	60.5528359413147
	3	/	LifeCycleTest	testAvailabilityCheck	assertTrue(testFunctionAvailable(false));	assertNotNull(this.connectionMonitor);	0	1	60.5528359413147
	4	/	LifeCycleTest	testAvailabilityCheck	assertTrue(testFunctionAvailable(false));	assertNotNull(this.userProcessors);	0	1	60.5528359413147
	5	/	LifeCycleTest	testAvailabilityCheck	assertTrue(testFunctionAvailable(false));	assertTrue(this.connectionManager.isShutdown());	0	1	60.5528359413147
	6	/	LifeCycleTest	testAvailabilityCheck	assertTrue(testFunctionAvailable(false));	assertTrue(this.taskScanner.isShutdown());	0	1	60.5528359413147
	7	/	LifeCycleTest	testAvailabilityCheck	assertTrue(testFunctionAvailable(false));	assertFalse(this.reconnectManager.isStarted());	0	1	60.5528359413147
	8	/	LifeCycleTest	testAvailabilityCheck	assertTrue(testFunctionAvailable(false));	assertFalse(this.connectionMonitor.isStarted());	0	1	60.5528359413147
	9	/	LifeCycleTest	testAvailabilityCheck	assertTrue(testFunctionAvailable(false));	"assertNotNull(""STR"");"	0	1	60.5528359413147
38	0	sofastack/sofa-bolt	RpcConnectionManagerTest	testRemoveConnWithSpecifiedPoolkey	assertEquals(2,cm.count(poolKey));	"assertEquals(2,""STR"");"	0	1	38.49917674064636
	1	/	RpcConnectionManagerTest	testRemoveConnWithSpecifiedPoolkey	assertEquals(2,cm.count(poolKey));	assertEquals(0,focalInstance.count(null));	0	1	38.49917674064636
	2	/	RpcConnectionManagerTest	testRemoveConnWithSpecifiedPoolkey	assertEquals(2,cm.count(poolKey));	"assertEquals(0,""STR"");"	0	1	38.49917674064636
	3	/	RpcConnectionManagerTest	testRemoveConnWithSpecifiedPoolkey	assertEquals(2,cm.count(poolKey));	"assertNotEquals(-1,""STR"");"	0	1	38.49917674064636
	4	/	RpcConnectionManagerTest	testRemoveConnWithSpecifiedPoolkey	assertEquals(2,cm.count(poolKey));	"assertNotEquals(1,""STR"");"	0	1	38.49917674064636
	5	/	RpcConnectionManagerTest	testRemoveConnWithSpecifiedPoolkey	assertEquals(2,cm.count(poolKey));	"assertNotEquals(0,""STR"");"	0	1	38.49917674064636
	6	/	RpcConnectionManagerTest	testRemoveConnWithSpecifiedPoolkey	assertEquals(2,cm.count(poolKey));	"assertNotEquals(4,""STR"");"	0	1	38.49917674064636
	7	/	RpcConnectionManagerTest	testRemoveConnWithSpecifiedPoolkey	assertEquals(2,cm.count(poolKey));	"assertNotEquals(5,""STR"");"	0	1	38.49917674064636
	8	/	RpcConnectionManagerTest	testRemoveConnWithSpecifiedPoolkey	assertEquals(2,cm.count(poolKey));	"assertNotNull(""STR"");"	0	1	38.49917674064636
	9	/	RpcConnectionManagerTest	testRemoveConnWithSpecifiedPoolkey	assertEquals(2,cm.count(poolKey));	"assertNull(""STR"");"	0	1	38.49917674064636
39	0	nidi3/graphviz-java	RecordsTest	mlabel	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.mLabel(""STR""));"	assertNotNull(<FOCAL>);	0	1	45.97416067123413
	1	/	RecordsTest	mlabel	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.mLabel(""STR""));"	assertNotEquals(null,<FOCAL>);	0	1	45.97416067123413
	2	/	RecordsTest	mlabel	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.mLabel(""STR""));"	assertTrue(<FOCAL>!=null);	0	1	45.97416067123413
	3	/	RecordsTest	mlabel	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.mLabel(""STR""));"	assertEquals(<FOCAL>,<FOCAL>);	0	1	45.97416067123413
	4	/	RecordsTest	mlabel	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.mLabel(""STR""));"	assertFalse(<FOCAL>==null);	0	1	45.97416067123413
	5	/	RecordsTest	mlabel	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.mLabel(""STR""));"	assertTrue(<FOCAL>instanceofAttributes);	0	1	45.97416067123413
	6	/	RecordsTest	mlabel	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.mLabel(""STR""));"	assertTrue(<SETUP>instanceofObject);	0	1	45.97416067123413
	7	/	RecordsTest	mlabel	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.mLabel(""STR""));"	"assertEquals(""STR"",<FOCAL>.getLabel());"	0	1	45.97416067123413
	8	/	RecordsTest	mlabel	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.mLabel(""STR""));"	assertTrue(<FOCAL>.getKind().equals(M_RECORD));	0	1	45.97416067123413
	9	/	RecordsTest	mlabel	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.mLabel(""STR""));"	assertNotEquals(0,<FOCAL>.hashCode());	0	1	45.97416067123413
40	0	nidi3/graphviz-java	EndLabelTest	attrHead	"assertEquals(attrs(attr(""STR"",head),attr(""STR"",1d),attr(""STR"",2d)),attrs(head));"	assertNotNull(head);	0	1	85.70840883255005
	1	/	EndLabelTest	attrHead	"assertEquals(attrs(attr(""STR"",head),attr(""STR"",1d),attr(""STR"",2d)),attrs(head));"	assertEquals(1d,head.getX());	0	1	85.70840883255005
	2	/	EndLabelTest	attrHead	"assertEquals(attrs(attr(""STR"",head),attr(""STR"",1d),attr(""STR"",2d)),attrs(head));"	assertEquals(2d,head.getY());	0	1	85.70840883255005
	3	/	EndLabelTest	attrHead	"assertEquals(attrs(attr(""STR"",head),attr(""STR"",1d),attr(""STR"",2d)),attrs(head));"	assertNotEquals(null,head);	0	1	85.70840883255005
	4	/	EndLabelTest	attrHead	"assertEquals(attrs(attr(""STR"",head),attr(""STR"",1d),attr(""STR"",2d)),attrs(head));"	"assertTrue(""STR"");"	0	1	85.70840883255005
	5	/	EndLabelTest	attrHead	"assertEquals(attrs(attr(""STR"",head),attr(""STR"",1d),attr(""STR"",2d)),attrs(head));"	"assertFalse(""STR"");"	0	1	85.70840883255005
	6	/	EndLabelTest	attrHead	"assertEquals(attrs(attr(""STR"",head),attr(""STR"",1d),attr(""STR"",2d)),attrs(head));"	assertTrue(headinstanceofEndLabel);	0	1	85.70840883255005
	7	/	EndLabelTest	attrHead	"assertEquals(attrs(attr(""STR"",head),attr(""STR"",1d),attr(""STR"",2d)),attrs(head));"	assertNotEquals(0,head.hashCode());	0	1	85.70840883255005
	8	/	EndLabelTest	attrHead	"assertEquals(attrs(attr(""STR"",head),attr(""STR"",1d),attr(""STR"",2d)),attrs(head));"	assertNotSame(null,head);	0	1	85.70840883255005
	9	/	EndLabelTest	attrHead	"assertEquals(attrs(attr(""STR"",head),attr(""STR"",1d),attr(""STR"",2d)),attrs(head));"	"assertNotSame(head,""STR"");"	0	1	85.70840883255005
41	0	TooTallNate/Java-WebSocket	ProtocolTest	testToString	"assertEquals(""STR"",protocol0.getProvidedProtocol());"	assertNotNull(protocol0);	0	1	47.64342284202576
	1	/	ProtocolTest	testToString	"assertEquals(""STR"",protocol0.getProvidedProtocol());"	assertTrue(protocol0instanceofProtocol);	0	1	47.64342284202576
	2	/	ProtocolTest	testToString	"assertEquals(""STR"",protocol0.getProvidedProtocol());"	assertNull(protocol0.getClass().getSuperclass());	0	1	47.64342284202576
	3	/	ProtocolTest	testToString	"assertEquals(""STR"",protocol0.getProvidedProtocol());"	assertFalse(protocol0.getProvidedProtocol().isEmpty());	0	1	47.64342284202576
	4	/	ProtocolTest	testToString	"assertEquals(""STR"",protocol0.getProvidedProtocol());"	assertTrue(protocol0.toString().contains(protocol0.getProvidedProtocol()));	0	1	47.64342284202576
	5	/	ProtocolTest	testToString	"assertEquals(""STR"",protocol0.getProvidedProtocol());"	assertSame(protocol0,protocol0);	0	1	47.64342284202576
	6	/	ProtocolTest	testToString	"assertEquals(""STR"",protocol0.getProvidedProtocol());"	assertTrue(protocol0.equals(newProtocol(protocol0.getProvidedProtocol())));	0	1	47.64342284202576
	7	/	ProtocolTest	testToString	"assertEquals(""STR"",protocol0.getProvidedProtocol());"	"assertEquals(""STR"",protocol0.getProvidedProtocol());"	1	1	47.64342284202576
	8	/	ProtocolTest	testToString	"assertEquals(""STR"",protocol0.getProvidedProtocol());"	assertNotEquals(null,protocol0.getProvidedProtocol());	0	1	47.64342284202576
	9	/	ProtocolTest	testToString	"assertEquals(""STR"",protocol0.getProvidedProtocol());"	"assertNotSame(protocol0.getProvidedProtocol(),""STR"");"	0	1	47.64342284202576
42	0	TooTallNate/Java-WebSocket	PerMessageDeflateExtensionTest	testIsServerNoContextTakeover	assertTrue(deflateExtension.isServerNoContextTakeover());	assertTrue(deflateExtension.isServerNoContextTakeover());	1	1	97.47410702705383
	1	/	PerMessageDeflateExtensionTest	testIsServerNoContextTakeover	assertTrue(deflateExtension.isServerNoContextTakeover());	assertFalse(!deflateExtension.isServerNoContextTakeover());	0	1	97.47410702705383
	2	/	PerMessageDeflateExtensionTest	testIsServerNoContextTakeover	assertTrue(deflateExtension.isServerNoContextTakeover());	assertEquals(true,deflateExtension.isServerNoContextTakeover());	0	1	97.47410702705383
	3	/	PerMessageDeflateExtensionTest	testIsServerNoContextTakeover	assertTrue(deflateExtension.isServerNoContextTakeover());	assertNotEquals(false,deflateExtension.isServerNoContextTakeover());	0	1	97.47410702705383
	4	/	PerMessageDeflateExtensionTest	testIsServerNoContextTakeover	assertTrue(deflateExtension.isServerNoContextTakeover());	assertNotNull(deflateExtension.isServerNoContextTakeover());	0	1	97.47410702705383
	5	/	PerMessageDeflateExtensionTest	testIsServerNoContextTakeover	assertTrue(deflateExtension.isServerNoContextTakeover());	assertNotSame(false,deflateExtension.isServerNoContextTakeover());	0	1	97.47410702705383
	6	/	PerMessageDeflateExtensionTest	testIsServerNoContextTakeover	assertTrue(deflateExtension.isServerNoContextTakeover());	assertNull(!deflateExtension.isServerNoContextTakeover());	0	1	97.47410702705383
	7	/	PerMessageDeflateExtensionTest	testIsServerNoContextTakeover	assertTrue(deflateExtension.isServerNoContextTakeover());	assertSame(true,deflateExtension.isServerNoContextTakeover());	0	1	97.47410702705383
	8	/	PerMessageDeflateExtensionTest	testIsServerNoContextTakeover	assertTrue(deflateExtension.isServerNoContextTakeover());	assertThat(deflateExtension.isServerNoContextTakeover(),equalTo(true));	0	1	97.47410702705383
	9	/	PerMessageDeflateExtensionTest	testIsServerNoContextTakeover	assertTrue(deflateExtension.isServerNoContextTakeover());	assertThat(!deflateExtension.isServerNoContextTakeover(),is(false));	0	1	97.47410702705383
43	0	PeterisP/morphology	MorphologyTest	multistem_generateinflections	"assertInflection(sairšana,pagaatne,""STR"");"	assertTrue(!wordformList.isEmpty());	0	1	60.43955206871033
	1	/	MorphologyTest	multistem_generateinflections	"assertInflection(sairšana,pagaatne,""STR"");"	assertEquals(expectedCount,wordformList.size());	0	1	60.43955206871033
	2	/	MorphologyTest	multistem_generateinflections	"assertInflection(sairšana,pagaatne,""STR"");"	"assertIterableEquals(""STR"",expectedList,actualList);"	0	1	60.43955206871033
	3	/	MorphologyTest	multistem_generateinflections	"assertInflection(sairšana,pagaatne,""STR"");"	assertTrue(attributeValues.containsAttribute(attribute));	0	1	60.43955206871033
	4	/	MorphologyTest	multistem_generateinflections	"assertInflection(sairšana,pagaatne,""STR"");"	assertFalse(!attributeValues.containsAttribute(attribute));	0	1	60.43955206871033
	5	/	MorphologyTest	multistem_generateinflections	"assertInflection(sairšana,pagaatne,""STR"");"	assertEquals(expectedValue,attributeValues.getAttributeValue(attribute));	0	1	60.43955206871033
	6	/	MorphologyTest	multistem_generateinflections	"assertInflection(sairšana,pagaatne,""STR"");"	assertEquals(expectedLength,stringValue.length());	0	1	60.43955206871033
	7	/	MorphologyTest	multistem_generateinflections	"assertInflection(sairšana,pagaatne,""STR"");"	assertEquals(expectedValue1,actualValue1);	0	1	60.43955206871033
	8	/	MorphologyTest	multistem_generateinflections	"assertInflection(sairšana,pagaatne,""STR"");"	assertNotEquals(expectedValue2,actualValue2);	0	1	60.43955206871033
	9	/	MorphologyTest	multistem_generateinflections	"assertInflection(sairšana,pagaatne,""STR"");"	assertNull(variable);	0	1	60.43955206871033
44	0	PeterisP/morphology	MorphologyTest	aizkost	"assertInflection(aizkost,tu,""STR"");"	assertNotNull(locītājs);	0	1	55.69635725021362
	1	/	MorphologyTest	aizkost	"assertInflection(aizkost,tu,""STR"");"	assertTrue(locītājsinstanceofAnalyzer);	0	1	55.69635725021362
	2	/	MorphologyTest	aizkost	"assertInflection(aizkost,tu,""STR"");"	assertEquals(0,locītājs.getCacheSize());	0	1	55.69635725021362
	3	/	MorphologyTest	aizkost	"assertInflection(aizkost,tu,""STR"");"	assertEquals(0,locītājs.getCacheHitCount());	0	1	55.69635725021362
	4	/	MorphologyTest	aizkost	"assertInflection(aizkost,tu,""STR"");"	assertEquals(0,locītājs.getCacheMissCount());	0	1	55.69635725021362
	5	/	MorphologyTest	aizkost	"assertInflection(aizkost,tu,""STR"");"	assertFalse(locītājs.isCacheEnabled());	0	1	55.69635725021362
	6	/	MorphologyTest	aizkost	"assertInflection(aizkost,tu,""STR"");"	assertNotNull(locītājs.getDefaultLanguageCode());	0	1	55.69635725021362
	7	/	MorphologyTest	aizkost	"assertInflection(aizkost,tu,""STR"");"	assertNotNull(locītājs.getAttributeValuesMap());	0	1	55.69635725021362
	8	/	MorphologyTest	aizkost	"assertInflection(aizkost,tu,""STR"");"	assertNotEquals(null,locītājs.getLoadedDictionarySize());	0	1	55.69635725021362
	9	/	MorphologyTest	aizkost	"assertInflection(aizkost,tu,""STR"");"	assertEquals(0,locītājs.getCacheEvictionCount());	0	1	55.69635725021362
45	0	PeterisP/morphology	MorphologyTest	cache	assertTrue(vārds.isRecognized());	assertNotNull(locītājs);	0	1	50.270708084106445
	1	/	MorphologyTest	cache	assertTrue(vārds.isRecognized());	assertEquals(0,locītājs.getCacheSize());	0	1	50.270708084106445
	2	/	MorphologyTest	cache	assertTrue(vārds.isRecognized());	assertTrue(locītājs.enableAllGuesses);	0	1	50.270708084106445
	3	/	MorphologyTest	cache	assertTrue(vārds.isRecognized());	assertTrue(vārds.isRecognized());	1	1	50.270708084106445
	4	/	MorphologyTest	cache	assertTrue(vārds.isRecognized());	assertFalse(vārds.isRecognized());	0	1	50.270708084106445
	5	/	MorphologyTest	cache	assertTrue(vārds.isRecognized());	assertTrue(locītājs.enableGuessing);	0	1	50.270708084106445
	6	/	MorphologyTest	cache	assertTrue(vārds.isRecognized());	assertFalse(locītājs.guessVerbs);	0	1	50.270708084106445
	7	/	MorphologyTest	cache	assertTrue(vārds.isRecognized());	assertNotNull(locītājs);	0	1	50.270708084106445
	8	/	MorphologyTest	cache	assertTrue(vārds.isRecognized());	assertEquals(0,locītājs.getCacheSize());	0	1	50.270708084106445
	9	/	MorphologyTest	cache	assertTrue(vārds.isRecognized());	assertTrue(locītājs.enableAllGuesses);	0	1	50.270708084106445
46	0	DigitalPebble/storm-crawler	StackOverflowTest	testNamespaceExtraction	assertEquals(1,output.getEmitted().size());	assertNotNull(metadata);	0	1	73.46336483955383
	1	/	StackOverflowTest	testNamespaceExtraction	assertEquals(1,output.getEmitted().size());	assertEquals(0,metadata.size());	0	1	73.46336483955383
	2	/	StackOverflowTest	testNamespaceExtraction	assertEquals(1,output.getEmitted().size());	"assertNull(""STR"");"	0	1	73.46336483955383
	3	/	StackOverflowTest	testNamespaceExtraction	assertEquals(1,output.getEmitted().size());	assertTrue(metadata.isEmpty());	0	1	73.46336483955383
	4	/	StackOverflowTest	testNamespaceExtraction	assertEquals(1,output.getEmitted().size());	assertNotEquals(null,metadata);	0	1	73.46336483955383
	5	/	StackOverflowTest	testNamespaceExtraction	assertEquals(1,output.getEmitted().size());	"assertNull(""STR"");"	0	1	73.46336483955383
	6	/	StackOverflowTest	testNamespaceExtraction	assertEquals(1,output.getEmitted().size());	assertFalse(metadata.equals(null));	0	1	73.46336483955383
	7	/	StackOverflowTest	testNamespaceExtraction	assertEquals(1,output.getEmitted().size());	assertTrue(md.equals(newHashMap<String,String[]>()));	0	1	73.46336483955383
	8	/	StackOverflowTest	testNamespaceExtraction	assertEquals(1,output.getEmitted().size());	assertTrue(metadata.equals(metadata));	0	1	73.46336483955383
	9	/	StackOverflowTest	testNamespaceExtraction	assertEquals(1,output.getEmitted().size());	assertNotEquals(md.toString(),metadata.toString());	0	1	73.46336483955383
47	0	DigitalPebble/storm-crawler	BasicURLNormalizerTest	testBothAnchorAndQueryFilter	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertEquals(urlFilter.filter(testSourceUrl,newMetadata(),testUrl),expectedResult);	0	1	85.17097282409668
	1	/	BasicURLNormalizerTest	testBothAnchorAndQueryFilter	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertTrue(urlFilter.filter(testSourceUrl,newMetadata(),testUrl).equals(expectedResult));	0	1	85.17097282409668
	2	/	BasicURLNormalizerTest	testBothAnchorAndQueryFilter	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertNotNull(urlFilter.filter(testSourceUrl,newMetadata(),testUrl));	0	1	85.17097282409668
	3	/	BasicURLNormalizerTest	testBothAnchorAndQueryFilter	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertFalse(urlFilter.filter(testSourceUrl,newMetadata(),testUrl).isEmpty());	0	1	85.17097282409668
	4	/	BasicURLNormalizerTest	testBothAnchorAndQueryFilter	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertSame(urlFilter.filter(testSourceUrl,newMetadata(),testUrl),normalizedUrl);	0	1	85.17097282409668
	5	/	BasicURLNormalizerTest	testBothAnchorAndQueryFilter	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertNotSame(urlFilter.filter(testSourceUrl,newMetadata(),testUrl),testUrl);	0	1	85.17097282409668
	6	/	BasicURLNormalizerTest	testBothAnchorAndQueryFilter	"assertEquals(""STR"",expectedResult,normalizedUrl);"	"assertNotEquals(urlFilter.filter(testSourceUrl,newMetadata(),testUrl),""STR"");"	0	1	85.17097282409668
	7	/	BasicURLNormalizerTest	testBothAnchorAndQueryFilter	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertTrue(urlFilter.filter(sourceUrl,sourceMetadata,urlToFilter).equals(expectedResult));	0	1	85.17097282409668
	8	/	BasicURLNormalizerTest	testBothAnchorAndQueryFilter	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertNotNull(urlFilter.filter(sourceUrl,sourceMetadata,urlToFilter));	0	1	85.17097282409668
	9	/	BasicURLNormalizerTest	testBothAnchorAndQueryFilter	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertFalse(urlFilter.filter(sourceUrl,sourceMetadata,urlToFilter).isEmpty());	0	1	85.17097282409668
48	0	DigitalPebble/storm-crawler	BasicURLNormalizerTest	testRemoveDupeQueryParams	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertEquals(expectedResult,normalizedUrl);	0	1	42.592185258865356
	1	/	BasicURLNormalizerTest	testRemoveDupeQueryParams	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertNotNull(normalizedUrl);	0	1	42.592185258865356
	2	/	BasicURLNormalizerTest	testRemoveDupeQueryParams	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertNotEquals(expectedResult,normalizedUrl);	0	1	42.592185258865356
	3	/	BasicURLNormalizerTest	testRemoveDupeQueryParams	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertNotNull(testSourceUrl);	0	1	42.592185258865356
	4	/	BasicURLNormalizerTest	testRemoveDupeQueryParams	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertNotNull(sourceUrl);	0	1	42.592185258865356
	5	/	BasicURLNormalizerTest	testRemoveDupeQueryParams	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertNotNull(sourceMetadata);	0	1	42.592185258865356
	6	/	BasicURLNormalizerTest	testRemoveDupeQueryParams	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertNotNull(urlToFilter);	0	1	42.592185258865356
	7	/	BasicURLNormalizerTest	testRemoveDupeQueryParams	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertNotNull(urlFilter.filter(sourceUrl,sourceMetadata,urlToFilter));	0	1	42.592185258865356
	8	/	BasicURLNormalizerTest	testRemoveDupeQueryParams	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertEquals(urlToFilter,urlFilter.filter(sourceUrl,sourceMetadata,urlToFilter));	0	1	42.592185258865356
	9	/	BasicURLNormalizerTest	testRemoveDupeQueryParams	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertNotEquals(expectedResult,urlFilter.filter(sourceUrl,sourceMetadata,urlToFilter));	0	1	42.592185258865356
