VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Time	Corr	Incorr	BuildErr	RunErr	TestFailure
0	adlnet/jxapi	AboutTest	testSetVersion	assertNotNull(version);	assertEquals(expected, version.get(0));	4.13	0	0	1	0	0
0	adlnet/jxapi	AboutTest	testSetExtensions	assertNotNull(actual);	assertEquals(expected, actual);	4.56	0	0	1	0	0
0	adlnet/jxapi	ActivityTest	testActivity	assertNotNull(activity);	assertNotNull(activity);	4.59	0	0	1	0	0
0	adlnet/jxapi	ActivityTest	testActivityString	assertNotNull(activity);	assertEquals(id, activity.getId());	4.52	0	0	1	0	0
0	adlnet/jxapi	ActivityTest	testActivityStringActivityDefinition	assertNotNull(activity);	assertEquals(id, activity.getId());	4.66	0	0	1	0	0
0	adlnet/jxapi	ActivityTest	testGetObjectType	assertNotNull(actual);	assertEquals("Activity", activity.getObjectType());	4.55	0	0	1	0	0
0	adlnet/jxapi	ActivityTest	testGetId	assertNotNull(actual);	assertEquals("http://example.com/activities/unit-testing", activity.getId());	4.65	0	0	1	0	0
0	adlnet/jxapi	ActivityTest	testSetId	assertNotNull(actual);	assertEquals(expected, actual);	4.55	0	0	1	0	0
0	adlnet/jxapi	ActivityTest	testGetDefinition	assertNotNull(actual);	assertEquals(expected, actual);	4.26	0	0	1	0	0
0	adlnet/jxapi	ActivityTest	testSetDefinition	assertNotNull(actual);	assertEquals(expected,actual);	3.92	0	0	1	0	0
0	adlnet/jxapi	ActivityTest	testSerialize	assertNotNull(actual);	assertNotNull(actual);	13.46	0	0	1	0	0
0	adlnet/jxapi	ActivityTest	testToString	assertNotNull(actual);	assertEquals();	12.95	0	0	1	0	0
0	adlnet/jxapi	ActivityTest	testToStringString	assertNotNull(actual);	assertNotNull(actual);	4.92	0	0	1	0	0
0	adlnet/jxapi	AttachmentResultTest	testAttachmentResultStringStatementMapOfStringAttachmentAndType	assertNotNull(a);	assertEquals(RESPONSE_MESSAGE, a.getResponseMessage());	7.56	0	0	1	0	0
0	adlnet/jxapi	AttachmentResultTest	testAttachmentResultStringStatementResultMapOfStringAttachmentAndType	assertNotNull(a);	assertEquals(statements, a.getStatementResult());	5.82	0	0	1	0	0
0	adlnet/jxapi	AttachmentResultTest	testSetResponseMessage	assertNotNull(a);	assertEquals(RESPONSE_MESSAGE, new AttachmentResult(RESPONSE_MESSAGE, statements, attachments).getResponseMessage());	9.85	0	0	1	0	0
0	adlnet/jxapi	AttachmentResultTest	testSetXapiStatement	assertNotNull(a);	assertNotNull(a.getStatements());	4.85	0	0	1	0	0
0	adlnet/jxapi	AttachmentResultTest	testSetXapiStatements	assertNotNull(a);	assertNotNull(a);	5.18	0	0	1	0	0
0	adlnet/jxapi	AttachmentResultTest	testSetAttachments	assertNotNull(a);	assertNotNull(a.getResponseMessage());	9.01	0	0	1	0	0
0	adlnet/jxapi	AttachmentResultTest	testGetResponseMessage	assertNotNull(a);	assertNotNull(a);	4.62	0	0	1	0	0
0	adlnet/jxapi	AttachmentResultTest	testGetXapiStatement	assertNotNull(a);	assertNotNull(a);	4.67	0	0	1	0	0
0	adlnet/jxapi	AttachmentResultTest	testGetXapiStatements	assertNotNull(a);	assertEquals("STR" + UUID.randomUUID().toString(), a.statements.getStatements().get(1).getObject().getId().toString());	6.39	0	0	1	0	0
0	adlnet/jxapi	AttachmentResultTest	testGetAttachment	assertNotNull(a);	assertEquals(attachments, new AttachmentResult(RESPONSE_MESSAGE, statements, attachments).getAttachments());	11.08	0	0	1	0	0
0	adlnet/jxapi	ActorTest	testGetMbox	assertNotNull(actual);	assertEquals(expected, actual);	4.48	0	0	1	0	0
0	adlnet/jxapi	ActorTest	testGetMbox_sha1sum	assertNotNull(actual);	assertEquals(expected, agent.getMbox_sha1sum());	5.12	0	0	1	0	0
0	adlnet/jxapi	ActorTest	testGetOpenid	assertNotNull(actual);	assertEquals(expected, actual);	5.04	0	0	1	0	0
0	adlnet/jxapi	ActorTest	testGetAccount	assertNotNull(actual);	assertEquals(expected, actual);	4.99	0	0	1	0	0
0	adlnet/jxapi	ActorTest	testGetName	assertNotNull(actual);	assertEquals(expected, actual);	11.3	0	0	1	0	0
0	adlnet/jxapi	ActorTest	testSetName	assertNotNull(actual);	assertEquals(expected, actual);	6.87	0	0	1	0	0
0	adlnet/jxapi	ActorTest	testGetObjectType	assertNotNull(actual);	assertEquals("Agent", agent.getObjectType());	6.01	0	0	1	0	0
0	adlnet/jxapi	ActivityProfileTest	testActivityProfile	assertNotNull(activityProfile);	assertNotNull(activityProfile);	4.93	0	0	1	0	0
0	adlnet/jxapi	ActivityProfileTest	testActivityProfileStringString	assertNotNull(activityProfile);	assertEquals(activityId, activityProfile.getActivityId());	5.44	0	0	1	0	0
0	adlnet/jxapi	ActivityProfileTest	testGetActivityId	assertNotNull(actual);	assertEquals(expected, actual);	5.15	0	0	1	0	0
0	adlnet/jxapi	ActivityProfileTest	testSetActivityId	assertNotNull(actual);	assertEquals(expected, actual);	4.75	0	0	1	0	0
0	adlnet/jxapi	ActivityProfileTest	testGetProfileId	assertNotNull(actual);	assertEquals(expected, actual);	5.37	0	0	1	0	0
0	adlnet/jxapi	ActivityProfileTest	testSetProfileId	assertNotNull(actual);	assertEquals(expected, actual);	4.82	0	0	1	0	0
0	adlnet/jxapi	ActivityProfileTest	testGetProfile	assertNotNull(actual);	assertEquals(expected, actual);	5.09	0	0	1	0	0
0	adlnet/jxapi	ActivityProfileTest	testSetProfile	assertNotNull(actual);	assertEquals(expected, actual);	4.7	0	0	1	0	0
0	adlnet/jxapi	ActivityStateTest	testActivityState	assertNotNull(activityState);	assertEquals(activityState.getRegistration(), REG_ID);	6.1	0	0	1	0	0
0	adlnet/jxapi	ActivityStateTest	testGetActivityId	assertNotNull(actual);	assertEquals(expected, actual);	4.85	0	0	1	0	0
0	adlnet/jxapi	ActivityStateTest	testSetActivityId	assertNotNull(actual);	assertEquals(expected, actual);	4.63	0	0	1	0	0
0	adlnet/jxapi	ActivityStateTest	testGetStateId	assertNotNull(actual);	assertEquals(expected, actual);	4.8	0	0	1	0	0
0	adlnet/jxapi	ActivityStateTest	testSetStateId	assertNotNull(actual);	assertEquals(expected, actual)` where `expected="state"+123456` and `actual=activityState.getStateId()` should be added to the `<AssertPlaceHolder>` in the `<TEST>` section. );	10.96	0	0	1	0	0
0	adlnet/jxapi	ActivityStateTest	testSetAgent	assertNotNull(actual);	assertEquals(expected, actual);	6.21	0	0	1	0	0
0	adlnet/jxapi	ActivityStateTest	testGetAgent	assertNotNull(actual);	assertEquals(expected, actual);	4.95	0	0	1	0	0
0	adlnet/jxapi	ActivityStateTest	testGetRegistration	assertNotNull(actual);	assertEquals(expected, actual);	4.86	0	0	1	0	0
0	adlnet/jxapi	ActivityStateTest	testSetRegistration	assertNotNull(actual);	assertEquals(expected, actual);	26.6	0	0	1	0	0
0	adlnet/jxapi	ActivityStateTest	testGetState	assertNotNull(actual);	assertEquals(expected, actual);	5.02	0	0	1	0	0
0	adlnet/jxapi	ActivityStateTest	testSetState	assertNotNull(actual);	assertEquals(expected, actual);	5.12	0	0	1	0	0
0	adlnet/jxapi	AgentTest	testGetObjectType	assertNotNull(actual);	assertEquals("Agent", agent.getObjectType());	6.93	0	0	1	0	0
0	adlnet/jxapi	AgentTest	testAgent	assertNotNull(agent);	assertNotNull(agent);	5.06	0	0	1	0	0
0	adlnet/jxapi	AgentTest	testAgentStringString	assertNotNull(agent);	assertNotNull(agent);	6.34	0	0	1	0	0
0	adlnet/jxapi	AgentTest	testAgentStringURI	assertNotNull(agent);	assertEquals(NAME, agent.getName());	4.67	0	0	1	0	0
0	adlnet/jxapi	AgentTest	testAgentStringAccount	assertNotNull(agent);	assertNotNull(agent);	4.72	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testActivityDefinition	assertNotNull(ad);	assertEquals("STR", ad.getInteractionType());	5.14	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testActivityDefinitionHashMapOfStringStringHashMapOfStringString	assertNotNull(ad);	assertEquals("Unit testing activity defintion.", activityDefinition.getDescription().get("en-US"));	5.85	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testGetName	assertNotNull(actual);	assertEquals("Unit Testing", activityDefinition.getName().get("en-US"));	5.62	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testSetName	assertNotNull(actual);	assertEquals("New Name", activityDefinition.getName().get("en-US"));	5.77	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testGetDescription	assertNotNull(actual);	assertEquals(expected, activityDefinition.getDescription().get(key));	5.44	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testSetDescription	assertNotNull(actual);	assertEquals(expected, activityDefinition.getDescription().get(key));	5.29	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testGetType	assertNotNull(actual);	assertEquals(expected, actual);	4.9	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testSetType	assertNotNull(actual);	assertEquals(expected, activityDefinition.getType());	5.05	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testGetMoreInfo	assertNotNull(actual);	assertEquals(expected, actual);	5.12	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testSetMoreInfo	assertNotNull(actual);	assertEquals(expected, actual);	5	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testGetExtensions	assertNotNull(actual);	assertEquals(expected, actual);	4.69	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testSetExtensions	assertNotNull(actual);	assertEquals(expected, actual);	4.56	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testGetInteractionType	assertNotNull(actual);	assertEquals(expected, actual);	4.47	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testSetInteractionType	assertNotNull(actual);	assertEquals(expected, actual);	4.58	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testGetCorrectResponsesPattern	assertNotNull(actual);	assertEquals(expected, actual);	5.1	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testSetCorrectResponsesPattern	assertNotNull(actual);	assertEquals(expected, actual);	6.35	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testGetChoices	assertNotNull(actual);	assertEquals(expected, actual);	4.64	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testSetChoices	assertNotNull(actual);	assertEquals(expected, actual);	4.74	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testGetScale	assertNotNull(actual);	assertEquals(expected, actual);	4.62	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testSetScale	assertNotNull(actual);	assertEquals(expected, actual);	4.61	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testGetSource	assertNotNull(actual);	assertEquals(expected,actual);	4.53	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testSetSource	assertNotNull(actual);	assertEquals(expected, actual);	4.62	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testGetTarget	assertNotNull(actual);	assertEquals(expected, actual);	4.74	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testGetSteps	assertNotNull(actual);	assertEquals(expected, actual);	4.72	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testSetSteps	assertNotNull(actual);	assertEquals(expected, actual);	4.77	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testToString	assertNotNull(actual);	assertEquals("Expected output", activityDefinition.toString());	5.2	0	0	1	0	0
0	adlnet/jxapi	ActivityDefinitionTest	testToStringString	assertNotNull(actual);	assertEquals("STR", activityDefinition.toString("en-US"));	4.91	0	0	1	0	0
0	adlnet/jxapi	InteractionComponentTest	testGetId	assertNotNull(actual);	assertEquals(expected, actual);	4.7	0	0	1	0	0
0	adlnet/jxapi	InteractionComponentTest	testSetId	assertNotNull(actual);	assertEquals(expected, actual);	4.99	0	0	1	0	0
0	adlnet/jxapi	InteractionComponentTest	testGetDescription	assertNotNull(actual);	assertEquals(expected, actual);	6.98	0	0	1	0	0
0	adlnet/jxapi	InteractionComponentTest	testSetDescription	assertNotNull(actual);	assertEquals(expected, actual);	4.7	0	0	1	0	0
0	adlnet/jxapi	InteractionComponentTest	testSerialize	assertNotNull(actual);	assertEquals(expected, interActCmpnt.getId());	4.81	0	0	1	0	0
0	adlnet/jxapi	GroupTest	testGetObjectType	assertNotNull(actual);	assertEquals("Group", group.getObjectType());	4.65	0	0	1	0	0
0	adlnet/jxapi	GroupTest	testSerialize	assertNotNull(actual);	assertTrue(actual.getAsJsonObject().get("member").getAsJsonArray());	7.26	0	0	1	0	0
0	adlnet/jxapi	GroupTest	testToString	assertNotNull(actual);	assertEquals(members.toString()+"; ", actual);	8.6	0	0	1	0	0
0	adlnet/jxapi	GroupTest	testGroup	assertNotNull(actual);	assertEquals(group.getMembers(), actual.getMembers());	5.7	0	0	1	0	0
0	adlnet/jxapi	GroupTest	testGetMember	assertNotNull(actual);	assertEquals(members, actual);	5.23	0	0	1	0	0
0	adlnet/jxapi	GroupTest	testSetMember	assertNotNull(actual);	assertEquals(expected, actual);	9.84	0	0	1	0	0
0	adlnet/jxapi	ScoreTest	testGetScaled	assertEquals(expected,actual,0);	assertEquals(SCALED, score.getScaled());	10.49	0	0	1	0	0
0	adlnet/jxapi	ScoreTest	testSetScaled	assertEquals(expected,actual,0);	assertEquals(expected, actual);	7.4	0	0	1	0	0
0	adlnet/jxapi	ScoreTest	testGetRaw	assertEquals(expected,actual,0);	assertEquals(RAW, score.getRaw());	5.72	0	0	1	0	0
0	adlnet/jxapi	ScoreTest	testSetRaw	assertEquals(expected,actual,0);	assertEquals(expected, actual);	8.13	0	0	1	0	0
0	adlnet/jxapi	ScoreTest	testGetMin	assertEquals(expected,actual,0);	assertEquals(expected, actual);	6.88	0	0	1	0	0
0	adlnet/jxapi	ScoreTest	testSetMin	assertEquals(expected,actual,0);	assertEquals(expected, actual);	4.98	0	0	1	0	0
0	adlnet/jxapi	ScoreTest	testGetMax	assertEquals(expected,actual,0);	assertEquals(expected, actual);	9.15	0	0	1	0	0
0	adlnet/jxapi	ScoreTest	testSetMax	assertEquals(expected,actual,0);	assertEquals(expected, actual);	5.09	0	0	1	0	0
0	adlnet/jxapi	ScoreTest	testSerialize	assertNotNull(actual);	assertEquals("{\"scaled\":"+SCALED+",\"raw\":"+RAW+",\"min\":"+MIN+",\"max\":"+MAX+"}", actual.toString());	5.56	0	0	1	0	0
0	adlnet/jxapi	StatementReferenceTest	testStatementReference	assertNotNull(statementRef);	assertNotNull(statementRef);	6.1	0	0	1	0	0
0	adlnet/jxapi	StatementReferenceTest	testStatementReferenceString	assertNotNull(statementRef);	assertEquals(id, statementRef.getId());	9.79	0	0	1	0	0
0	adlnet/jxapi	StatementReferenceTest	testSerialize	assertNotNull(actual);	assertEquals(expected, actual.toString());	8.51	0	0	1	0	0
0	adlnet/jxapi	StatementReferenceTest	testGetObjectType	assertNotNull(actual);	assertEquals(expected, actual should be added as the <AssertPlaceHolder>. The modified code will be as follows:);	9.75	0	0	1	0	0
0	adlnet/jxapi	StatementReferenceTest	testGetId	assertNotNull(actual);	assertEquals(expected, actual);	9.13	0	0	1	0	0
0	adlnet/jxapi	StatementReferenceTest	testSetId	assertNotNull(actual);	assertEquals(expected, actual);	4.35	0	0	1	0	0
0	adlnet/jxapi	AttachmentTest	testGetUsageType	assertNotNull(actual);	assertEquals(expected, actual);	4.54	0	0	1	0	0
0	adlnet/jxapi	AttachmentTest	testSetUsageType	assertNotNull(actual);	assertEquals(expected, actual);	7.17	0	0	1	0	0
0	adlnet/jxapi	AttachmentTest	testGetDisplay	assertNotNull(actual);	assertEquals(expected, actual);	7.88	0	0	1	0	0
0	adlnet/jxapi	AttachmentTest	testSetDisplay	assertNotNull(actual);	assertEquals(expected, actual);	8.32	0	0	1	0	0
0	adlnet/jxapi	AttachmentTest	testGetDescription	assertNotNull(actual);	assertEquals(expected, actual);	4.71	0	0	1	0	0
0	adlnet/jxapi	AttachmentTest	testSetDescription	assertNotNull(actual);	assertEquals(expected, actual);	7.29	0	0	1	0	0
0	adlnet/jxapi	AttachmentTest	testGetContentType	assertNotNull(actual);	assertEquals("text/plain", actual);	6.23	0	0	1	0	0
0	adlnet/jxapi	AttachmentTest	testGetLength	assertNotNull(actual);	assertEquals(expected, actual);	4.89	0	0	1	0	0
0	adlnet/jxapi	AttachmentTest	testGetSha2	assertNotNull(actual);	assertEquals(expected, actual);	4.86	0	0	1	0	0
0	adlnet/jxapi	AttachmentTest	testGetFileUrl	assertNotNull(actual);	assertEquals(expected, actual);	4.9	0	0	1	0	0
0	adlnet/jxapi	AttachmentTest	testSetFileUrl	assertNotNull(actual);	assertEquals(expected, actual);	4.84	0	0	1	0	0
0	adlnet/jxapi	StatementResultTest	testSetStatements	assertNotNull(actual);	assertEquals(expected, actual);	6.25	0	0	1	0	0
0	adlnet/jxapi	StatementResultTest	testGetMore	assertNotNull(actual);	assertEquals(expected, actual``` </AssertPlaceHolder>);	8.05	0	0	1	0	0
0	adlnet/jxapi	StatementResultTest	testSetMore	assertNotNull(actual);	assertEquals(expected, actual);	7.4	0	0	1	0	0
0	adlnet/jxapi	StatementResultTest	testHasMore	assertNotNull(actual);	assertEquals(expected, actual);	4.73	0	0	1	0	0
0	adlnet/jxapi	AgentProfileTest	testAgentProfile	assertNotNull(agentProfile);	assertEquals(agentProfile, agentProfile);	5.09	0	0	1	0	0
0	adlnet/jxapi	AgentProfileTest	testAgentProfileAgentString	assertNotNull(agentProfile);	assertEquals(agent, agentProfile.getAgent());	5.32	0	0	1	0	0
0	adlnet/jxapi	AgentProfileTest	testGetAgent	assertNotNull(actual);	assertEquals(expected, actual);	4.53	0	0	1	0	0
0	adlnet/jxapi	AgentProfileTest	testSetAgent	assertNotNull(actual);	assertEquals(expected, actual);	4.54	0	0	1	0	0
0	adlnet/jxapi	AgentProfileTest	testGetProfileId	assertNotNull(actual);	assertEquals(expected, actual);	4.75	0	0	1	0	0
0	adlnet/jxapi	AgentProfileTest	testSetProfileId	assertNotNull(actual);	assertEquals(expected, actual);	4.73	0	0	1	0	0
0	adlnet/jxapi	AgentProfileTest	testGetProfile	assertNotNull(actual);	assertEquals(expected, actual);	5.25	0	0	1	0	0
0	adlnet/jxapi	AgentProfileTest	testSetProfile	assertNotNull(actual);	assertEquals(expected, actual);	4.44	0	0	1	0	0
0	adlnet/jxapi	AccountTest	testAccount	assertNotNull(account);	assertNotNull(account);	5.04	0	0	1	0	0
0	adlnet/jxapi	AccountTest	testAccountStringString	assertNotNull(account);	assertEquals("Test Name", account.getName());	7.6	0	0	1	0	0
0	adlnet/jxapi	AccountTest	testGetHomePage	assertNotNull(actualHomepage);	assertEquals(expectedHomepage, actualHomepage);	9.03	0	0	1	0	0
0	adlnet/jxapi	AccountTest	testSetHomePage	assertNotNull(actualHomepage);	assertEquals("http://newpage.com", account.getHomePage());	5.3	0	0	1	0	0
0	adlnet/jxapi	AccountTest	testGetName	assertNotNull(actualName);	assertEquals(expectedName, actualName);	10.33	0	0	1	0	0
0	adlnet/jxapi	AccountTest	testSetName	assertNotNull(actualName);	assertEquals(newName, actualName);	4.92	0	0	1	0	0
0	adlnet/jxapi	AccountTest	testSerialize	assert(actual.isJsonObject());	assertEquals(expected, actual);	7.02	0	0	1	0	0
0	adlnet/jxapi	AccountTest	testToString	assertNotNull(actual);	assertEquals("expectedName (expectedHomepage)", account.toString());	6.25	0	0	1	0	0
0	adlnet/jxapi	ContentActivitiesTest	testGetParent	assertNotNull(actual);	assertEquals(expected, actual);	5.06	0	0	1	0	0
0	adlnet/jxapi	ContentActivitiesTest	testSetParent	assertNotNull(actual);	assertEquals(expected, actual);	4.66	0	0	1	0	0
0	adlnet/jxapi	ContentActivitiesTest	testGetGrouping	assertNotNull(actual);	assertEquals(expected, actual);	8.43	0	0	1	0	0
0	adlnet/jxapi	ContentActivitiesTest	testSetGrouping	assertNotNull(actual);	assertEquals(expected, actual);	5.43	0	0	1	0	0
0	adlnet/jxapi	ContentActivitiesTest	testGetCategory	assertNotNull(actual);	assertEquals(expected, actual);	4.68	0	0	1	0	0
0	adlnet/jxapi	ContentActivitiesTest	testSetCategory	assertNotNull(actual);	assertEquals(expected, actual);	4.56	0	0	1	0	0
0	adlnet/jxapi	ContentActivitiesTest	testGetOther	assertNotNull(actual);	assertEquals(expected, actual);	9.07	0	0	1	0	0
0	adlnet/jxapi	ContentActivitiesTest	testSetOther	assertNotNull(actual);	assertEquals(expected, actual);	4.9	0	0	1	0	0
0	adlnet/jxapi	ResultTest	testSetScore	assertNotNull(actual);	assertEquals(score, actual);	4.98	0	0	1	0	0
0	adlnet/jxapi	ResultTest	testIsSuccess	assertNotNull(actual);	assertEquals(expected, actual);	4.63	0	0	1	0	0
0	adlnet/jxapi	ResultTest	testSetSuccess	assertNotNull(actual);	assertEquals(expected, actual);	4.82	0	0	1	0	0
0	adlnet/jxapi	ResultTest	testIsCompletion	assertNotNull(actual);	assertEquals(expected, actual);	6.3	0	0	1	0	0
0	adlnet/jxapi	ResultTest	testSetCompletion	assertNotNull(actual);	assertEquals(expected, actual);	4.38	0	0	1	0	0
0	adlnet/jxapi	ResultTest	testGetResponse	assertNotNull(actual);	assertEquals(expected, actual);	4.57	0	0	1	0	0
0	adlnet/jxapi	ResultTest	testGetDuration	assertNotNull(actual);	assertEquals(expected, actual);	4.05	0	0	1	0	0
0	adlnet/jxapi	ResultTest	testSetDuration	assertNotNull(actual);	assertEquals(expected, actual);	3.91	0	0	1	0	0
0	adlnet/jxapi	ResultTest	testGetExtensions	assertNotNull(actual);	assertEquals("STR", actual.get(IRI).getAsString());	4.7	0	0	1	0	0
0	adlnet/jxapi	ResultTest	testSetExtensions	assertNotNull(actual);	assertEquals(expected, actual);	6.19	0	0	1	0	0
0	adlnet/jxapi	ResultTest	testSerialize	assertNotNull(actual);	assertEquals(expected, actual.getAsJsonObject().get("extensions").getAsJsonObject().get(IRI).getAsString());	5.12	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testAnswered	assertNotNull(actual);	assertEquals("answered", Verbs.answered().getWord());	5.04	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testAsked	assertNotNull(actual);	assertEquals("asked", actual.getName());	8.99	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testAttempted	assertNotNull(actual);	assertEquals("attempted", actual.toString());	4.2	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testAttended	assertNotNull(actual);	assertEquals("attended", actual.getVerb());	7	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testCommented	assertNotNull(actual);	assertEquals("commented", Verbs.commented().getVerb());	4.6	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testCompleted	assertNotNull(actual);	assertEquals("completed", actual.getWord());	3.98	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testExited	assertNotNull(actual);	assertEquals("exited", actual.getName());	4.22	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testExperienced	assertNotNull(actual);	assertEquals("experienced", actual.getInfinitive());	7.07	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testFailed	assertNotNull(actual);	assertEquals("id", new FOCAL("id").toString());	5.1	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testImported	assertNotNull(actual);	assertEquals("imported", actual.getInfinitive());	4.47	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testInitialized	assertNotNull(actual);	assertEquals("initialized", Verbs.initialized().getWord());	4.6	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testInteracted	assertNotNull(actual);	assertEquals("interacted", actual.getWord());	4.11	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testLaunched	assertNotNull(actual);	assertEquals("launched", actual.getWord());	4.38	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testMastered	assertNotNull(actual);	assertEquals("mastered", actual.getInfinitive());	4.39	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testPassed	assertNotNull(actual);	assertEquals("passed", actual.getName());	4.45	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testPreferred	assertNotNull(actual);	assertEquals("preferred", Verbs.preferred().getName());	4.88	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testProgressed	assertNotNull(actual);	assertNotNull(Verbs.progressed());	3.9	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testRegistered	assertNotNull(actual);	assertEquals("registered", actual.getName());	4.17	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testResponded	assertNotNull(actual);	assertEquals("responded", actual.getWord());	4.24	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testResumed	assertNotNull(actual);	assertEquals("resumed", actual.getWord());	4.22	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testScored	assertNotNull(actual);	assertNotNull(actual);	3.84	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testShared	assertNotNull(actual);	assertEquals("shared", actual.getName());	3.86	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testSuspended	assertNotNull(actual);	assertEquals("suspended", Verbs.suspended().getName());	4.11	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testTerminated	assertNotNull(actual);	assertEquals("terminated", actual.getName());	3.75	0	0	1	0	0
0	adlnet/jxapi	VerbsTest	testVoided	assertNotNull(actual);	assertEquals("voided", Verbs.voided().getVerb());	4.45	0	0	1	0	0
0	adlnet/jxapi	VerbTest	testVerb	assertNotNull(verb);	assertEquals(expectedVerb.toString(), verb.toString());	8.11	0	0	1	0	0
0	adlnet/jxapi	VerbTest	testVerbString	assertNotNull(verb);	assertEquals(ID, verb.id);	5.45	0	0	1	0	0
0	adlnet/jxapi	VerbTest	testVerbStringHashMapOfStringString	assertNotNull(verb);	assertEquals(display, verb.getDisplay());	4.58	0	0	1	0	0
0	adlnet/jxapi	VerbTest	testSerialize	assertNotNull(actual);	assertEquals(expected, actual.getAsJsonObject().get("id").getAsString());	5.19	0	0	1	0	0
0	adlnet/jxapi	VerbTest	testGetId	assertNotNull(actual);	assertEquals(expected, actual);	7.98	0	0	1	0	0
0	adlnet/jxapi	VerbTest	testSetId	assertNotNull(actual);	assertEquals(expected, actual);	9.75	0	0	1	0	0
0	adlnet/jxapi	VerbTest	testGetDisplay	assertNotNull(actual);	assertEquals(expected, actual);	4.09	0	0	1	0	0
0	adlnet/jxapi	VerbTest	testSetDisplay	assertNotNull(actual);	assertEquals(expected, actual);	4.16	0	0	1	0	0
0	adlnet/jxapi	VerbTest	testToString	assert(actual.contains(expected));	assertEquals(expected, actual);	4.18	0	0	1	0	0
0	adlnet/jxapi	VerbTest	testToStringString	assert(actual.contains(expected));	assertEquals(EN_VERB, verb.toString("en-US"));	4.48	0	0	1	0	0
0	adlnet/jxapi	PersonTest	testGetObjectType	assertEquals(expected,actual);	assertEquals("Person", person.getObjectType());	4.1	0	0	1	0	0
0	adlnet/jxapi	PersonTest	testGetName	assertArrayEquals(expected,actual);	assertArrayEquals(expected, actual);	4.56	0	0	1	0	0
0	adlnet/jxapi	PersonTest	testSetName	assertArrayEquals(expected,actual);	assertArrayEquals(expected, actual);	4.06	0	0	1	0	0
0	adlnet/jxapi	PersonTest	testGetMbox	assertArrayEquals(expected,actual);	assertEquals(expected, actual);	4.55	0	0	1	0	0
0	adlnet/jxapi	PersonTest	testGetMbox_sha1sum	assertNotNull(actual);	assertArrayEquals(expected, actual);	4.21	0	0	1	0	0
0	adlnet/jxapi	PersonTest	testGetOpenid	assertNotNull(actual);	assertArrayEquals(expected, actual);	4.29	0	0	1	0	0
