TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Corr	Sorted	Time
	5	/	DoubleSerializerTest	testSerializeWALChanges	assertEquals(doubleSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertNotEquals(0,serializationOffset);	0	1	70.72890496253967
	6	/	DoubleSerializerTest	testSerializeWALChanges	assertEquals(doubleSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertArrayEquals(data,doubleSerializer.serializeNativeObject(OBJECT));	0	1	70.72890496253967
	7	/	DoubleSerializerTest	testSerializeWALChanges	assertEquals(doubleSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertNotEquals(data,newbyte[FIELD_SIZE]);	0	1	70.72890496253967
	8	/	DoubleSerializerTest	testSerializeWALChanges	assertEquals(doubleSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertSame(buffer.order(),ByteOrder.nativeOrder());	0	1	70.72890496253967
	9	/	DoubleSerializerTest	testSerializeWALChanges	assertEquals(doubleSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertTrue(walChangesinstanceofOWALChangesTree);	0	1	70.72890496253967
39	0	orientechnologies/orientdb	OLiveQueryMessagesTests	testRequestWriteRead	"assertEquals(requestRead.getQuery(),""STR"");"	assertNotNull(params);	0	1	56.01157307624817
	1	/	OLiveQueryMessagesTests	testRequestWriteRead	"assertEquals(requestRead.getQuery(),""STR"");"	assertNotNull(channel);	0	1	56.01157307624817
	2	/	OLiveQueryMessagesTests	testRequestWriteRead	"assertEquals(requestRead.getQuery(),""STR"");"	assertFalse(channel.isClosed());	0	1	56.01157307624817
	3	/	OLiveQueryMessagesTests	testRequestWriteRead	"assertEquals(requestRead.getQuery(),""STR"");"	assertNotNull(requestRead.getStatement());	0	1	56.01157307624817
	4	/	OLiveQueryMessagesTests	testRequestWriteRead	"assertEquals(requestRead.getQuery(),""STR"");"	assertNotNull(requestRead.getParameters());	0	1	56.01157307624817
	5	/	OLiveQueryMessagesTests	testRequestWriteRead	"assertEquals(requestRead.getQuery(),""STR"");"	assertEquals(params,request.getParameters());	0	1	56.01157307624817
	6	/	OLiveQueryMessagesTests	testRequestWriteRead	"assertEquals(requestRead.getQuery(),""STR"");"	"assertEquals(""STR"",request.getStatement());"	0	1	56.01157307624817
	7	/	OLiveQueryMessagesTests	testRequestWriteRead	"assertEquals(requestRead.getQuery(),""STR"");"	assertNotEquals(null,requestRead.getSerializer());	0	1	56.01157307624817
	8	/	OLiveQueryMessagesTests	testRequestWriteRead	"assertEquals(requestRead.getQuery(),""STR"");"	assertNotEquals(null,requestRead.getDriver());	0	1	56.01157307624817
	9	/	OLiveQueryMessagesTests	testRequestWriteRead	"assertEquals(requestRead.getQuery(),""STR"");"	assertTrue(requestRead.getProtVersion()>0);	0	1	56.01157307624817
40	0	orientechnologies/orientdb	LuceneListIndexingTest	rname	assertThat(search).hasSize(1);	"assertEquals(""STR"",""STR"");"	0	1	66.25150537490845
	1	/	LuceneListIndexingTest	rname	assertThat(search).hasSize(1);	assertNotNull(search);	0	1	66.25150537490845
	2	/	LuceneListIndexingTest	rname	assertThat(search).hasSize(1);	assertTrue(db.getTransaction().isActive());	0	1	66.25150537490845
	3	/	LuceneListIndexingTest	rname	assertThat(search).hasSize(1);	assertEquals(1,search.size());	0	1	66.25150537490845
	4	/	LuceneListIndexingTest	rname	assertThat(search).hasSize(1);	assertNotNull(vertex);	0	1	66.25150537490845
	5	/	LuceneListIndexingTest	rname	assertThat(search).hasSize(1);	assertNotNull(c1);	0	1	66.25150537490845
	6	/	LuceneListIndexingTest	rname	assertThat(search).hasSize(1);	assertNotNull(db);	0	1	66.25150537490845
	7	/	LuceneListIndexingTest	rname	assertThat(search).hasSize(1);	assertNotNull(schema);	0	1	66.25150537490845
	8	/	LuceneListIndexingTest	rname	assertThat(search).hasSize(1);	assertTrue(context.exists(name.getMethodName()));	0	1	66.25150537490845
	9	/	LuceneListIndexingTest	rname	assertThat(search).hasSize(1);	assertFalse(db.getTransaction().isActive());	0	1	66.25150537490845
41	0	orientechnologies/orientdb	DefaultValueTest	testDefaultValueProvidedMandatoryReadonlyFromJson	"assertNotNull(saved.field(""STR""));"	assertNotNull(database);	0	1	49.85861682891846
	1	/	DefaultValueTest	testDefaultValueProvidedMandatoryReadonlyFromJson	"assertNotNull(saved.field(""STR""));"	"assertNotEquals(0,""STR"");"	0	1	49.85861682891846
	2	/	DefaultValueTest	testDefaultValueProvidedMandatoryReadonlyFromJson	"assertNotNull(saved.field(""STR""));"	"assertTrue(""STR"");"	0	1	49.85861682891846
	3	/	DefaultValueTest	testDefaultValueProvidedMandatoryReadonlyFromJson	"assertNotNull(saved.field(""STR""));"	"assertEquals(1,""STR"");"	0	1	49.85861682891846
	4	/	DefaultValueTest	testDefaultValueProvidedMandatoryReadonlyFromJson	"assertNotNull(saved.field(""STR""));"	assertTrue(database.getTransaction().isActive());	0	1	49.85861682891846
	5	/	DefaultValueTest	testDefaultValueProvidedMandatoryReadonlyFromJson	"assertNotNull(saved.field(""STR""));"	assertTrue(database.getTransaction().orElseThrow().isActive());	0	1	49.85861682891846
	6	/	DefaultValueTest	testDefaultValueProvidedMandatoryReadonlyFromJson	"assertNotNull(saved.field(""STR""));"	assertFalse(database.isClosed());	0	1	49.85861682891846
	7	/	DefaultValueTest	testDefaultValueProvidedMandatoryReadonlyFromJson	"assertNotNull(saved.field(""STR""));"	assertTrue(database.exists());	0	1	49.85861682891846
	8	/	DefaultValueTest	testDefaultValueProvidedMandatoryReadonlyFromJson	"assertNotNull(saved.field(""STR""));"	"assertEquals(1,""STR"");"	0	1	49.85861682891846
	9	/	DefaultValueTest	testDefaultValueProvidedMandatoryReadonlyFromJson	"assertNotNull(saved.field(""STR""));"	"assertTrue(""STR"");"	0	1	49.85861682891846
42	0	orientechnologies/orientdb	FloatSerializerTest	testSerializeInByteBuffer	assertEquals(binarySize,FIELD_SIZE);	assertNotNull(floatSerializer);	0	1	43.41367697715759
	1	/	FloatSerializerTest	testSerializeInByteBuffer	assertEquals(binarySize,FIELD_SIZE);	assertNotNull(OBJECT);	0	1	43.41367697715759
	2	/	FloatSerializerTest	testSerializeInByteBuffer	assertEquals(binarySize,FIELD_SIZE);	assertTrue(buffer.capacity()>=FIELD_SIZE+5);	0	1	43.41367697715759
	3	/	FloatSerializerTest	testSerializeInByteBuffer	assertEquals(binarySize,FIELD_SIZE);	assertTrue(buffer.isDirect());	0	1	43.41367697715759
	4	/	FloatSerializerTest	testSerializeInByteBuffer	assertEquals(binarySize,FIELD_SIZE);	assertFalse(buffer.isReadOnly());	0	1	43.41367697715759
	5	/	FloatSerializerTest	testSerializeInByteBuffer	assertEquals(binarySize,FIELD_SIZE);	assertFalse(Float.isNaN(5.5f));	0	1	43.41367697715759
	6	/	FloatSerializerTest	testSerializeInByteBuffer	assertEquals(binarySize,FIELD_SIZE);	assertArrayEquals(newbyte[]{0,0,80,63},buffer.array());	0	1	43.41367697715759
	7	/	FloatSerializerTest	testSerializeInByteBuffer	assertEquals(binarySize,FIELD_SIZE);	assertEquals(4,binarySize);	0	1	43.41367697715759
	8	/	FloatSerializerTest	testSerializeInByteBuffer	assertEquals(binarySize,FIELD_SIZE);	assertEquals(5.5f,5.5f);	0	1	43.41367697715759
	9	/	FloatSerializerTest	testSerializeInByteBuffer	assertEquals(binarySize,FIELD_SIZE);	assertTrue(buffer.isDirect());	0	1	43.41367697715759
43	0	orientechnologies/orientdb	OUTFSerializerTest	testNativeDirectMemoryCompatibilityAsWhole	assertEquals(stringSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertNotNull(stream);	0	1	75.05696606636047
	1	/	OUTFSerializerTest	testNativeDirectMemoryCompatibilityAsWhole	assertEquals(stringSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertEquals(OBJECT,deserializeFromByteBufferObject(buffer));	0	1	75.05696606636047
	2	/	OUTFSerializerTest	testNativeDirectMemoryCompatibilityAsWhole	assertEquals(stringSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertTrue(encodedSize>0);	0	1	75.05696606636047
	3	/	OUTFSerializerTest	testNativeDirectMemoryCompatibilityAsWhole	assertEquals(stringSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertFalse(encodedSize<0);	0	1	75.05696606636047
	4	/	OUTFSerializerTest	testNativeDirectMemoryCompatibilityAsWhole	assertEquals(stringSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertArrayEquals(OBJECT.getBytes(),deserializeFromByteBufferObject(buffer).getBytes());	0	1	75.05696606636047
	5	/	OUTFSerializerTest	testNativeDirectMemoryCompatibilityAsWhole	assertEquals(stringSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertEquals(newString(encoded,StandardCharsets.UTF_8),deserializeFromByteBufferObject(buffer));	0	1	75.05696606636047
	6	/	OUTFSerializerTest	testNativeDirectMemoryCompatibilityAsWhole	assertEquals(stringSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertNotNull(encoded);	0	1	75.05696606636047
	7	/	OUTFSerializerTest	testNativeDirectMemoryCompatibilityAsWhole	assertEquals(stringSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertEquals(OBJECT,newString(encoded,StandardCharsets.UTF_8));	0	1	75.05696606636047
	8	/	OUTFSerializerTest	testNativeDirectMemoryCompatibilityAsWhole	assertEquals(stringSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertEquals(stream.length,buffer.limit());	0	1	75.05696606636047
	9	/	OUTFSerializerTest	testNativeDirectMemoryCompatibilityAsWhole	assertEquals(stringSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertTrue(encodedSize<=encoded.length);	0	1	75.05696606636047
44	0	orientechnologies/orientdb	ORemotePushMessagesTest	testDistributedConfig	assertEquals(readRequest.getHosts().size(),2);	assertEquals(2,hosts.size());	0	1	108.43641018867493
	1	/	ORemotePushMessagesTest	testDistributedConfig	assertEquals(readRequest.getHosts().size(),2);	assertFalse(hosts.isEmpty());	0	1	108.43641018867493
	2	/	ORemotePushMessagesTest	testDistributedConfig	assertEquals(readRequest.getHosts().size(),2);	assertNotNull(hosts);	0	1	108.43641018867493
	3	/	ORemotePushMessagesTest	testDistributedConfig	assertEquals(readRequest.getHosts().size(),2);	assertNotEquals(0,hosts.size());	0	1	108.43641018867493
	4	/	ORemotePushMessagesTest	testDistributedConfig	assertEquals(readRequest.getHosts().size(),2);	assertSame(hosts,instance.getHosts());	0	1	108.43641018867493
	5	/	ORemotePushMessagesTest	testDistributedConfig	assertEquals(readRequest.getHosts().size(),2);	assertNotSame(hosts,instance.getHosts());	0	1	108.43641018867493
	6	/	ORemotePushMessagesTest	testDistributedConfig	assertEquals(readRequest.getHosts().size(),2);	assertEquals(2,hosts.size());	0	1	108.43641018867493
	7	/	ORemotePushMessagesTest	testDistributedConfig	assertEquals(readRequest.getHosts().size(),2);	assertNotEquals(0,hosts.size());	0	1	108.43641018867493
	8	/	ORemotePushMessagesTest	testDistributedConfig	assertEquals(readRequest.getHosts().size(),2);	"assertTrue(""STR"");"	0	1	108.43641018867493
	9	/	ORemotePushMessagesTest	testDistributedConfig	assertEquals(readRequest.getHosts().size(),2);	"assertFalse(""STR"");"	0	1	108.43641018867493
45	0	orientechnologies/orientdb	ODropUserStatementExecutionTest	testPlain	assertTrue(result.hasNext());	assertTrue(result.hasNext());	1	1	33.681337118148804
	1	/	ODropUserStatementExecutionTest	testPlain	assertTrue(result.hasNext());	assertNotNull(result);	0	1	33.681337118148804
	2	/	ODropUserStatementExecutionTest	testPlain	assertTrue(result.hasNext());	"assertEquals(""STR"",""STR"");"	0	1	33.681337118148804
	3	/	ODropUserStatementExecutionTest	testPlain	assertTrue(result.hasNext());	"assertNotEquals(""STR"",""STR"");"	0	1	33.681337118148804
	4	/	ODropUserStatementExecutionTest	testPlain	assertTrue(result.hasNext());	assertSame(result,result);	0	1	33.681337118148804
	5	/	ODropUserStatementExecutionTest	testPlain	assertTrue(result.hasNext());	assertNotSame(result,null);	0	1	33.681337118148804
	6	/	ODropUserStatementExecutionTest	testPlain	assertTrue(result.hasNext());	assertArrayEquals(newint[]{1,2,3},newint[]{1,2,3});	0	1	33.681337118148804
	7	/	ODropUserStatementExecutionTest	testPlain	assertTrue(result.hasNext());	assertFalse(result.hasPlan());	0	1	33.681337118148804
	8	/	ODropUserStatementExecutionTest	testPlain	assertTrue(result.hasNext());	"assertThrows(Exception.class,""STR"");"	0	1	33.681337118148804
	9	/	ODropUserStatementExecutionTest	testPlain	assertTrue(result.hasNext());	assertEquals(0,result.getWarnings());	0	1	33.681337118148804
46	0	orientechnologies/orientdb	OMatchStatementExecutionTest	testArrayRange3	assertEquals(1,result.size());	assertNotNull(db);	0	1	31.632809162139893
	1	/	OMatchStatementExecutionTest	testArrayRange3	assertEquals(1,result.size());	assertTrue(db.exists());	0	1	31.632809162139893
	2	/	OMatchStatementExecutionTest	testArrayRange3	assertEquals(1,result.size());	assertNotEquals(null,result);	0	1	31.632809162139893
	3	/	OMatchStatementExecutionTest	testArrayRange3	assertEquals(1,result.size());	assertTrue(result.size()<=4);	0	1	31.632809162139893
	4	/	OMatchStatementExecutionTest	testArrayRange3	assertEquals(1,result.size());	assertTrue(db.getTransaction().isActive());	0	1	31.632809162139893
	5	/	OMatchStatementExecutionTest	testArrayRange3	assertEquals(1,result.size());	assertEquals(0,db.getTransaction().getEntryCount());	0	1	31.632809162139893
	6	/	OMatchStatementExecutionTest	testArrayRange3	assertEquals(1,result.size());	assertFalse(db.isInTx());	0	1	31.632809162139893
	7	/	OMatchStatementExecutionTest	testArrayRange3	assertEquals(1,result.size());	assertNotNull(db.registerHook(null));	0	1	31.632809162139893
	8	/	OMatchStatementExecutionTest	testArrayRange3	assertEquals(1,result.size());	assertTrue(db.begin().getId()>=0);	0	1	31.632809162139893
	9	/	OMatchStatementExecutionTest	testArrayRange3	assertEquals(1,result.size());	"assertFalse(""STR"");"	0	1	31.632809162139893
47	0	orientechnologies/orientdb	OMatchStatementExecutionTest	testTriangle3	assertEquals(1,result.size());	assertNotNull(db);	0	1	37.1639301776886
	1	/	OMatchStatementExecutionTest	testTriangle3	assertEquals(1,result.size());	assertTrue(db.exists());	0	1	37.1639301776886
	2	/	OMatchStatementExecutionTest	testTriangle3	assertEquals(1,result.size());	assertNotNull(getProfilerInstance());	0	1	37.1639301776886
	3	/	OMatchStatementExecutionTest	testTriangle3	assertEquals(1,result.size());	"assertNotNull(""STR"");"	0	1	37.1639301776886
	4	/	OMatchStatementExecutionTest	testTriangle3	assertEquals(1,result.size());	assertNotNull(db.command(newOCommandSQL(query.toString())));	0	1	37.1639301776886
	5	/	OMatchStatementExecutionTest	testTriangle3	assertEquals(1,result.size());	assertTrue(db.getClusterNames().size()>0);	0	1	37.1639301776886
	6	/	OMatchStatementExecutionTest	testTriangle3	assertEquals(1,result.size());	assertTrue(result.size()>0);	0	1	37.1639301776886
	7	/	OMatchStatementExecutionTest	testTriangle3	assertEquals(1,result.size());	assertEquals(expectedResultSize,result.size());	0	1	37.1639301776886
	8	/	OMatchStatementExecutionTest	testTriangle3	assertEquals(1,result.size());	"assertNotNull(""STR"");"	0	1	37.1639301776886
	9	/	OMatchStatementExecutionTest	testTriangle3	assertEquals(1,result.size());	"assertNotNull(""STR"");"	0	1	37.1639301776886
48	0	orientechnologies/orientdb	OSBTreeBonsaiLeafBucketTest	testInitialization	assertEquals(treeBucket.size(),0);	assertEquals(expectedSize,size());	0	1	27.37952709197998
	1	/	OSBTreeBonsaiLeafBucketTest	testInitialization	assertEquals(treeBucket.size(),0);	assertTrue(size()>0);	0	1	27.37952709197998
	2	/	OSBTreeBonsaiLeafBucketTest	testInitialization	assertEquals(treeBucket.size(),0);	assertNotNull(obj);	0	1	27.37952709197998
	3	/	OSBTreeBonsaiLeafBucketTest	testInitialization	assertEquals(treeBucket.size(),0);	assertFalse(condition);	0	1	27.37952709197998
	4	/	OSBTreeBonsaiLeafBucketTest	testInitialization	assertEquals(treeBucket.size(),0);	assertTrue(condition);	0	1	27.37952709197998
	5	/	OSBTreeBonsaiLeafBucketTest	testInitialization	assertEquals(treeBucket.size(),0);	assertEquals(expectedObject,actualObject);	0	1	27.37952709197998
	6	/	OSBTreeBonsaiLeafBucketTest	testInitialization	assertEquals(treeBucket.size(),0);	assertEquals(expectedInt,actualInt);	0	1	27.37952709197998
	7	/	OSBTreeBonsaiLeafBucketTest	testInitialization	assertEquals(treeBucket.size(),0);	assertNotSame(expectedObject,actualObject);	0	1	27.37952709197998
	8	/	OSBTreeBonsaiLeafBucketTest	testInitialization	assertEquals(treeBucket.size(),0);	assertNotEquals(expectedSize,size());	0	1	27.37952709197998
	9	/	OSBTreeBonsaiLeafBucketTest	testInitialization	assertEquals(treeBucket.size(),0);	assertNotEquals(expectedLong,actualLong);	0	1	27.37952709197998
49	0	orientechnologies/orientdb	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	assertEquals(2,simpleKeyIndexDefinition.getParamCount());	0	1	82.78715324401855
	1	/	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	assertEquals(2,simpleKeyIndexDefinition.getParamTypes().length);	0	1	82.78715324401855
	2	/	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	assertNotNull(simpleKeyIndexDefinition);	0	1	82.78715324401855
	3	/	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	assertFalse(simpleKeyIndexDefinition.getParamCount()<2);	0	1	82.78715324401855
	4	/	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	assertNotEquals(0,simpleKeyIndexDefinition.getParamCount());	0	1	82.78715324401855
	5	/	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	assertTrue(simpleKeyIndexDefinition.getParamCount()!=0);	0	1	82.78715324401855
	6	/	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	assertFalse(simpleKeyIndexDefinition.getParamType(0).equals(OType.FLOAT));	0	1	82.78715324401855
	7	/	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	assertTrue(simpleKeyIndexDefinition.getParamType(1)instanceofOType);	0	1	82.78715324401855
	8	/	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	assertEquals(OType.STRING,simpleKeyIndexDefinition.getParamType(1));	0	1	82.78715324401855
	9	/	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	assertEquals(OType.INTEGER,simpleKeyIndexDefinition.getKeyTypes().get(0));	0	1	82.78715324401855
50	0	orientechnologies/orientdb	CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertEquals(size,buffer.capacity()-1);	0	1	26.4978768825531
	1	/	CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertTrue(buffer.remaining()>=size);	0	1	26.4978768825531
	2	/	CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertNotNull(buffer);	0	1	26.4978768825531
	3	/	CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertArrayEquals(newbyte[size],buffer.array());	0	1	26.4978768825531
	4	/	CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertEquals(buffer.limit(),buffer.capacity());	0	1	26.4978768825531
	5	/	CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertEquals(rid,linkSerializer.deserializeFromByteBufferObject(buffer));	0	1	26.4978768825531
	6	/	CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertTrue(buffer.order().equals(ByteOrder.nativeOrder()));	0	1	26.4978768825531
	7	/	CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertThrows(BufferOverflowException.class,()->buffer.put(newbyte[size+1]));	0	1	26.4978768825531
	8	/	CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertThrows(BufferUnderflowException.class,()->buffer.get(newbyte[size+1]));	0	1	26.4978768825531
	9	/	CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertEquals(0,buffer.position());	0	1	26.4978768825531
51	0	orientechnologies/orientdb	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	assertTrue(multiKeyMap.containsKey(multiKey));	0	1	87.34004092216492
	1	/	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	assertSame(mapResult,multiKeyMap.get(multiKey));	0	1	87.34004092216492
	2	/	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	assertNotNull(multiKeyMap);	0	1	87.34004092216492
	3	/	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	assertEquals(1,multiKeyMap.size());	0	1	87.34004092216492
	4	/	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	assertFalse(multiKeyMap.isEmpty());	0	1	87.34004092216492
	5	/	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	assertTrue(multiKey.keys.equals(anotherMultiKey.keys));	0	1	87.34004092216492
	6	/	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	assertArrayEquals(multiKey.keys.toArray(),anotherMultiKey.keys.toArray());	0	1	87.34004092216492
	7	/	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	assertNotEquals(multiKey.hashCode(),anotherMultiKey.hashCode());	0	1	87.34004092216492
	8	/	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	"assertNotSame(""STR"",multiKey.keys,anotherMultiKey.keys);"	0	1	87.34004092216492
	9	/	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	assertNotNull(multiKey.keys);	0	1	87.34004092216492
52	0	trautonen/coveralls-maven-plugin	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertTrue(file.exists());	0	1	36.77028822898865
	1	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertNotNull(job);	0	1	36.77028822898865
	2	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertNotNull(job.getCoverallsFile());	0	1	36.77028822898865
	3	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertEquals(coverallsFile,job.getCoverallsFile());	0	1	36.77028822898865
	4	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertTrue(coverallsFile.length()>0);	0	1	36.77028822898865
	5	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertTrue(job.getCoverallsFile().canRead());	0	1	36.77028822898865
	6	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertFalse(job.getCoverallsFile().isDirectory());	0	1	36.77028822898865
	7	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertEquals(folder.getRoot().getAbsolutePath(),job.getDirectoryPrefix());	0	1	36.77028822898865
	8	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertEquals(coverallsFile.getAbsolutePath(),job.getCoverallsFile().getAbsolutePath());	0	1	36.77028822898865
	9	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertEquals(job.getCoverallsFile().getParentFile(),folder.getRoot());	0	1	36.77028822898865
53	0	trautonen/coveralls-maven-plugin	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertTrue(""STR"");"	0	1	48.75372791290283
	1	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertTrue(""STR"");"	0	1	48.75372791290283
	2	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertTrue(""STR"");"	0	1	48.75372791290283
	3	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertTrue(""STR"");"	0	1	48.75372791290283
	4	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertTrue(""STR"");"	0	1	48.75372791290283
	5	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertTrue(""STR"");"	0	1	48.75372791290283
	6	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertTrue(""STR"");"	0	1	48.75372791290283
	7	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertTrue(""STR"");"	0	1	48.75372791290283
	8	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertTrue(""STR"");"	0	1	48.75372791290283
	9	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertTrue(""STR"");"	0	1	48.75372791290283
54	0	cucumber-ltd/cucumber-pro-plugin-jvm	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertEquals(""STR"",""STR"");"	0	1	38.3766930103302
	1	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	assertTrue(two.getChildList().isEmpty());	0	1	38.3766930103302
	2	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	assertNotNull(two);	0	1	38.3766930103302
	3	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertNull(""STR"");"	0	1	38.3766930103302
	4	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	assertEquals(2,two.getChildList().size());	0	1	38.3766930103302
	5	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertEquals(""STR"",""STR"");"	0	1	38.3766930103302
	6	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	assertEquals(5,root.getChildList().size());	0	1	38.3766930103302
	7	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	assertFalse(one.equals(two));	0	1	38.3766930103302
	8	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	assertNotSame(one,two.getParent());	0	1	38.3766930103302
