TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Corr	Sorted	Time
	4	/	OETLFieldTransformerTest	testRemove	assertEquals(1,getResult().size());	assertArrayEquals(expectedArray,actualArray);	0	1	31.23632001876831
	5	/	OETLFieldTransformerTest	testRemove	assertEquals(1,getResult().size());	assertArrayEquals(expectedArray,actualArray);	0	1	31.23632001876831
	6	/	OETLFieldTransformerTest	testRemove	assertEquals(1,getResult().size());	assertThrows(expectedException.class,executable);	0	1	31.23632001876831
	7	/	OETLFieldTransformerTest	testRemove	assertEquals(1,getResult().size());	assertThrows(expectedException.class,executable,message);	0	1	31.23632001876831
	8	/	OETLFieldTransformerTest	testRemove	assertEquals(1,getResult().size());	assertTimeout(timeout,executable);	0	1	31.23632001876831
	9	/	OETLFieldTransformerTest	testRemove	assertEquals(1,getResult().size());	assertTimeoutPreemptively(timeout,executable);	0	1	31.23632001876831
38	0	orientechnologies/orientdb	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertEquals(0,compare(field1,field2));	0	1	66.60168194770813
	1	/	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertEquals(-1,compare(field1,field2));	0	1	66.60168194770813
	2	/	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertEquals(1,compare(field1,field2));	0	1	66.60168194770813
	3	/	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertNotEquals(-1,compare(field1,field2));	0	1	66.60168194770813
	4	/	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertNotEquals(1,compare(field1,field2));	0	1	66.60168194770813
	5	/	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertTrue(compare(field1,field2)<0);	0	1	66.60168194770813
	6	/	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertTrue(compare(field1,field2)>0);	0	1	66.60168194770813
	7	/	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertFalse(compare(field1,field2)==0);	0	1	66.60168194770813
	8	/	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertTrue(compare(field1,field2)==0);	0	1	66.60168194770813
	9	/	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertNotEquals(0,compare(field1,field2));	0	1	66.60168194770813
39	0	PeterisP/morphology	MorphologyTest	apvidvārdi	assertFalse(w.isRecognized());	assertTrue(locītājs.isRecognized());	0	1	92.0348768234253
	1	/	MorphologyTest	apvidvārdi	assertFalse(w.isRecognized());	assertFalse(locītājs.wordforms.isEmpty());	0	1	92.0348768234253
	2	/	MorphologyTest	apvidvārdi	assertFalse(w.isRecognized());	assertNotNull(locītājs);	0	1	92.0348768234253
	3	/	MorphologyTest	apvidvārdi	assertFalse(w.isRecognized());	assertEquals(0,locītājs.getCacheSize());	0	1	92.0348768234253
	4	/	MorphologyTest	apvidvārdi	assertFalse(w.isRecognized());	assertNotEquals(null,locītājs.defaultSettings());	0	1	92.0348768234253
	5	/	MorphologyTest	apvidvārdi	assertFalse(w.isRecognized());	assertFalse(locītājs.isRecognized());	0	1	92.0348768234253
	6	/	MorphologyTest	apvidvārdi	assertFalse(w.isRecognized());	assertNotEquals(0,locītājs.wordforms.size());	0	1	92.0348768234253
	7	/	MorphologyTest	apvidvārdi	assertFalse(w.isRecognized());	"assertNotNull(""STR"");"	0	1	92.0348768234253
	8	/	MorphologyTest	apvidvārdi	assertFalse(w.isRecognized());	"assertTrue(""STR"");"	0	1	92.0348768234253
	9	/	MorphologyTest	apvidvārdi	assertFalse(w.isRecognized());	assertNotEquals(locītājs.isRecognized(),false);	0	1	92.0348768234253
40	0	PeterisP/morphology	MorphologyTest	leksikoni	assertFalse(pokemons.isRecognized());	assertTrue(locītājs.isRecognized());	0	1	32.72591590881348
	1	/	MorphologyTest	leksikoni	assertFalse(pokemons.isRecognized());	assertFalse(!locītājs.isRecognized());	0	1	32.72591590881348
	2	/	MorphologyTest	leksikoni	assertFalse(pokemons.isRecognized());	assertNotNull(object);	0	1	32.72591590881348
	3	/	MorphologyTest	leksikoni	assertFalse(pokemons.isRecognized());	assertNotSame(expectedObject,actualObject);	0	1	32.72591590881348
	4	/	MorphologyTest	leksikoni	assertFalse(pokemons.isRecognized());	assertSame(expectedObject,actualObject);	0	1	32.72591590881348
	5	/	MorphologyTest	leksikoni	assertFalse(pokemons.isRecognized());	assertNull(object);	0	1	32.72591590881348
	6	/	MorphologyTest	leksikoni	assertFalse(pokemons.isRecognized());	assertEquals(expectedValue,actualValue);	0	1	32.72591590881348
	7	/	MorphologyTest	leksikoni	assertFalse(pokemons.isRecognized());	assertNotEquals(expectedValue,actualValue);	0	1	32.72591590881348
	8	/	MorphologyTest	leksikoni	assertFalse(pokemons.isRecognized());	assertArrayEquals(expectedArray,resultArray);	0	1	32.72591590881348
	9	/	MorphologyTest	leksikoni	assertFalse(pokemons.isRecognized());	assertThat(value,Matchers.equalTo(expectedValue));	0	1	32.72591590881348
41	0	PeterisP/morphology	TokenizeTest	Laura10Aug	assertEquals(2,tokens.size());	assertNotNull(tokens);	0	1	53.8889000415802
	1	/	TokenizeTest	Laura10Aug	assertEquals(2,tokens.size());	assertEquals(0,tokens.size());	0	1	53.8889000415802
	2	/	TokenizeTest	Laura10Aug	assertEquals(2,tokens.size());	assertFalse(tokens.contains(null));	0	1	53.8889000415802
	3	/	TokenizeTest	Laura10Aug	assertEquals(2,tokens.size());	assertEquals(3,tokens.size());	0	1	53.8889000415802
	4	/	TokenizeTest	Laura10Aug	assertEquals(2,tokens.size());	"assertEquals(""STR"",tokens.get(0).getForm());"	0	1	53.8889000415802
	5	/	TokenizeTest	Laura10Aug	assertEquals(2,tokens.size());	"assertEquals(""STR"",tokens.get(2).getForm());"	0	1	53.8889000415802
	6	/	TokenizeTest	Laura10Aug	assertEquals(2,tokens.size());	assertNotSame(tokens.get(0),tokens.get(2));	0	1	53.8889000415802
	7	/	TokenizeTest	Laura10Aug	assertEquals(2,tokens.size());	"assertTrue(""STR"");"	0	1	53.8889000415802
	8	/	TokenizeTest	Laura10Aug	assertEquals(2,tokens.size());	assertFalse(tokens.get(1).getForm().isEmpty());	0	1	53.8889000415802
	9	/	TokenizeTest	Laura10Aug	assertEquals(2,tokens.size());	assertTrue(tokens.get(2).getStartsWithUpperCase());	0	1	53.8889000415802
42	0	hazelcast/hazelcast-simulator	AnnotationFilterTest	testLocalWarmupFilter	"assertEquals(""STR"",method.getName());"	assertNotNull(methods);	0	1	34.334887742996216
	1	/	AnnotationFilterTest	testLocalWarmupFilter	"assertEquals(""STR"",method.getName());"	assertNotNull(method);	0	1	34.334887742996216
	2	/	AnnotationFilterTest	testLocalWarmupFilter	"assertEquals(""STR"",method.getName());"	assertTrue(methods.iterator().hasNext());	0	1	34.334887742996216
	3	/	AnnotationFilterTest	testLocalWarmupFilter	"assertEquals(""STR"",method.getName());"	assertFalse(methods.isEmpty());	0	1	34.334887742996216
	4	/	AnnotationFilterTest	testLocalWarmupFilter	"assertEquals(""STR"",method.getName());"	assertEquals(1,methods.size());	0	1	34.334887742996216
	5	/	AnnotationFilterTest	testLocalWarmupFilter	"assertEquals(""STR"",method.getName());"	assertEquals(AnnotationTestClass.class,clazz);	0	1	34.334887742996216
	6	/	AnnotationFilterTest	testLocalWarmupFilter	"assertEquals(""STR"",method.getName());"	assertEquals(Prepare.class,annotationClazz);	0	1	34.334887742996216
	7	/	AnnotationFilterTest	testLocalWarmupFilter	"assertEquals(""STR"",method.getName());"	assertTrue(methods.contains(method));	0	1	34.334887742996216
	8	/	AnnotationFilterTest	testLocalWarmupFilter	"assertEquals(""STR"",method.getName());"	assertSame(methods.get(0),methods.get(0));	0	1	34.334887742996216
	9	/	AnnotationFilterTest	testLocalWarmupFilter	"assertEquals(""STR"",method.getName());"	assertArrayEquals(methods.toArray(),findAll().toArray());	0	1	34.334887742996216
43	0	hazelcast/hazelcast-simulator	WorkerQueryTest	versionSpec	assertEquals(asList(list.get(1),list.get(3)),result);	assertEquals(3,result.size());	0	1	37.79995107650757
	1	/	WorkerQueryTest	versionSpec	assertEquals(asList(list.get(1),list.get(3)),result);	assertNotNull(result);	0	1	37.79995107650757
	2	/	WorkerQueryTest	versionSpec	assertEquals(asList(list.get(1),list.get(3)),result);	assertTrue(result.contains(list.get(1)));	0	1	37.79995107650757
	3	/	WorkerQueryTest	versionSpec	assertEquals(asList(list.get(1),list.get(3)),result);	assertFalse(result.contains(list.get(0)));	0	1	37.79995107650757
	4	/	WorkerQueryTest	versionSpec	assertEquals(asList(list.get(1),list.get(3)),result);	assertEquals(WorkerData.class,result.get(0).getClass());	0	1	37.79995107650757
	5	/	WorkerQueryTest	versionSpec	assertEquals(asList(list.get(1),list.get(3)),result);	assertNotEquals(list.get(1),result.get(2));	0	1	37.79995107650757
	6	/	WorkerQueryTest	versionSpec	assertEquals(asList(list.get(1),list.get(3)),result);	assertArrayEquals(newWorkerData[]{list.get(1),list.get(3)});	0	1	37.79995107650757
	7	/	WorkerQueryTest	versionSpec	assertEquals(asList(list.get(1),list.get(3)),result);	assertSame(list,input);	0	1	37.79995107650757
	8	/	WorkerQueryTest	versionSpec	assertEquals(asList(list.get(1),list.get(3)),result);	assertNotSame(list,result);	0	1	37.79995107650757
	9	/	WorkerQueryTest	versionSpec	assertEquals(asList(list.get(1),list.get(3)),result);	assertEquals(4,list.size());	0	1	37.79995107650757
44	0	hazelcast/hazelcast-simulator	TestContainer_BasicTest	testIsRunning	assertFalse(testContainer.isRunning());	assertTrue(isRunning());	0	1	29.277862310409546
	1	/	TestContainer_BasicTest	testIsRunning	assertFalse(testContainer.isRunning());	assertFalse(!isRunning());	0	1	29.277862310409546
	2	/	TestContainer_BasicTest	testIsRunning	assertFalse(testContainer.isRunning());	assertEquals(true,isRunning());	0	1	29.277862310409546
	3	/	TestContainer_BasicTest	testIsRunning	assertFalse(testContainer.isRunning());	assertNull(userDir);	0	1	29.277862310409546
	4	/	TestContainer_BasicTest	testIsRunning	assertFalse(testContainer.isRunning());	assertNotNull(userDir);	0	1	29.277862310409546
	5	/	TestContainer_BasicTest	testIsRunning	assertFalse(testContainer.isRunning());	assertThrows(NullPointerException.class,()->isRunning());	0	1	29.277862310409546
	6	/	TestContainer_BasicTest	testIsRunning	assertFalse(testContainer.isRunning());	assertNotEquals(123,testContainer);	0	1	29.277862310409546
	7	/	TestContainer_BasicTest	testIsRunning	assertFalse(testContainer.isRunning());	assertSame(null,userDir);	0	1	29.277862310409546
	8	/	TestContainer_BasicTest	testIsRunning	assertFalse(testContainer.isRunning());	assertFalse(isRunning()==false);	0	1	29.277862310409546
	9	/	TestContainer_BasicTest	testIsRunning	assertFalse(testContainer.isRunning());	assertTrue(isRunning()!=true);	0	1	29.277862310409546
45	0	hazelcast/hazelcast-simulator	ScriptExecutorTest	bash	assertTrue(promise.getAnswer()instanceofString);	assertNotNull(driver);	0	1	61.02703809738159
	1	/	ScriptExecutorTest	bash	assertTrue(promise.getAnswer()instanceofString);	assertEquals(0,scriptExecutor.getExecutions().size());	0	1	61.02703809738159
	2	/	ScriptExecutorTest	bash	assertTrue(promise.getAnswer()instanceofString);	assertNotNull(task);	0	1	61.02703809738159
	3	/	ScriptExecutorTest	bash	assertTrue(promise.getAnswer()instanceofString);	"assertEquals(""STR"",command);"	0	1	61.02703809738159
	4	/	ScriptExecutorTest	bash	assertTrue(promise.getAnswer()instanceofString);	"assertNotEquals(""STR"",command);"	0	1	61.02703809738159
	5	/	ScriptExecutorTest	bash	assertTrue(promise.getAnswer()instanceofString);	"assertTrue(""STR"");"	0	1	61.02703809738159
	6	/	ScriptExecutorTest	bash	assertTrue(promise.getAnswer()instanceofString);	"assertThrows(NoSuchElementException.class,""STR"");"	0	1	61.02703809738159
	7	/	ScriptExecutorTest	bash	assertTrue(promise.getAnswer()instanceofString);	assertTrue(Thread.currentThread().isAlive());	0	1	61.02703809738159
	8	/	ScriptExecutorTest	bash	assertTrue(promise.getAnswer()instanceofString);	"assertNotEquals(0,""STR"");"	0	1	61.02703809738159
	9	/	ScriptExecutorTest	bash	assertTrue(promise.getAnswer()instanceofString);	assertEquals(0,promise.getResults().size());	0	1	61.02703809738159
46	0	hazelcast/hazelcast-simulator	RegistryTest	testGetAgents	assertEquals(2,registry.agentCount());	assertNotNull(agents);	0	1	86.2096688747406
	1	/	RegistryTest	testGetAgents	assertEquals(2,registry.agentCount());	assertFalse(agents.isEmpty());	0	1	86.2096688747406
	2	/	RegistryTest	testGetAgents	assertEquals(2,registry.agentCount());	assertEquals(2,agents.size());	0	1	86.2096688747406
	3	/	RegistryTest	testGetAgents	assertEquals(2,registry.agentCount());	assertEquals(2,agentCount());	0	1	86.2096688747406
	4	/	RegistryTest	testGetAgents	assertEquals(2,registry.agentCount());	assertTrue(agentCount()>0);	0	1	86.2096688747406
	5	/	RegistryTest	testGetAgents	assertEquals(2,registry.agentCount());	assertEquals(2,registry.getAgents().size());	0	1	86.2096688747406
	6	/	RegistryTest	testGetAgents	assertEquals(2,registry.agentCount());	assertTrue(registry.getAgents().get(0).isActive());	0	1	86.2096688747406
	7	/	RegistryTest	testGetAgents	assertEquals(2,registry.agentCount());	assertFalse(registry.getAgents().get(1).isActive());	0	1	86.2096688747406
	8	/	RegistryTest	testGetAgents	assertEquals(2,registry.agentCount());	assertNotEquals(3,agentCount());	0	1	86.2096688747406
	9	/	RegistryTest	testGetAgents	assertEquals(2,registry.agentCount());	"assertNotEquals(""STR"",registry.getAgents().get(1).getIpAddress());"	0	1	86.2096688747406
47	0	hazelcast/hazelcast-simulator	FailureOperationTest	testGetWorkerAddress	assertEquals(workerAddress,operation.getWorkerAddress());	assertNull(getWorkerAddress());	0	1	40.63549494743347
	1	/	FailureOperationTest	testGetWorkerAddress	assertEquals(workerAddress,operation.getWorkerAddress());	assertNotNull(getWorkerAddress().toString());	0	1	40.63549494743347
	2	/	FailureOperationTest	testGetWorkerAddress	assertEquals(workerAddress,operation.getWorkerAddress());	assertTrue(getWorkerAddress()instanceofSimulatorAddress);	0	1	40.63549494743347
	3	/	FailureOperationTest	testGetWorkerAddress	assertEquals(workerAddress,operation.getWorkerAddress());	assertEquals(SimulatorAddress.fromString(workerAddress),getWorkerAddress());	0	1	40.63549494743347
	4	/	FailureOperationTest	testGetWorkerAddress	assertEquals(workerAddress,operation.getWorkerAddress());	"assertNotEquals(""STR"",getWorkerAddress());"	0	1	40.63549494743347
	5	/	FailureOperationTest	testGetWorkerAddress	assertEquals(workerAddress,operation.getWorkerAddress());	assertSame(SimulatorAddress.fromString(workerAddress),getWorkerAddress());	0	1	40.63549494743347
	6	/	FailureOperationTest	testGetWorkerAddress	assertEquals(workerAddress,operation.getWorkerAddress());	assertThat(getWorkerAddress().toString(),is(equalTo(SimulatorAddress.fromString(workerAddress).toString())));	0	1	40.63549494743347
	7	/	FailureOperationTest	testGetWorkerAddress	assertEquals(workerAddress,operation.getWorkerAddress());	assertTrue(getWorkerAddress().toString()!=null&&!getWorkerAddress().toString().isEmpty());	0	1	40.63549494743347
	8	/	FailureOperationTest	testGetWorkerAddress	assertEquals(workerAddress,operation.getWorkerAddress());	assertTrue(getWorkerAddress()!=null);	0	1	40.63549494743347
	9	/	FailureOperationTest	testGetWorkerAddress	assertEquals(workerAddress,operation.getWorkerAddress());	assertTrue(getWorkerAddress().getClass().getName().equals(SimulatorAddress.class.getName()));	0	1	40.63549494743347
48	0	DigitalPebble/storm-crawler	SiteMapParserBoltTest	testSitemapParsingNoMT	assertEquals(6,output.getEmitted(Constants.StatusStreamName).size());	assertNotNull(bolt);	0	1	29.06377863883972
	1	/	SiteMapParserBoltTest	testSitemapParsingNoMT	assertEquals(6,output.getEmitted(Constants.StatusStreamName).size());	assertNotNull(TestUtil.getMockedTopologyContext());	0	1	29.06377863883972
	2	/	SiteMapParserBoltTest	testSitemapParsingNoMT	assertEquals(6,output.getEmitted(Constants.StatusStreamName).size());	assertNotNull(output);	0	1	29.06377863883972
	3	/	SiteMapParserBoltTest	testSitemapParsingNoMT	assertEquals(6,output.getEmitted(Constants.StatusStreamName).size());	assertNotNull(metadata);	0	1	29.06377863883972
	4	/	SiteMapParserBoltTest	testSitemapParsingNoMT	assertEquals(6,output.getEmitted(Constants.StatusStreamName).size());	assertTrue(parserConfig.containsValue(true));	0	1	29.06377863883972
	5	/	SiteMapParserBoltTest	testSitemapParsingNoMT	assertEquals(6,output.getEmitted(Constants.StatusStreamName).size());	assertFalse(parserConfig.containsValue(false));	0	1	29.06377863883972
	6	/	SiteMapParserBoltTest	testSitemapParsingNoMT	assertEquals(6,output.getEmitted(Constants.StatusStreamName).size());	assertFalse(parserConfig.isEmpty());	0	1	29.06377863883972
	7	/	SiteMapParserBoltTest	testSitemapParsingNoMT	assertEquals(6,output.getEmitted(Constants.StatusStreamName).size());	assertNotEquals(null,parserConfig);	0	1	29.06377863883972
	8	/	SiteMapParserBoltTest	testSitemapParsingNoMT	assertEquals(6,output.getEmitted(Constants.StatusStreamName).size());	assertEquals(0,output.size());	0	1	29.06377863883972
	9	/	SiteMapParserBoltTest	testSitemapParsingNoMT	assertEquals(6,output.getEmitted(Constants.StatusStreamName).size());	assertTrue(metadata.md.isEmpty());	0	1	29.06377863883972
49	0	DigitalPebble/storm-crawler	BasicIndexingTest	testMissingCanonicalParamConfiguration	"assertEquals(""STR"",""STR"",fields.get(""STR""));"	assertNotNull(bolt);	0	1	56.89969182014465
	1	/	BasicIndexingTest	testMissingCanonicalParamConfiguration	"assertEquals(""STR"",""STR"",fields.get(""STR""));"	assertEquals(config.size(),1);	0	1	56.89969182014465
	2	/	BasicIndexingTest	testMissingCanonicalParamConfiguration	"assertEquals(""STR"",""STR"",fields.get(""STR""));"	assertNotNull(metadata);	0	1	56.89969182014465
	3	/	BasicIndexingTest	testMissingCanonicalParamConfiguration	"assertEquals(""STR"",""STR"",fields.get(""STR""));"	assertEquals(bolt.getClass(),DummyIndexer.class);	0	1	56.89969182014465
	4	/	BasicIndexingTest	testMissingCanonicalParamConfiguration	"assertEquals(""STR"",""STR"",fields.get(""STR""));"	assertEquals(md.get(key)[0],value);	0	1	56.89969182014465
	5	/	BasicIndexingTest	testMissingCanonicalParamConfiguration	"assertEquals(""STR"",""STR"",fields.get(""STR""));"	assertFalse(md.isEmpty());	0	1	56.89969182014465
	6	/	BasicIndexingTest	testMissingCanonicalParamConfiguration	"assertEquals(""STR"",""STR"",fields.get(""STR""));"	assertEquals(fields.size(),2);	0	1	56.89969182014465
	7	/	BasicIndexingTest	testMissingCanonicalParamConfiguration	"assertEquals(""STR"",""STR"",fields.get(""STR""));"	"assertNotEquals(config.get(AbstractIndexerBolt.urlFieldParamName),""STR"");"	0	1	56.89969182014465
	8	/	BasicIndexingTest	testMissingCanonicalParamConfiguration	"assertEquals(""STR"",""STR"",fields.get(""STR""));"	assertNotSame(md,md2);	0	1	56.89969182014465
	9	/	BasicIndexingTest	testMissingCanonicalParamConfiguration	"assertEquals(""STR"",""STR"",fields.get(""STR""));"	assertArrayEquals(md.get(key),md2.get(key));	0	1	56.89969182014465
50	0	DigitalPebble/storm-crawler	BasicURLNormalizerTest	testInvalidURI	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertNotNull(urlFilter);	0	1	44.873152017593384
	1	/	BasicURLNormalizerTest	testInvalidURI	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertNotNull(testSourceUrl);	0	1	44.873152017593384
	2	/	BasicURLNormalizerTest	testInvalidURI	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertEquals(expectedResult,normalizedUrl);	0	1	44.873152017593384
	3	/	BasicURLNormalizerTest	testInvalidURI	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertNotEquals(nonURI,normalizedUrl);	0	1	44.873152017593384
	4	/	BasicURLNormalizerTest	testInvalidURI	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertEquals(sourceUrl.getHost(),testSourceUrl.getHost());	0	1	44.873152017593384
	5	/	BasicURLNormalizerTest	testInvalidURI	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertEquals(sourceUrl.getPort(),testSourceUrl.getPort());	0	1	44.873152017593384
	6	/	BasicURLNormalizerTest	testInvalidURI	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertEquals(sourceUrl.getProtocol(),testSourceUrl.getProtocol());	0	1	44.873152017593384
	7	/	BasicURLNormalizerTest	testInvalidURI	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertEquals(sourceUrl.getPath(),testSourceUrl.getPath());	0	1	44.873152017593384
	8	/	BasicURLNormalizerTest	testInvalidURI	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertEquals(expectedResult.toUpperCase(),normalizedUrl.toUpperCase());	0	1	44.873152017593384
	9	/	BasicURLNormalizerTest	testInvalidURI	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertNotEquals(expectedResult.toLowerCase(),normalizedUrl.toLowerCase());	0	1	44.873152017593384
51	0	rockagen/commons-lib	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	"assertEquals(""STR"",FOCAL.repeatChar('a',0));"	0	1	45.90832781791687
	1	/	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	"assertEquals(""STR"",FOCAL.repeatChar('a',5));"	0	1	45.90832781791687
	2	/	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	"assertEquals(""STR"",FOCAL.repeatChar('',1));"	0	1	45.90832781791687
	3	/	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	"assertEquals(""STR"",FOCAL.repeatChar('!',4));"	0	1	45.90832781791687
	4	/	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	"assertEquals(""STR"",FOCAL.repeatChar('1',3));"	0	1	45.90832781791687
	5	/	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	"assertNotEquals(""STR"",FOCAL.repeatChar('x',3));"	0	1	45.90832781791687
	6	/	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	"assertNotSame(""STR"",FOCAL.repeatChar('a',3));"	0	1	45.90832781791687
	7	/	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	"assertNotEquals(""STR"",FOCAL.repeatChar('t',2));"	0	1	45.90832781791687
	8	/	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	"assertNotEquals(""STR"",FOCAL.repeatChar('#',4));"	0	1	45.90832781791687
	9	/	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	"assertNotSame(""STR"",FOCAL.repeatChar('i',4));"	0	1	45.90832781791687
52	0	adlnet/jxapi	VerbsTest	testInitialized	assertNotNull(actual);	assertNotNull(actual);	1	1	31.077573776245117
	1	/	VerbsTest	testInitialized	assertNotNull(actual);	"assertEquals(""STR"",actual.getVerbName());"	0	1	31.077573776245117
	2	/	VerbsTest	testInitialized	assertNotNull(actual);	assertFalse(actual.getIsPastTense());	0	1	31.077573776245117
	3	/	VerbsTest	testInitialized	assertNotNull(actual);	assertTrue(actual.getSynonyms().isEmpty());	0	1	31.077573776245117
	4	/	VerbsTest	testInitialized	assertNotNull(actual);	assertEquals(0,actual.getSynonyms().size());	0	1	31.077573776245117
	5	/	VerbsTest	testInitialized	assertNotNull(actual);	assertNull(actual.getObject());	0	1	31.077573776245117
	6	/	VerbsTest	testInitialized	assertNotNull(actual);	assertFalse(actual.getIsTransitive());	0	1	31.077573776245117
	7	/	VerbsTest	testInitialized	assertNotNull(actual);	assertSame(Verb.class,actual.getClass());	0	1	31.077573776245117
	8	/	VerbsTest	testInitialized	assertNotNull(actual);	"assertEquals(""STR"",actual.getPresentTense());"	0	1	31.077573776245117
	9	/	VerbsTest	testInitialized	assertNotNull(actual);	assertFalse(actual.getIsReflexive());	0	1	31.077573776245117
53	0	adlnet/jxapi	StatementTest	testStatement	assertNotNull(actual);	assertNotNull(statement);	0	1	32.15018701553345
	1	/	StatementTest	testStatement	assertNotNull(actual);	"assertEquals(""STR"",statement.getContext().getLanguage());"	0	1	32.15018701553345
	2	/	StatementTest	testStatement	assertNotNull(actual);	assertTrue(statement.getResult().getSuccess());	0	1	32.15018701553345
	3	/	StatementTest	testStatement	assertNotNull(actual);	assertFalse(statement.getAttachments().isEmpty());	0	1	32.15018701553345
	4	/	StatementTest	testStatement	assertNotNull(actual);	"assertEquals(""STR"",statement.getAuthority().getMbox());"	0	1	32.15018701553345
	5	/	StatementTest	testStatement	assertNotNull(actual);	"assertEquals(""STR"",statement.getVersion());"	0	1	32.15018701553345
	6	/	StatementTest	testStatement	assertNotNull(actual);	assertEquals(ID,statement.getId());	0	1	32.15018701553345
	7	/	StatementTest	testStatement	assertNotNull(actual);	assertEquals(MBOX,statement.getAuthority().getMbox());	0	1	32.15018701553345
	8	/	StatementTest	testStatement	assertNotNull(actual);	"assertEquals(""STR"",statement.getVerb().getId());"	0	1	32.15018701553345
	9	/	StatementTest	testStatement	assertNotNull(actual);	assertEquals(TEST_IRI,statement.getObject().getId().substring(0,TEST_IRI.length()));	0	1	32.15018701553345
54	0	basis-technology-corp/tcl-regex-java	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertTrue(find());	0	1	38.0112509727478
	1	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertFalse(!find());	0	1	38.0112509727478
	2	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertEquals(true,find());	0	1	38.0112509727478
	3	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertNotEquals(false,find());	0	1	38.0112509727478
	4	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	"assertEquals(""STR"",find());"	0	1	38.0112509727478
	5	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	"assertNotEquals(""STR"",find());"	0	1	38.0112509727478
	6	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertSame(find(),find());	0	1	38.0112509727478
	7	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertNotSame(find(),null);	0	1	38.0112509727478
	8	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertNotNull(find());	0	1	38.0112509727478
	9	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertNull(null);	0	1	38.0112509727478
55	0	trautonen/coveralls-maven-plugin	ShippableTest	testPullRequest	"assertEquals(""STR"",newShippable(env()).getPullRequest());"	assertNotNull(pullRequest);	0	1	33.03662180900574
	1	/	ShippableTest	testPullRequest	"assertEquals(""STR"",newShippable(env()).getPullRequest());"	assertNotNull(pullRequest);	0	1	33.03662180900574
	2	/	ShippableTest	testPullRequest	"assertEquals(""STR"",newShippable(env()).getPullRequest());"	"assertNotNull(""STR"");"	0	1	33.03662180900574
	3	/	ShippableTest	testPullRequest	"assertEquals(""STR"",newShippable(env()).getPullRequest());"	assertNull(pullRequest);	0	1	33.03662180900574
