OracleID	ClassName	TestName	TrueOracle	GenOracle	Correct
6	// OLiveQueryMessagesTests	testLiveQueryPushRequest	assertEquals(pushRequestRead.getMonitorId(),10);	assertEquals(pushRequestRead.getMonitorId(),10);	1
/	// OLiveQueryMessagesTests	testLiveQueryPushRequest	assertEquals(pushRequestRead.getMonitorId(),10);	assertEquals(pushRequest.getMonitorId(),pushRequestRead.getMonitorId());	0
7	orientechnologies/orientdb TestObjectWithDeletedLink	testDeletedLink	assertNotNull(ob1.getFriend());	assertEquals(ob2.getName(),ob1.getFriend().getName());	0
/	// TestObjectWithDeletedLink	testDeletedLink	assertNotNull(ob1.getFriend());	"assertEquals(""STR"",ob2.getName());"	0
/	// TestObjectWithDeletedLink	testDeletedLink	assertNotNull(ob1.getFriend());	assertNotNull(ob1);	0
/	// TestObjectWithDeletedLink	testDeletedLink	assertNotNull(ob1.getFriend());	assertSame(ob1.getFriend(),ob2);	0
/	// TestObjectWithDeletedLink	testDeletedLink	assertNotNull(ob1.getFriend());	"assertEquals(""STR"",ob1.getFriend().getName());"	0
/	// TestObjectWithDeletedLink	testDeletedLink	assertNotNull(ob1.getFriend());	"assertEquals(ob1.getFriend().getName(),""STR"");"	0
/	// OConnectionExecutorTransactionTest	testExecutionBeginTransaction	assertFalse(database.getTransaction().isActive());	assertNotNull(executor);	0
/	// OConnectionExecutorTransactionTest	testExecutionBeginTransaction	assertFalse(database.getTransaction().isActive());	assertNotNull(executor);	0
9	// RemoteSimpleSchemaTest	testNotCaseSensitiveDrop	"assertTrue(database.getMetadata().getSchema().existsClass(""STR""));"	"assertTrue(database.existsClass(""STR""));"	0
/	// RemoteSimpleSchemaTest	testNotCaseSensitiveDrop	"assertTrue(database.getMetadata().getSchema().existsClass(""STR""));"	"assertNotNull(database.getClass(""STR""));"	0
0	Yubico/yubico-java-client YubicoClientTest	testTwoQueries	assertEquals(ResponseStatus.REPLAYED_OTP,response.getStatus());	assertNotNull(response);	0
0	fabric8io/fabric8-maven-plugin ThorntailUtilTest	testReadThorntailPort	assertNotNull(props);	assertNotNull(props);	1
0	hazelcast/hazelcast-simulator SimulatorAddressTest	testGetAddressIndex_fromAgent	assertEquals(5,agentAddress(5).getAddressIndex());	assertEquals(5,workerAddress(5,6).getAgentIndex());	0
/	// SimulatorAddressTest	testGetAddressIndex_fromAgent	assertEquals(5,agentAddress(5).getAddressIndex());	assertEquals(coordinatorAddress(),agentAddress(1).getParent());	0
0	// MacAddressTest	testAddressMulticast	assertTrue(macAddress.isMulticast());	assertNotNull(macAddress);	0
0	// LoadKeyStoreTest	loadKeyStoreFromResourcesWrongPassword	assertNotNull(resourceAsStream);	assertFalse(keyStorePath.isEmpty());	0
/	// LoadKeyStoreTest	loadKeyStoreFromResourcesWrongPassword	assertNotNull(resourceAsStream);	assertFalse(resourceAsStream==null);	0
0	// DirectorySourceLoaderTest	testMissingSourceFileFromDirectory	"assertNull(sourceLoader.load(""STR""));"	"assertNull(sourceLoader.load(""STR""));"	1
0	// HostURLFilterTest	testWithinHostOnly	"assertEquals(""STR"",filterResult);"	"assertEquals(""STR"",filterResult);"	1
0	// HostURLFilterTest	testWithinHostOnly	"assertEquals(""STR"",filterResult);"	assertEquals(sourceURL.toString(),filterResult);	0
0	adlnet/jxapi ContentActivitiesTest	testGetCategory	assertNotNull(actual);	assertNotNull(actual);	1
/	// AboutTest	testSetExtensions	assertNotNull(actual);	assertNotNull(about.getExtensions());	0
2	adlnet/jxapi SubStatementTest	testGetContext	assertNotNull(actual);	assertNotNull(actual);	1
3	// AttachmentTest	testGetUsageType	assertNotNull(actual);	assertNull(null);	0
/	// AttachmentTest	testGetUsageType	assertNotNull(actual);	assertNotNull(attachment.getUsageType());	0
4	adlnet/jxapi StatementTest	testSetVersion	assertNotNull(actual);	assertNotNull(actual);	1
4	// StatementTest	testSetVersion	assertNotNull(actual);	assertNotNull(statement.getVerb());	0
/	// StatementTest	testSetVersion	assertNotNull(actual);	assertNotNull(statement.getVersion());	0
/	// StatementTest	testSetVersion	assertNotNull(actual);	assertNotNull(statement.getId());	0
/	// StatementTest	testSetVersion	assertNotNull(actual);	assertNotNull(statement);	0
0	// ACollectionHelperTest	testCollect	assertEquals(4,result.size());	assertEquals(expectedResult,actualResult);	0
/	// ACollectionHelperTest	testCollect	assertEquals(4,result.size());	assertFalse(condition);	0
/	// ACollectionHelperTest	testCollect	assertEquals(4,result.size());	???;	0
/	// ACollectionHelperTest	testCollect	assertEquals(4,result.size());	assertNotNull(object);	0
1	// AJsonSerHelperTest	testNumber	"assertEquals(""STR"",result);"	assertNotNull(ser);	0
/	// AJsonSerHelperTest	testNumber	"assertEquals(""STR"",result);"	assertNotNull(ser);	0
/	// AJsonSerHelperTest	testNumber	"assertEquals(""STR"",result);"	assertNotNull(baos);	0
1	// SeekHeadFactoryTest	testEstimeteSeekSize	assertEquals(14,estimeteSeekSize(4,1));	assertEquals(expectedResult,actualResult);	0
/	// SegmentReaderTest	testToNextMarkerPartialVar1	assertEquals(ByteBuffer.wrap(bytes,0,8),buf1);	assertEquals(reader.getBufferIncrement(),1);	0
/	// SegmentReaderTest	testToNextMarkerPartialVar1	assertEquals(ByteBuffer.wrap(bytes,0,8),buf1);	assertNotEquals(buf2,buf3);	0
/	// SegmentReaderTest	testToNextMarkerPartialVar1	assertEquals(ByteBuffer.wrap(bytes,0,8),buf1);	assertNotEquals(reader.getBufferIncrement(),32768);	0
0	// OPropertyMapIndexDefinitionTest	testCreateValueByKeyTwoParameters	assertTrue(resultinstanceofCollection);	assertNotNull(result);	0
/	// OMatchStatementExecutionNewTest	testIndexedEdgeArrows	assertTrue(result.hasNext());	assertNotNull(result);	0
2	// OMatchStatementExecutionNewTest	testFriendsWithName	assertTrue(qResult.hasNext());	assertNotNull(qResult);	0
/	// OMatchStatementExecutionTest	testArrayNumber	assertEquals(1,result.size());	assertNotNull(result);	0
5	orientechnologies/orientdb OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertNotNull(nameProperty);	0
5	// OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertEquals(nameProperty.getName(),PROP_OFFICERS);	1
/	// OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertEquals(nameProperty.isMandatory(),true);	0
/	// OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	"assertEquals(nameProperty.getName(),""STR"");"	0
/	// OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertEquals(true,nameProperty.isMandatory());	0
/	// OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertTrue(companyClass.getProperty(PROP_OFFICERS)!=null);	0
/	// OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertTrue(companyClass.getProperty(PROP_OFFICERS).isMandatory());	0
/	// OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertEquals(nameProperty.getType(),OType.EMBEDDEDLIST);	0
/	// OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertTrue(nameProperty.isMandatory());	0
/	// OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertEquals(companyClass.getProperty(PROP_OFFICERS).getName(),PROP_OFFICERS);	0
6	// OCompositeIndexDefinitionTest	testGetTypes	assertEquals(result.length,2);	assertNotNull(result);	0
/	// OCompositeIndexDefinitionTest	testGetTypes	assertEquals(result.length,2);	assertNotNull(compositeIndex);	0
0	NanoHttpd/nanohttpd TestNanolets	uriToString	"assertEquals(""STR"",newUriResource(""STR"",100,GeneralHandler.class).toString());"	assertNull(RouterNanoHTTPD.normalizeUri(null));	0
/	// TestNanolets	uriToString	"assertEquals(""STR"",newUriResource(""STR"",100,GeneralHandler.class).toString());"	"assertNotNull(RouterNanoHTTPD.normalizeUri(""STR""));"	0
0	jcodec/jcodec PlatformTest	testInvokeStatic2	assertEquals(42,parseBuf);	assertFalse(Platform.isAssignableFrom(VideoSampleEntry.class,SampleEntry.class));	0
0	Yubico/yubico-java-client YubicoClientTest	testSignature	assertNotNull(response);	assertNotNull(response);	1
0	hazelcast/hazelcast-simulator PropertyBindingSupport_bind0_NumericalTest	bind_Double	"assertTrue(bind0(testObject,""STR"",""STR""));"	"assertFalse(bind0(testObject,""STR"",""STR""));"	0
/	// PropertyBindingSupport_bind0_NumericalTest	bind_Double	"assertTrue(bind0(testObject,""STR"",""STR""));"	"assertNotNull(bind0(testObject,""STR"",""STR""));"	0
0	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java FizzBuzzTDDTest	test1Returns1	"assertEquals(""STR"",result);"	"assertEquals(""STR"",FizzBuzzTDD.convert(15));"	0
/	// FizzBuzzTDDTest	test1Returns1	"assertEquals(""STR"",result);"	"assertEquals(""STR"",FizzBuzzTDD.convert(210));"	0
/	// FizzBuzzTDDTest	test1Returns1	"assertEquals(""STR"",result);"	"assertEquals(""STR"",FizzBuzzTDD.convert(18));"	0
/	// FizzBuzzTDDTest	test1Returns1	"assertEquals(""STR"",result);"	"assertEquals(""STR"",FizzBuzzTDD.convert(25));"	0
/	// FizzBuzzTDDTest	test1Returns1	"assertEquals(""STR"",result);"	"assertEquals(""STR"",FizzBuzzTDD.convert(1));"	0
/	// FizzBuzzTDDTest	test1Returns1	"assertEquals(""STR"",result);"	"assertEquals(""STR"",FizzBuzzTDD.convert(12));"	0
/	// FizzBuzzTDDTest	test1Returns1	"assertEquals(""STR"",result);"	"assertEquals(""STR"",FizzBuzzTDD.convert(13));"	0
0	basis-technology-corp/tcl-regex-java MatcherTest	reset	assertTrue(matcher.find());	assertEquals(true,matcher.find());	0
/	// MatcherTest	reset	assertTrue(matcher.find());	assertEquals(true,matcher.matches());	0
/	// MatcherTest	reset	assertTrue(matcher.find());	assertEquals(true,matcher.find(0));	0
/	// MatcherTest	reset	assertTrue(matcher.find());	assertEquals(true,matcher.lookingAt());	0
/	// MarkupFileTester	runTest	assertEquals(pair.toString(),pair.getResult().trim(),markup.markdown(pair.getTest()).trim());	"assertEquals(""STR"",markupInstanceWithTestContent.process(""STR""));"	0
/	// MarkupFileTester	runTest	assertEquals(pair.toString(),pair.getResult().trim(),markup.markdown(pair.getTest()).trim());	assertTrue(expectedText.equals(actualText));	0
/	// MarkupFileTester	runTest	assertEquals(pair.toString(),pair.getResult().trim(),markup.markdown(pair.getTest()).trim());	assertTrue(conditionalExpression);	0
/	// MarkupFileTester	runTest	assertEquals(pair.toString(),pair.getResult().trim(),markup.markdown(pair.getTest()).trim());	"assertTrue(markupInstance.runSomeFunction(""STR"").equals(""STR""));"	0
/	// MarkupFileTester	runTest	assertEquals(pair.toString(),pair.getResult().trim(),markup.markdown(pair.getTest()).trim());	assertNull(markupInstance.returnNull());	0
/	// MarkupFileTester	runTest	assertEquals(pair.toString(),pair.getResult().trim(),markup.markdown(pair.getTest()).trim());	"assertNotNull(markupInstance.runSomeFunction(""STR""));"	0
0	// VerbsTest	testAnswered	assertNotNull(actual);	assertNotNull(actual);	1
0	// VerbsTest	testAnswered	assertNotNull(actual);	assertNotNull(actual.getId());	0
1	adlnet/jxapi StatementResultTest	testSetStatements	assertNotNull(actual);	assertNotNull(actual);	1
0	// ShapeTest	polygon	"assertEquals(attrs(attr(""STR"",4),attr(""STR"",""STR""),attr(""STR"",2.5),attr(""STR"",.66)),Shape.polygon(4).skew(2.5).distortion(.66).applyTo(attrs()));"	assertEquals(true,true);	0
/	// ShapeTest	polygon	"assertEquals(attrs(attr(""STR"",4),attr(""STR"",""STR""),attr(""STR"",2.5),attr(""STR"",.66)),Shape.polygon(4).skew(2.5).distortion(.66).applyTo(attrs()));"	assertTrue(true);	0
/	// ShapeTest	polygon	"assertEquals(attrs(attr(""STR"",4),attr(""STR"",""STR""),attr(""STR"",2.5),attr(""STR"",.66)),Shape.polygon(4).skew(2.5).distortion(.66).applyTo(attrs()));"	assertTrue(1==1);	0
0	// CEFParserTest	validByteArrayMessageWithoutValidationTest	assertNotNull(parser.parse(sample1Array));	assertNotNull(parser.parse(sample1Array));	1
0	// CEFParserTest	validByteArrayMessageWithoutValidationTest	assertNotNull(parser.parse(sample1Array));	assertNotNull(parser.parse(sample1Array,true));	0
/	// CEFParserTest	validByteArrayMessageWithoutValidationTest	assertNotNull(parser.parse(sample1Array));	"assertNotNull(parser.parse(sample1.getBytes(Charset.forName(""STR""))));"	0
/	// CEFParserTest	validByteArrayMessageWithoutValidationTest	assertNotNull(parser.parse(sample1Array));	"assertNotNull(parser.parse(sample1.getBytes(Charset.forName(""STR"")),true));"	0
/	// CEFParserTest	validByteArrayMessageWithoutValidationTest	assertNotNull(parser.parse(sample1Array));	"assertNotNull(parser.parse(sample1.getBytes(Charset.forName(""STR"")),true,false,Locale.ENGLISH));"	0
/	// CEFParserTest	validByteArrayMessageWithoutValidationTest	assertNotNull(parser.parse(sample1Array));	"assertNotNull()`usageresultsintheerror`theassertionerrordoesnotmeanthesamelogicfromusingit`.Here'stwodifferentwaysyoucouldreformatyourinputparameters:

For`parser.parse(sample1.getBytes(Charset.forName(""UTF-8"")),false,false);"	0
0	// SystemLoggerTest	ignores_log_level_case	assertEquals(Logger.Level.DEBUG,logger.level);	assertEquals(Logger.Level.DEBUG,logger.level);	1
1	// SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	assertEquals(Logger.Level.INFO,logger.level);	1
1	DigitalPebble/storm-crawler BasicURLNormalizerTest	testInvalidURI	assertEquals(expectedResult,normalizedUrl);	assertTrue(expectedResult.equalsIgnoreCase(normalizedUrl));	0
0	// DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	assertEquals(defaultExtension.hashCode(),defaultExtension.hashCode());	0
/	// DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	"assertEquals(defaultExtension.toString(),""STR"");"	0
/	// DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	assertEquals(defaultExtension.getProvidedExtensionAsClient(),defaultExtension.getProvidedExtensionAsServer());	0
/	// DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	assertEquals(defaultExtension.getProvidedExtensionAsServer(),defaultExtension.getProvidedExtensionAsClient());	0
/	// DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	"assertEquals(""STR"",""STR"");"	0
/	// DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	assertEquals(defaultExtension.toString(),defaultExtension.toString());	0
/	// DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	"assertEquals(defaultExtension.getProvidedExtensionAsServer(),""STR"");"	0
0	orientechnologies/orientdb OIOUtilsTest	shoudGetRightTimeFromString	assertEquals(calendar.getTime(),d);	assertEquals(calendar.getTime(),d);	1
0	// OIOUtilsTest	shoudGetRightTimeFromString	assertEquals(calendar.getTime(),d);	"assertEquals(OIOUtils.getTodayWithTime(""STR""),calendar.getTime());"	0
/	// OIOUtilsTest	shoudGetRightTimeFromString	assertEquals(calendar.getTime(),d);	"assertTrue(OIOUtils.getTodayWithTime(""STR"").equals(calendar.getTime()));"	0
/	// OIOUtilsTest	shoudGetRightTimeFromString	assertEquals(calendar.getTime(),d);	assertNotNull(d);	0
1	// OMatchStatementExecutionTest	testSimpleLimit	assertEquals(1,qResult.size());	assertEquals(1,qResult.size());	1
1	// OMatchStatementExecutionTest	testSimpleLimit	assertEquals(1,qResult.size());	assertEquals(expected,qResult.size());	0
/	// LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	assertEquals(1,count);	assertTrue(count==1);	0
/	// LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	assertEquals(1,count);	assertFalse(count==0);	0
/	// LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	assertEquals(1,count);	assertNotNull(db);	0
3	// AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	???;	0
/	// AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertNotNull(prop);	0
/	// AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	"assertNotNull(schema.getClass(""STR""));"	0
/	// AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertFalse(schema.existsClass(classLinked.getName()));	0
/	// AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	"assertEquals(1,db.command(""STR"").size());"	0
/	// AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	"assertEquals(classA.getProperty(""STR"").getType(),OType.LINK);"	0
4	// CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertEquals((short)rid.getClusterId(),buffer.getShort());	0
/	// CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertEquals(rid.getClusterId(),buffer.getShort());	0
/	// CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertEquals(rid.getClusterId(),buffer.getChar());	0
0	cucumber-ltd/cucumber-pro-plugin-jvm EnvFilterTest	allows_overriding_mask	assertEquals(expectedEnv,envFilter.filter(env));	"assertEquals(""STR"",map.get(""STR""));"	0
/	// EnvFilterTest	allows_overriding_mask	assertEquals(expectedEnv,envFilter.filter(env));	"assertEquals(""STR"",map.keySet().stream().filter(k->k.equals(""STR"")).findFirst().get());"	0
/	// EnvFilterTest	allows_overriding_mask	assertEquals(expectedEnv,envFilter.filter(env));	"assertFalse(map.containsKey(""STR""));"	0
0	amlinv/stat-collection-utils AttributeInjectorTest	testGetSetLog	assertNotNull(this.injector.getLog());	assertNotNull(this.injector.getLog());	1
0	// AttributeInjectorTest	testGetSetLog	assertNotNull(this.injector.getLog());	"assertNotNull()`fromJUnit.Here'stheexactassertion:

```java
importstaticassertNotNull;"	0
/	// AttributeInjectorTest	testGetSetLog	assertNotNull(this.injector.getLog());	assertNotNull(this.attributeSetters);	0
/	// AttributeInjectorTest	testGetSetLog	assertNotNull(this.injector.getLog());	assertNotNull(this.injector);	0
0	spring-cloud/spring-cloud-security OAuth2FeignRequestInterceptorTests	applyAuthorizationHeader	"assertTrue(headers.containsKey(""STR""));"	"assertTrue(headers.containsKey(""STR""));"	1
0	// OAuth2FeignRequestInterceptorTests	applyAuthorizationHeader	"assertTrue(headers.containsKey(""STR""));"	"assertTrue(headers.get(header).contains(""STR""));"	0
/	// OAuth2FeignRequestInterceptorTests	applyAuthorizationHeader	"assertTrue(headers.containsKey(""STR""));"	"assertNotNull(headers.get(""STR""));"	0
/	// OAuth2FeignRequestInterceptorTests	applyAuthorizationHeader	"assertTrue(headers.containsKey(""STR""));"	"assertNotNull(headers.get(""STR""));"	0
0	Yubico/yubico-java-client YubicoClientTest	testUnPrintableOTP	assertFalse(YubicoClient.isValidOTPFormat(otp));	assertFalse(YubicoClient.isValidOTPFormat(otp));	1
0	// ACollectionHelperTest	testExists	assertEquals(false,ACollectionHelper.exists(Arrays.<String>asList(),len1));	"assertTrue(exists(Arrays.asList(""STR""),s->s.length()==1));"	0
/	// ACollectionHelperTest	testExists	assertEquals(false,ACollectionHelper.exists(Arrays.<String>asList(),len1));	"assertTrue(len1.apply(""STR""));"	0
/	// ACollectionHelperTest	testExists	assertEquals(false,ACollectionHelper.exists(Arrays.<String>asList(),len1));	"assertFalse(exists(Arrays.asList(""STR""),s->s.length()>2));"	0
/	// ACollectionHelperTest	testExists	assertEquals(false,ACollectionHelper.exists(Arrays.<String>asList(),len1));	"assertFalse(exists(Arrays.asList(""STR"",""STR""),s->s.length()<=1));"	0
/	// ACollectionHelperTest	testExists	assertEquals(false,ACollectionHelper.exists(Arrays.<String>asList(),len1));	"assertFalse(len1.apply(""STR""));"	0
/	// ACollectionHelperTest	testExists	assertEquals(false,ACollectionHelper.exists(Arrays.<String>asList(),len1));	"assertFalse(exists(Arrays.asList(""STR"",""STR""),s->s.equals(""STR"")));"	0
0	myabc/markdownj EdgeCases	testNull	"assertEquals(""STR"",m.markdown(null));"	"assertEquals(""STR"",ActualOutput);"	0
/	// EdgeCases	testNull	"assertEquals(""STR"",m.markdown(null));"	"assertEquals(""STR"",ActualOutput);"	0
/	// EdgeCases	testNull	"assertEquals(""STR"",m.markdown(null));"	"assertFalse(""STR"".contains(""STR""));"	0
/	// EdgeCases	testNull	"assertEquals(""STR"",m.markdown(null));"	assertNotNull(object);	0
0	hazelcast/hazelcast-simulator WorkerQueryTest	noFilters	assertEquals(list,result);	assertEquals(list.size(),result.size());	0
/	// WorkerQueryTest	noFilters	assertEquals(list,result);	assertTrue(result.contains(list.get(0)));	0
/	// WorkerQueryTest	noFilters	assertEquals(list,result);	assertTrue(result.contains(list.get(2)));	0
0	DigitalPebble/storm-crawler BasicIndexingTest	testFilterMetadata	"assertArrayEquals(""STR"",newString[]{""STR"",""STR"",""STR""},newTreeSet<>(fields.keySet()).toArray());"	"assertEquals(""STR"",fields.get(""STR""));"	0
/	// BasicIndexingTest	testFilterMetadata	"assertArrayEquals(""STR"",newString[]{""STR"",""STR"",""STR""},newTreeSet<>(fields.keySet()).toArray());"	"assertEquals(\""STR\"",\""STR\"",fields.get(\""STR\""));"	0
/	// BasicIndexingTest	testFilterMetadata	"assertArrayEquals(""STR"",newString[]{""STR"",""STR"",""STR""},newTreeSet<>(fields.keySet()).toArray());"	"assertNotNull(fields.get(""STR""),""STR"");"	0
/	// ScoreTest	testGetMin	assertEquals(expected,actual,0);	assertNotNull(actual);	0
/	// VerbTest	testVerb	assertNotNull(verb);	assertNull(verb.getDisplay());	0
0	// GlobalSwitchTest	testSystemSettings_takesEffect_before_defaultvalue	assertTrue(client1.isConnectionMonitorSwitchOn());	assertTrue(client1.isConnectionMonitorSwitchOn());	1
0	// GlobalSwitchTest	testSystemSettings_takesEffect_before_defaultvalue	assertTrue(client1.isConnectionMonitorSwitchOn());	assertTrue(client2.isConnectionMonitorSwitchOn());	0
/	// GlobalSwitchTest	testSystemSettings_takesEffect_before_defaultvalue	assertTrue(client1.isConnectionMonitorSwitchOn());	assertTrue(client1.isConnectionMonitorSwitchOn()==client2.isConnectionMonitorSwitchOn());	0
/	// GlobalSwitchTest	testSystemSettings_takesEffect_before_defaultvalue	assertTrue(client1.isConnectionMonitorSwitchOn());	assertTrue(client1.isConnectionMonitorSwitchOn()==client1.isConnectionMonitorSwitchOn());	0
1	// TSqlBuilderTest	testSelectSomeFrom	"assertEquals(""STR"",sql.select(""STR"",""STR"").from(""STR"").toString());"	assertNotNull(sql);	0
/	// TSqlBuilderTest	testSelectSomeFrom	"assertEquals(""STR"",sql.select(""STR"",""STR"").from(""STR"").toString());"	assertNotNull(sql);	0
/	// ProcessorConfigTest	order	assertEquals(2,result.size());	"assertTrue(result.size()==2&&result.get(0).getName().equals(""STR"")&&result.get(1).getName().equals(""STR""));"	0
0	// HttpClientFactoryTest	testNonProxiedHostRequest	"assertEquals(""STR"",body);"	"assertTrue(body.contains(""STR""));"	0
/	// HttpClientFactoryTest	testNonProxiedHostRequest	"assertEquals(""STR"",body);"	"assertFalse(body.contains(""STR""));"	0
0	// OCommandExecutorSQLSelectTest	testProjection	assertEquals(qResult.size(),1);	assertEquals(26,qResult.size());	0
1	// ORecordBytesTest	testReadFromInputStreamWithWaitSizeTooBigLimit	assertEquals(result,data.length);	assertNotEquals(0,result);	0
/	// ORecordBytesTest	testReadFromInputStreamWithWaitSizeTooBigLimit	assertEquals(result,data.length);	assertTrue(is.read()==-1);	0
/	// ORecordBytesTest	testReadFromInputStreamWithWaitSizeTooBigLimit	assertEquals(result,data.length);	assertFalse(is.read()!=-1);	0
2	// CASObjectArrayTest	testSetTwoItems	assertEquals(0,array.add(1));	assertEquals(0,array.size());	0
3	// OMatchStatementExecutionNewTest	testArrayRange2	assertTrue(result.hasNext());	assertNotNull(query);	0
/	// OMatchStatementExecutionNewTest	testArrayRange2	assertTrue(result.hasNext());	assertNotNull(result);	0
/	// OMatchStatementExecutionNewTest	testArrayRange2	assertTrue(result.hasNext());	assertNotNull(db);	0
/	// OMatchStatementExecutionNewTest	testArrayRange2	assertTrue(result.hasNext());	assertNotNull(...)`assertions,soI'mgoingtoproposeadifferentassertionforthenextone:`assertTrue(result.hasNext());	0
4	orientechnologies/orientdb OMultiKeyTest	testOneKeyMap	assertNotNull(mapResult);	assertFalse(multiKey.equals(null));	0
/	// OMultiKeyTest	testOneKeyMap	assertNotNull(mapResult);	"assertFalse(object.equals(""STR""));"	0
/	// OMultiKeyTest	testOneKeyMap	assertNotNull(mapResult);	assertFalse(multiKey.equals(42));	0
/	// OMultiKeyTest	testOneKeyMap	assertNotNull(mapResult);	"assertFalse(multiKey.equals(""STR""));"	0
0	amlinv/stat-collection-utils JmxAttributePollerTest	testGetPolledObjects	assertEquals(this.polledObjects,this.poller.getPolledObjects());	assertNotNull(this.poller.getObjectQueryPreparer());	0
0	adlnet/jxapi ActivityTest	testSerialize	assertNotNull(actual);	assertNotNull(activity);	0
0	// DevUtilTest	testParseNetworks	"assertArrayEquals(networkArray,DevUtil.parseNetworks(""STR""));"	assertNotNull(networkArray);	0
0	// ConfigTest	has_yaml_representation	"assertEquals(expected,config.toYaml(""STR""));"	"assertNotNull(config.getChild(""STR""));"	0
0	// AgentsFileTest	testLoad_emptyTag	assertEquals(1,registry.agentCount());	assertTrue(agentsFile.exists());	0
/	// AgentsFileTest	testLoad_emptyTag	assertEquals(1,registry.agentCount());	assertFalse(agentsFile.isDirectory());	0
0	sofastack/sofa-bolt RpcServerTest	doTestRandomPortConstructor	assertNotEquals(0,rpcServer.port());	assertTrue(rpcServer.isStarted());	0
/	// RpcServerTest	doTestRandomPortConstructor	assertNotEquals(0,rpcServer.port());	assertNotNull(rpcServer.getAddressParser());	0
0	// EbmlSintTest	testBytePacking	assertArrayEquals(newbyte[]{0x5f,0x3f},convertToBytes(-192));	assertEquals(actual,expected);	0
/	// EbmlSintTest	testBytePacking	assertArrayEquals(newbyte[]{0x5f,0x3f},convertToBytes(-192));	assertTrue(true);	0
0	// SeqTest	testFormatMap	"assertArrayEquals(newString[]{""STR"",""STR"",""STR""},actuals);"	assertNotNull(actuals);	0
1	// SeqTest	testCommaList	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),""STR""));"	"assertEquals(Seq.join(Arrays.asList(""STR"",""STR"",""STR""),null),""STR"");"	0
/	// SeqTest	testCommaList	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),""STR""));"	"assertEquals(""STR"",Seq.join(null,""STR""));"	0
