TestID	OracleID	Project	ClassName#TestName	TrueOracle	GenOracle	Correct
91	10	dbmdz_iiif-apis	SpecExamplesSerializationTest#testErrorCondition	"org.junit.Assert.assertSerializationEqualsSpec(err,""STR"");"	"org.junit.Assert.JSONObjectjson=mapper.readTree(""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR"");(J,S,O,N,O,b,j,e,c,t,j,s,o,n,=,m,a,p,p,e,r,.,r,e,a,d,T,r,e,e,(,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",),;);"	0
91	10	dbmdz_iiif-apis	SpecExamplesSerializationTest#testErrorCondition	"org.junit.Assert.assertSerializationEqualsSpec(err,""STR"");"	"org.junit.Assert.JSONObjectjson=mapper.readTree(""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR"");(J,S,O,N,O,b,j,e,c,t,j,s,o,n,=,m,a,p,p,e,r,.,r,e,a,d,T,r,e,e,(,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",),;);"	0
91	10	dbmdz_iiif-apis	SpecExamplesSerializationTest#testErrorCondition	"org.junit.Assert.assertSerializationEqualsSpec(err,""STR"");"	"org.junit.Assert.JSONObjectjson=mapper.readTree(""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR"");(J,S,O,N,O,b,j,e,c,t,j,s,o,n,=,m,a,p,p,e,r,.,r,e,a,d,T,r,e,e,(,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",),;);"	0
91	10	dbmdz_iiif-apis	SpecExamplesSerializationTest#testErrorCondition	"org.junit.Assert.assertSerializationEqualsSpec(err,""STR"");"	"org.junit.Assert.JSONObjectjson=mapper.readTree(""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR""+""STR"");(J,S,O,N,O,b,j,e,c,t,j,s,o,n,=,m,a,p,p,e,r,.,r,e,a,d,T,r,e,e,(,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",+,"",S,T,R,"",),;);"	0
92	10	TooTallNate_Java-WebSocket	Issue609Test#testIssue	org.junit.Assert.assertTrue(webSocket.isOpen());	org.junit.Assert.assertTrue(webSocket.isOpen());	1
92	10	TooTallNate_Java-WebSocket	Issue609Test#testIssue	org.junit.Assert.assertTrue(webSocket.isOpen());	org.junit.Assert.webSocket.close();(w,e,b,S,o,c,k,e,t,.,c,l,o,s,e,(,),;);	0
92	10	TooTallNate_Java-WebSocket	Issue609Test#testIssue	org.junit.Assert.assertTrue(webSocket.isOpen());	org.junit.Assert.assertTrue(webSocket.isOpen());	1
92	10	TooTallNate_Java-WebSocket	Issue609Test#testIssue	org.junit.Assert.assertTrue(webSocket.isOpen());	org.junit.Assert.assertThat(webSocket.isOpen(),is(true));	0
92	10	TooTallNate_Java-WebSocket	Issue609Test#testIssue	org.junit.Assert.assertTrue(webSocket.isOpen());	org.junit.Assert.assertFalse(webSocket.isOpen());	0
92	10	TooTallNate_Java-WebSocket	Issue609Test#testIssue	org.junit.Assert.assertTrue(webSocket.isOpen());	org.junit.Assert.assertTrue(webSocket.isOpen());	1
92	10	TooTallNate_Java-WebSocket	Issue609Test#testIssue	org.junit.Assert.assertTrue(webSocket.isOpen());	org.junit.Assert.assertThat(webSocket.isOpen(),equalTo(true));	0
92	10	TooTallNate_Java-WebSocket	Issue609Test#testIssue	org.junit.Assert.assertTrue(webSocket.isOpen());	org.junit.Assert.assertThat(countServerDownLatch.getCount(),is(1));	0
92	10	TooTallNate_Java-WebSocket	Issue609Test#testIssue	org.junit.Assert.assertTrue(webSocket.isOpen());	org.junit.Assert.assertThat(webSocket.isOpen(),is(false));	0
92	10	TooTallNate_Java-WebSocket	Issue609Test#testIssue	org.junit.Assert.assertTrue(webSocket.isOpen());	org.junit.Assert.server.close();(s,e,r,v,e,r,.,c,l,o,s,e,(,),;);	0
93	10	cucumber-ltd_cucumber-pro-plugin-jvm	CucumberProResultsUrlBuilderTest#builds_url_for_appliance_when_env_var_is_set	"org.junit.Assert.assertEquals(""STR"",url);"	"org.junit.Assert.assertThat(url).isEqualTo(""STR"");"	0
93	10	cucumber-ltd_cucumber-pro-plugin-jvm	CucumberProResultsUrlBuilderTest#builds_url_for_appliance_when_env_var_is_set	"org.junit.Assert.assertEquals(""STR"",url);"	"org.junit.Assert.assertEquals(""STR"",url);"	1
93	10	cucumber-ltd_cucumber-pro-plugin-jvm	CucumberProResultsUrlBuilderTest#builds_url_for_appliance_when_env_var_is_set	"org.junit.Assert.assertEquals(""STR"",url);"	"org.junit.Assert.assertEquals(""STR"",url);"	1
93	10	cucumber-ltd_cucumber-pro-plugin-jvm	CucumberProResultsUrlBuilderTest#builds_url_for_appliance_when_env_var_is_set	"org.junit.Assert.assertEquals(""STR"",url);"	"org.junit.Assert.assertThat(url,is(equalTo(""STR"")));"	0
93	10	cucumber-ltd_cucumber-pro-plugin-jvm	CucumberProResultsUrlBuilderTest#builds_url_for_appliance_when_env_var_is_set	"org.junit.Assert.assertEquals(""STR"",url);"	"org.junit.Assert.assertThat(url,is(""STR""));"	0
93	10	cucumber-ltd_cucumber-pro-plugin-jvm	CucumberProResultsUrlBuilderTest#builds_url_for_appliance_when_env_var_is_set	"org.junit.Assert.assertEquals(""STR"",url);"	"org.junit.Assert.assertThat(url,equalTo(""STR""));"	0
93	10	cucumber-ltd_cucumber-pro-plugin-jvm	CucumberProResultsUrlBuilderTest#builds_url_for_appliance_when_env_var_is_set	"org.junit.Assert.assertEquals(""STR"",url);"	"org.junit.Assert.assertTrue(url.contains(""STR""));"	0
93	10	cucumber-ltd_cucumber-pro-plugin-jvm	CucumberProResultsUrlBuilderTest#builds_url_for_appliance_when_env_var_is_set	"org.junit.Assert.assertEquals(""STR"",url);"	"org.junit.Assert.assertThat(url).isEqualToIgnoringCase(""STR"");"	0
93	10	cucumber-ltd_cucumber-pro-plugin-jvm	CucumberProResultsUrlBuilderTest#builds_url_for_appliance_when_env_var_is_set	"org.junit.Assert.assertEquals(""STR"",url);"	"org.junit.Assert.assertTrue(url.contains(""STR""));"	0
93	10	cucumber-ltd_cucumber-pro-plugin-jvm	CucumberProResultsUrlBuilderTest#builds_url_for_appliance_when_env_var_is_set	"org.junit.Assert.assertEquals(""STR"",url);"	"org.junit.Assert.assertThat(url).isEqualTo(""STR""+System.getProperty(Keys.CUCUMBERPRO_URL)+""STR"");"	0
94	10	nidi3_raml-loader	JsonSchemaTest#jsonSchemaWithLoader	org.junit.Assert.assertTrue(validate(factory).isSuccess());	org.junit.Assert.assertThat(factory,instanceOf(JsonSchemaWithLoader.class));	0
94	10	nidi3_raml-loader	JsonSchemaTest#jsonSchemaWithLoader	org.junit.Assert.assertTrue(validate(factory).isSuccess());	org.junit.Assert.assertThat(factory,instanceOf(JsonSchemaFactory.class));	0
94	10	nidi3_raml-loader	JsonSchemaTest#jsonSchemaWithLoader	org.junit.Assert.assertTrue(validate(factory).isSuccess());	org.junit.Assert.assertThat(factory).isNotNull();	0
94	10	nidi3_raml-loader	JsonSchemaTest#jsonSchemaWithLoader	org.junit.Assert.assertTrue(validate(factory).isSuccess());	org.junit.Assert.assertThat(factory,instanceOf(JsonSchema.class));	0
94	10	nidi3_raml-loader	JsonSchemaTest#jsonSchemaWithLoader	org.junit.Assert.assertTrue(validate(factory).isSuccess());	org.junit.Assert.assertThat(factory,is(instanceOf(JsonSchemaWithLoader.class)));	0
94	10	nidi3_raml-loader	JsonSchemaTest#jsonSchemaWithLoader	org.junit.Assert.assertTrue(validate(factory).isSuccess());	org.junit.Assert.assertThat(factory,instanceOf(JsonSchemaWithLoaderFactory.class));	0
94	10	nidi3_raml-loader	JsonSchemaTest#jsonSchemaWithLoader	org.junit.Assert.assertTrue(validate(factory).isSuccess());	org.junit.Assert.assertThat(factory,is(instanceOf(JsonSchemaFactory.class)));	0
94	10	nidi3_raml-loader	JsonSchemaTest#jsonSchemaWithLoader	org.junit.Assert.assertTrue(validate(factory).isSuccess());	org.junit.Assert.assertThat(factory).isInstanceOf(JsonSchemaWithLoader.class);	0
94	10	nidi3_raml-loader	JsonSchemaTest#jsonSchemaWithLoader	org.junit.Assert.assertTrue(validate(factory).isSuccess());	org.junit.Assert.assertThat(factory,is(instanceOf(JsonSchema.class)));	0
94	10	nidi3_raml-loader	JsonSchemaTest#jsonSchemaWithLoader	org.junit.Assert.assertTrue(validate(factory).isSuccess());	org.junit.Assert.assertThat(factory,is(notNullValue()));	0
95	10	orientechnologies_orientdb	ORemotePushMessagesTest#testSubscribeResponse	org.junit.Assert.assertTrue(responseRead.getResponse()instanceofOSubscribeLiveQueryResponse);	org.junit.Assert.assertEquals(10,responseRead.getResponse().getMonitorId());	0
95	10	orientechnologies_orientdb	ORemotePushMessagesTest#testSubscribeResponse	org.junit.Assert.assertTrue(responseRead.getResponse()instanceofOSubscribeLiveQueryResponse);	org.junit.Assert.assertEquals(10,responseRead.getResponse().getMonitorId());	0
95	10	orientechnologies_orientdb	ORemotePushMessagesTest#testSubscribeResponse	org.junit.Assert.assertTrue(responseRead.getResponse()instanceofOSubscribeLiveQueryResponse);	org.junit.Assert.assertThat(responseRead.getResponse(),is(notNullValue()));	0
95	10	orientechnologies_orientdb	ORemotePushMessagesTest#testSubscribeResponse	org.junit.Assert.assertTrue(responseRead.getResponse()instanceofOSubscribeLiveQueryResponse);	org.junit.Assert.assertEquals(10,responseRead.getResponse().getStreams().size());	0
95	10	orientechnologies_orientdb	ORemotePushMessagesTest#testSubscribeResponse	org.junit.Assert.assertTrue(responseRead.getResponse()instanceofOSubscribeLiveQueryResponse);	org.junit.Assert.assertEquals(10,responseRead.getResponse().getMessageCount());	0
95	10	orientechnologies_orientdb	ORemotePushMessagesTest#testSubscribeResponse	org.junit.Assert.assertTrue(responseRead.getResponse()instanceofOSubscribeLiveQueryResponse);	org.junit.Assert.assertEquals(10,responseRead.getResponse().getStreams().size());	0
95	10	orientechnologies_orientdb	ORemotePushMessagesTest#testSubscribeResponse	org.junit.Assert.assertTrue(responseRead.getResponse()instanceofOSubscribeLiveQueryResponse);	org.junit.Assert.assertEquals(10,responseRead.getResponse().getMessageCount());	0
95	10	orientechnologies_orientdb	ORemotePushMessagesTest#testSubscribeResponse	org.junit.Assert.assertTrue(responseRead.getResponse()instanceofOSubscribeLiveQueryResponse);	"org.junit.Assert.assertEquals(""STR"",responseRead.getResponse().getMonitorId());"	0
95	10	orientechnologies_orientdb	ORemotePushMessagesTest#testSubscribeResponse	org.junit.Assert.assertTrue(responseRead.getResponse()instanceofOSubscribeLiveQueryResponse);	org.junit.Assert.assertEquals(response,responseRead.getResponse());	0
95	10	orientechnologies_orientdb	ORemotePushMessagesTest#testSubscribeResponse	org.junit.Assert.assertTrue(responseRead.getResponse()instanceofOSubscribeLiveQueryResponse);	"org.junit.Assert.assertEquals(""STR"",responseRead.getResponse().getMessageId());"	0
96	10	orientechnologies_orientdb	OMatchStatementExecutionNewTest#testPattens	org.junit.Assert.assertTrue(qResult.hasNext());	org.junit.Assert.assertTrue(qResult.hasNext());	1
96	10	orientechnologies_orientdb	OMatchStatementExecutionNewTest#testPattens	org.junit.Assert.assertTrue(qResult.hasNext());	org.junit.Assert.assertThat(qResult.hasNext(),is(true));	0
96	10	orientechnologies_orientdb	OMatchStatementExecutionNewTest#testPattens	org.junit.Assert.assertTrue(qResult.hasNext());	org.junit.Assert.assertThat(qResult.hasNext(),equalTo(true));	0
96	10	orientechnologies_orientdb	OMatchStatementExecutionNewTest#testPattens	org.junit.Assert.assertTrue(qResult.hasNext());	org.junit.Assert.assertFalse(qResult.hasNext());	0
96	10	orientechnologies_orientdb	OMatchStatementExecutionNewTest#testPattens	org.junit.Assert.assertTrue(qResult.hasNext());	org.junit.Assert.assertTrue(qResult.hasNext());	1
96	10	orientechnologies_orientdb	OMatchStatementExecutionNewTest#testPattens	org.junit.Assert.assertTrue(qResult.hasNext());	org.junit.Assert.assertThat(qResult.hasNext(),equalTo(false));	0
96	10	orientechnologies_orientdb	OMatchStatementExecutionNewTest#testPattens	org.junit.Assert.assertTrue(qResult.hasNext());	org.junit.Assert.assertThat(qResult.hasNext(),is(false));	0
96	10	orientechnologies_orientdb	OMatchStatementExecutionNewTest#testPattens	org.junit.Assert.assertTrue(qResult.hasNext());	org.junit.Assert.assertFalse(qResult.hasNext());	0
96	10	orientechnologies_orientdb	OMatchStatementExecutionNewTest#testPattens	org.junit.Assert.assertTrue(qResult.hasNext());	"org.junit.Assert.qResult=db.query(""STR"");(q,R,e,s,u,l,t,=,d,b,.,q,u,e,r,y,(,"",S,T,R,"",),;);"	0
96	10	orientechnologies_orientdb	OMatchStatementExecutionNewTest#testPattens	org.junit.Assert.assertTrue(qResult.hasNext());	org.junit.Assert.assertEquals(true,qResult.hasNext());	0
97	10	hazelcast_hazelcast-simulator	ReflectionUtilsTest#testGetField_primitive	org.junit.Assert.assertNotNull(field);	org.junit.Assert.assertNotNull(field);	1
97	10	hazelcast_hazelcast-simulator	ReflectionUtilsTest#testGetField_primitive	org.junit.Assert.assertNotNull(field);	org.junit.Assert.assertThat(field,instanceOf(PrimitiveType.class));	0
97	10	hazelcast_hazelcast-simulator	ReflectionUtilsTest#testGetField_primitive	org.junit.Assert.assertNotNull(field);	org.junit.Assert.assertThat(field,instanceOf(Primitive.class));	0
97	10	hazelcast_hazelcast-simulator	ReflectionUtilsTest#testGetField_primitive	org.junit.Assert.assertNotNull(field);	org.junit.Assert.assertThat(field,notNullValue());	0
97	10	hazelcast_hazelcast-simulator	ReflectionUtilsTest#testGetField_primitive	org.junit.Assert.assertNotNull(field);	org.junit.Assert.assertThat(field,is(notNullValue()));	0
97	10	hazelcast_hazelcast-simulator	ReflectionUtilsTest#testGetField_primitive	org.junit.Assert.assertNotNull(field);	org.junit.Assert.assertThat(field,instanceOf(PrimitiveField.class));	0
97	10	hazelcast_hazelcast-simulator	ReflectionUtilsTest#testGetField_primitive	org.junit.Assert.assertNotNull(field);	org.junit.Assert.assertEquals(Field.class,field.getType());	0
97	10	hazelcast_hazelcast-simulator	ReflectionUtilsTest#testGetField_primitive	org.junit.Assert.assertNotNull(field);	org.junit.Assert.assertThat(field).isNotNull();	0
97	10	hazelcast_hazelcast-simulator	ReflectionUtilsTest#testGetField_primitive	org.junit.Assert.assertNotNull(field);	org.junit.Assert.assertThat(field,is(instanceOf(PrimitiveType.class)));	0
97	10	hazelcast_hazelcast-simulator	ReflectionUtilsTest#testGetField_primitive	org.junit.Assert.assertNotNull(field);	org.junit.Assert.assertThat(field,is(instanceOf(Primitive.class)));	0
98	10	hazelcast_hazelcast-simulator	WizardUtilsTest#testGetProfileFile_withZshrc	org.junit.Assert.assertEquals(expectedFile.getPath(),actualFile.getPath());	org.junit.Assert.assertEquals(expectedFile,actualFile);	0
98	10	hazelcast_hazelcast-simulator	WizardUtilsTest#testGetProfileFile_withZshrc	org.junit.Assert.assertEquals(expectedFile.getPath(),actualFile.getPath());	org.junit.Assert.assertThat(actualFile,equalTo(expectedFile));	0
98	10	hazelcast_hazelcast-simulator	WizardUtilsTest#testGetProfileFile_withZshrc	org.junit.Assert.assertEquals(expectedFile.getPath(),actualFile.getPath());	org.junit.Assert.assertThat(actualFile,is(expectedFile));	0
98	10	hazelcast_hazelcast-simulator	WizardUtilsTest#testGetProfileFile_withZshrc	org.junit.Assert.assertEquals(expectedFile.getPath(),actualFile.getPath());	org.junit.Assert.assertTrue(actualFile.exists());	0
98	10	hazelcast_hazelcast-simulator	WizardUtilsTest#testGetProfileFile_withZshrc	org.junit.Assert.assertEquals(expectedFile.getPath(),actualFile.getPath());	org.junit.Assert.assertTrue(actualFile.isFile());	0
98	10	hazelcast_hazelcast-simulator	WizardUtilsTest#testGetProfileFile_withZshrc	org.junit.Assert.assertEquals(expectedFile.getPath(),actualFile.getPath());	"org.junit.Assert.assertThat(""STR"",actualFile,equalTo(expectedFile));"	0
98	10	hazelcast_hazelcast-simulator	WizardUtilsTest#testGetProfileFile_withZshrc	org.junit.Assert.assertEquals(expectedFile.getPath(),actualFile.getPath());	"org.junit.Assert.assertThat(""STR"",actualFile,is(expectedFile));"	0
98	10	hazelcast_hazelcast-simulator	WizardUtilsTest#testGetProfileFile_withZshrc	org.junit.Assert.assertEquals(expectedFile.getPath(),actualFile.getPath());	org.junit.Assert.assertTrue(actualFile.exists());	0
98	10	hazelcast_hazelcast-simulator	WizardUtilsTest#testGetProfileFile_withZshrc	org.junit.Assert.assertEquals(expectedFile.getPath(),actualFile.getPath());	org.junit.Assert.assertEquals(expectedFile,actualFile);	0
98	10	hazelcast_hazelcast-simulator	WizardUtilsTest#testGetProfileFile_withZshrc	org.junit.Assert.assertEquals(expectedFile.getPath(),actualFile.getPath());	org.junit.Assert.assertTrue(actualFile.isFile());	0
99	10	TooTallNate_Java-WebSocket	IncompleteExceptionTest#testConstructor	org.junit.Assert.assertEquals(42,incompleteException.getPreferredSize());	org.junit.Assert.assertEquals(42,incompleteException.getPreferredSize());	1
99	10	TooTallNate_Java-WebSocket	IncompleteExceptionTest#testConstructor	org.junit.Assert.assertEquals(42,incompleteException.getPreferredSize());	org.junit.Assert.assertEquals(42,incompleteException.getPreferredSize());	1
99	10	TooTallNate_Java-WebSocket	IncompleteExceptionTest#testConstructor	org.junit.Assert.assertEquals(42,incompleteException.getPreferredSize());	org.junit.Assert.assertNotNull(incompleteException.getPreferredSize());	0
99	10	TooTallNate_Java-WebSocket	IncompleteExceptionTest#testConstructor	org.junit.Assert.assertEquals(42,incompleteException.getPreferredSize());	org.junit.Assert.assertEquals(0,incompleteException.getPreferredSize());	0
99	10	TooTallNate_Java-WebSocket	IncompleteExceptionTest#testConstructor	org.junit.Assert.assertEquals(42,incompleteException.getPreferredSize());	org.junit.Assert.assertEquals(0,incompleteException.getPreferredSize());	0
99	10	TooTallNate_Java-WebSocket	IncompleteExceptionTest#testConstructor	org.junit.Assert.assertEquals(42,incompleteException.getPreferredSize());	org.junit.Assert.assertThat(incompleteException.getPreferredSize(),is(42));	0
99	10	TooTallNate_Java-WebSocket	IncompleteExceptionTest#testConstructor	org.junit.Assert.assertEquals(42,incompleteException.getPreferredSize());	org.junit.Assert.assertEquals(4,incompleteException.getPreferredSize());	0
99	10	TooTallNate_Java-WebSocket	IncompleteExceptionTest#testConstructor	org.junit.Assert.assertEquals(42,incompleteException.getPreferredSize());	org.junit.Assert.assertEquals(1,incompleteException.getPreferredSize());	0
99	10	TooTallNate_Java-WebSocket	IncompleteExceptionTest#testConstructor	org.junit.Assert.assertEquals(42,incompleteException.getPreferredSize());	org.junit.Assert.assertTrue(incompleteException.getPreferredSize()==42);	0
99	10	TooTallNate_Java-WebSocket	IncompleteExceptionTest#testConstructor	org.junit.Assert.assertEquals(42,incompleteException.getPreferredSize());	"org.junit.Assert.assertEquals(""STR"",incompleteException.getPreferredSize());"	0
100	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testLimitWithNamedParam	org.junit.Assert.assertEquals(qResult.size(),2);	org.junit.Assert.assertEquals(1,qResult.size());	0
100	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testLimitWithNamedParam	org.junit.Assert.assertEquals(qResult.size(),2);	org.junit.Assert.assertEquals(2,qResult.size());	0
100	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testLimitWithNamedParam	org.junit.Assert.assertEquals(qResult.size(),2);	org.junit.Assert.assertThat(qResult.size(),is(2));	0
100	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testLimitWithNamedParam	org.junit.Assert.assertEquals(qResult.size(),2);	org.junit.Assert.assertEquals(3,qResult.size());	0
100	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testLimitWithNamedParam	org.junit.Assert.assertEquals(qResult.size(),2);	org.junit.Assert.assertThat(qResult.size(),is(1));	0
100	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testLimitWithNamedParam	org.junit.Assert.assertEquals(qResult.size(),2);	org.junit.Assert.assertEquals(2,qResult.size());	0
100	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testLimitWithNamedParam	org.junit.Assert.assertEquals(qResult.size(),2);	org.junit.Assert.assertThat(qResult.size(),equalTo(2));	0
100	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testLimitWithNamedParam	org.junit.Assert.assertEquals(qResult.size(),2);	org.junit.Assert.assertThat(qResult).hasSize(1);	0
100	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testLimitWithNamedParam	org.junit.Assert.assertEquals(qResult.size(),2);	org.junit.Assert.assertTrue(qResult.size()>0);	0
100	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest#testLimitWithNamedParam	org.junit.Assert.assertEquals(qResult.size(),2);	org.junit.Assert.assertThat(qResult).hasSize(2);	0
101	10	DigitalPebble_storm-crawler	RegexFilterTest#testImagesFilter	org.junit.Assert.assertEquals(null,filterResult);	"org.junit.Assert.assertThat(filterResult,is(""STR""));"	0
101	10	DigitalPebble_storm-crawler	RegexFilterTest#testImagesFilter	org.junit.Assert.assertEquals(null,filterResult);	"org.junit.Assert.assertTrue(filterResult.contains(""STR""));"	0
101	10	DigitalPebble_storm-crawler	RegexFilterTest#testImagesFilter	org.junit.Assert.assertEquals(null,filterResult);	"org.junit.Assert.assertEquals(""STR"",filterResult);"	0
101	10	DigitalPebble_storm-crawler	RegexFilterTest#testImagesFilter	org.junit.Assert.assertEquals(null,filterResult);	"org.junit.Assert.assertThat(filterResult).isEqualTo(""STR"");"	0
101	10	DigitalPebble_storm-crawler	RegexFilterTest#testImagesFilter	org.junit.Assert.assertEquals(null,filterResult);	"org.junit.Assert.assertThat(filterResult,containsString(""STR""));"	0
101	10	DigitalPebble_storm-crawler	RegexFilterTest#testImagesFilter	org.junit.Assert.assertEquals(null,filterResult);	"org.junit.Assert.assertThat(filterResult,equalTo(""STR""));"	0
101	10	DigitalPebble_storm-crawler	RegexFilterTest#testImagesFilter	org.junit.Assert.assertEquals(null,filterResult);	"org.junit.Assert.assertThat(filterResult,is(equalTo(""STR"")));"	0
101	10	DigitalPebble_storm-crawler	RegexFilterTest#testImagesFilter	org.junit.Assert.assertEquals(null,filterResult);	"org.junit.Assert.assertTrue(filterResult.contains(""STR""));"	0
101	10	DigitalPebble_storm-crawler	RegexFilterTest#testImagesFilter	org.junit.Assert.assertEquals(null,filterResult);	"org.junit.Assert.assertEquals(""STR"",filterResult);"	0
101	10	DigitalPebble_storm-crawler	RegexFilterTest#testImagesFilter	org.junit.Assert.assertEquals(null,filterResult);	"org.junit.Assert.assertTrue(filterResult.contains(""STR""));"	0
