OracleID	ClassName	TestName	TrueOracle	GenOracle	Correct
/	// OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertEquals(Collections.singletonMap(multiValueChangeEvent.getKey(),(Integer)1),keysToAdd);	0
/	// OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertEquals(removedKeys.keySet(),keysToRemove.keySet());	0
/	// OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertNotNull(keysToAdd);	0
2	orientechnologies/orientdb ODocumentSchemalessBinarySerializationTest	testEmbeddedListOfEmbeddedMap	assertEquals(extr.fields(),document.fields());	assertTrue(coll.equals(extr.getList(“list”)));	0
/	// ODocumentSchemalessBinarySerializationTest	testEmbeddedListOfEmbeddedMap	assertEquals(extr.fields(),document.fields());	"assertEquals(coll,extr.field(""STR""));"	0
/	// ODocumentSchemalessBinarySerializationTest	testEmbeddedListOfEmbeddedMap	assertEquals(extr.fields(),document.fields());	assertEquals(document,extr);	0
/	// ODocumentSchemalessBinarySerializationTest	testEmbeddedListOfEmbeddedMap	assertEquals(extr.fields(),document.fields());	assertNotNull(extr);	0
/	// ODocumentSchemalessBinarySerializationTest	testEmbeddedListOfEmbeddedMap	assertEquals(extr.fields(),document.fields());	assertEquals(2,coll.size());	0
3	orientechnologies/orientdb ODropClusterStatementExecutionTest	testDropClusterIfExists	assertTrue(db.getClusterIdByName(cluster)>0);	assertTrue(db.getClusterIdByName(cluster)>0);	1
3	// ODropClusterStatementExecutionTest	testDropClusterIfExists	assertTrue(db.getClusterIdByName(cluster)>0);	assertFalse(db.getClusterIdByName(cluster)>0);	0
4	// OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertEquals(operations.size(),1);	0
/	// OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertNotNull(request.getOperations());	0
/	// OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertTrue(request.getOperations().size()==1);	0
5	// OSQLFunctionAbsoluteValueTest	testEmpty	assertNull(result);	assertNull(result);	1
6	orientechnologies/orientdb OLiveQueryMessagesTests	testLiveQueryPushRequest	assertEquals(pushRequestRead.getMonitorId(),10);	assertTrue(pushRequestRead.getMonitorId()==10);	0
6	// OLiveQueryMessagesTests	testLiveQueryPushRequest	assertEquals(pushRequestRead.getMonitorId(),10);	assertEquals(pushRequestRead.getMonitorId(),10);	1
/	// OLiveQueryMessagesTests	testLiveQueryPushRequest	assertEquals(pushRequestRead.getMonitorId(),10);	assertTrue(events.size()==3&&pushRequestRead.getMonitorId()==10);	0
7	// TestObjectWithDeletedLink	testDeletedLink	assertNotNull(ob1.getFriend());	assertEquals(ob2,ob1.getFriend());	0
/	// TestObjectWithDeletedLink	testDeletedLink	assertNotNull(ob1.getFriend());	assertNotNull(ob2);	0
/	// TestObjectWithDeletedLink	testDeletedLink	assertNotNull(ob1.getFriend());	assertEquals(ob1.getFriend(),ob2);	0
7	// TestObjectWithDeletedLink	testDeletedLink	assertNotNull(ob1.getFriend());	assertNotNull(ob1.getFriend());	1
/	// TestObjectWithDeletedLink	testDeletedLink	assertNotNull(ob1.getFriend());	"assertEquals(""STR"",ob2.getName());"	0
8	// OConnectionExecutorTransactionTest	testExecutionBeginTransaction	assertFalse(database.getTransaction().isActive());	assertNotNull(operations);	0
/	// OConnectionExecutorTransactionTest	testExecutionBeginTransaction	assertFalse(database.getTransaction().isActive());	assertNotNull(rec.getIdentity());	0
/	// OConnectionExecutorTransactionTest	testExecutionBeginTransaction	assertFalse(database.getTransaction().isActive());	"assertNotNull(rec.getIdentity())`,Iwillgenerateanothercompletelydifferentassertstatementthatmightfitthegiventestprefix:

`assertTrue(rec.getIdentity().getDatabaseName().equals(database.getName()));"	0
9	// RemoteSimpleSchemaTest	testNotCaseSensitiveDrop	"assertTrue(database.getMetadata().getSchema().existsClass(""STR""));"	"assertTrue(database.getMetadata().getSchema().getClass(""STR"")!=null);"	0
/	// RemoteSimpleSchemaTest	testNotCaseSensitiveDrop	"assertTrue(database.getMetadata().getSchema().existsClass(""STR""));"	assertNotNull(database.getMetadata().getSchema());	0
/	// RemoteSimpleSchemaTest	testNotCaseSensitiveDrop	"assertTrue(database.getMetadata().getSchema().existsClass(""STR""));"	assertNotNull(database.getMetadata().getSchema());	0
0	Yubico/yubico-java-client YubicoClientTest	testTwoQueries	assertEquals(ResponseStatus.REPLAYED_OTP,response.getStatus());	assertNotNull(response);	0
0	fabric8io/fabric8-maven-plugin ThorntailUtilTest	testReadThorntailPort	assertNotNull(props);	assertNotNull(props);	1
0	// MacAddressTest	testAddressMulticast	assertTrue(macAddress.isMulticast());	assertFalse(macAddress.isLocal());	0
0	// LoadKeyStoreTest	loadKeyStoreFromResourcesWrongPassword	assertNotNull(resourceAsStream);	assertNotNull(keyStorePath);	0
/	// LoadKeyStoreTest	loadKeyStoreFromResourcesWrongPassword	assertNotNull(resourceAsStream);	assertNotNull(keyStorePath);	0
0	// LoadKeyStoreTest	loadKeyStoreFromResourcesWrongPassword	assertNotNull(resourceAsStream);	assertNotNull(resourceAsStream);	1
/	// LoadKeyStoreTest	loadKeyStoreFromResourcesWrongPassword	assertNotNull(resourceAsStream);	assertNotNull(resourceAsStream);	1
0	trautonen/coveralls-maven-plugin DirectorySourceLoaderTest	testMissingSourceFileFromDirectory	"assertNull(sourceLoader.load(""STR""));"	"assertNull(sourceLoader.load(""STR""));"	1
/	// DirectorySourceLoaderTest	testMissingSourceFileFromDirectory	"assertNull(sourceLoader.load(""STR""));"	"assertNull(sourceLoader.load(""STR""));"	1
0	// ACollectionHelperTest	testCollect	assertEquals(4,result.size());	assertTrue(result.size()==4);	0
/	// ACollectionHelperTest	testCollect	assertEquals(4,result.size());	assertNotNull(result.get(2));	0
/	// AJsonSerHelperTest	testNumber	"assertEquals(""STR"",result);"	"assertTrue(result.contains(""STR""));"	0
/	// AJsonSerHelperTest	testNumber	"assertEquals(""STR"",result);"	"assertFalse(result.contains(""STR""));"	0
0	// HostURLFilterTest	testWithinHostOnly	"assertEquals(""STR"",filterResult);"	"assertTrue(allAllowed.filter(sourceURL,metadata,""STR"")!=null);"	0
0	// HostURLFilterTest	testWithinHostOnly	"assertEquals(""STR"",filterResult);"	"assertEquals(""STR"",filterResult);"	1
/	// HostURLFilterTest	testWithinHostOnly	"assertEquals(""STR"",filterResult);"	assertNotNull(filterResult);	0
0	// SimulatorAddressTest	testGetAddressIndex_fromAgent	assertEquals(5,agentAddress(5).getAddressIndex());	assertEquals(5,workerAddress(5,2).getAgentIndex());	0
/	// SimulatorAddressTest	testGetAddressIndex_fromAgent	assertEquals(5,agentAddress(5).getAddressIndex());	assertTrue(workerAddress(5,2).getAddressLevel()==WORKER);	0
/	// SimulatorAddressTest	testGetAddressIndex_fromAgent	assertEquals(5,agentAddress(5).getAddressIndex());	assertTrue(agentAddress(1).getParent()==coordinatorAddress());	0
/	// SimulatorAddressTest	testGetAddressIndex_fromAgent	assertEquals(5,agentAddress(5).getAddressIndex());	assertNotNull(workerAddress(5,2).getParent());	0
/	// SimulatorAddressTest	testGetAddressIndex_fromAgent	assertEquals(5,agentAddress(5).getAddressIndex());	assertNotNull(workerAddress(5,2).getAddressLevel());	0
0	adlnet/jxapi ContentActivitiesTest	testGetCategory	assertNotNull(actual);	assertNotNull(actual);	1
1	adlnet/jxapi AboutTest	testSetExtensions	assertNotNull(actual);	assertEquals(expected,actual);	0
/	// AboutTest	testSetExtensions	assertNotNull(actual);	"assertTrue(actual.has(""STR""));"	0
/	// AboutTest	testSetExtensions	assertNotNull(actual);	"assertTrue(about.getExtensions().has(""STR""));"	0
/	// AboutTest	testSetExtensions	assertNotNull(actual);	assertNotNull(about.getExtensions());	0
2	adlnet/jxapi SubStatementTest	testGetContext	assertNotNull(actual);	assertNotNull(actual);	1
3	// AttachmentTest	testGetUsageType	assertNotNull(actual);	assertNotNull(actual);	1
4	adlnet/jxapi StatementTest	testSetVersion	assertNotNull(actual);	assertNotNull(actual);	1
0	// SeekHeadFactoryTest	testEdgeCasesWithFakeZ	assertEquals(a.estimateSize(),computeSize);	assertEquals(expectedSize,computeSize);	0
/	// SeekHeadFactoryTest	testEdgeCasesWithFakeZ	assertEquals(a.estimateSize(),computeSize);	assertTrue(computeSize>0);	0
1	// SeekHeadFactoryTest	testEstimeteSeekSize	assertEquals(14,estimeteSeekSize(4,1));	assertTrue(estimatedSeekSize==expectedSeekSize);	0
2	// SegmentReaderTest	testToNextMarkerPartialVar1	assertEquals(ByteBuffer.wrap(bytes,0,8),buf1);	assertEquals(14,buf1.limit()+buf2.limit()+buf3.limit());	0
/	// SegmentReaderTest	testToNextMarkerPartialVar1	assertEquals(ByteBuffer.wrap(bytes,0,8),buf1);	assertTrue(buf1.hasRemaining()||buf2.hasRemaining()||buf3.hasRemaining());	0
/	// SegmentReaderTest	testToNextMarkerPartialVar1	assertEquals(ByteBuffer.wrap(bytes,0,8),buf1);	assertFalse(buf1.isDirect());	0
0	// OPropertyMapIndexDefinitionTest	testCreateValueByKeyTwoParameters	assertTrue(resultinstanceofCollection);	assertNotNull(result);	0
1	// OMatchStatementExecutionNewTest	testIndexedEdgeArrows	assertTrue(result.hasNext());	assertTrue(result.hasNext());	1
2	// OMatchStatementExecutionNewTest	testFriendsWithName	assertTrue(qResult.hasNext());	assertTrue(qResult.hasNext());	1
3	// DoubleSerializerTest	testSerializeWALChanges	assertEquals(doubleSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertTrue(walChanges.hasChanges());	0
/	// DoubleSerializerTest	testSerializeWALChanges	assertEquals(doubleSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertNotNull(buffer);	0
4	// OMatchStatementExecutionTest	testArrayNumber	assertEquals(1,result.size());	assertFalse(result.isEmpty());	0
/	// OMatchStatementExecutionTest	testArrayNumber	assertEquals(1,result.size());	assertNotNull(result.get(0));	0
/	// OMatchStatementExecutionTest	testArrayNumber	assertEquals(1,result.size());	assertNotNull(result);	0
5	orientechnologies/orientdb OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertTrue(nameProperty.isMandatory());	0
5	// OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertEquals(nameProperty.getName(),PROP_OFFICERS);	1
/	// OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertEquals(nameProperty.getName(),PROP_OFFICERS);	1
/	// OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertNotNull(nameProperty);	0
/	// OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertEquals(true,nameProperty.isMandatory());	0
/	// OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	assertEquals(nameProperty.isMandatory(),true);	0
/	// OCreatePropertyStatementExecutionTest	testCreateMandatoryPropertyWithEmbeddedType	assertEquals(nameProperty.getName(),PROP_OFFICERS);	"assertEquals(""STR"",nameProperty.getName());"	0
6	// OCompositeIndexDefinitionTest	testGetTypes	assertEquals(result.length,2);	assertNotNull(compositeIndex.getTypes());	0
/	// OCompositeIndexDefinitionTest	testGetTypes	assertEquals(result.length,2);	assertNotNull(result);	0
/	// OCompositeIndexDefinitionTest	testGetTypes	assertEquals(result.length,2);	assertNotNull(result[1]);	0
7	// AlterPropertyTest	testPropertyRenaming	"assertEquals(property,classA.getProperty(""STR""));"	"assertEquals(""STR"",classA.getProperty(""STR"").getName());"	0
/	// AlterPropertyTest	testPropertyRenaming	"assertEquals(property,classA.getProperty(""STR""));"	"assertTrue(classA.getProperty(""STR"")!=null&&classA.getProperty(""STR"")!=null);"	0
/	// AlterPropertyTest	testPropertyRenaming	"assertEquals(property,classA.getProperty(""STR""));"	assertEquals(newVector2D(0.0,0.0),vector2DInstance.clone());	0
7	// AlterPropertyTest	testPropertyRenaming	"assertEquals(property,classA.getProperty(""STR""));"	"assertEquals(property,classA.getProperty(""STR""));"	1
0	NanoHttpd/nanohttpd TestNanolets	uriToString	"assertEquals(""STR"",newUriResource(""STR"",100,GeneralHandler.class).toString());"	assertNull(RouterNanoHTTPD.normalizeUri(null));	0
/	// TestNanolets	uriToString	"assertEquals(""STR"",newUriResource(""STR"",100,GeneralHandler.class).toString());"	"assertNotNull(RouterNanoHTTPD.normalizeUri(""STR""));"	0
0	Yubico/yubico-java-client YubicoClientTest	testSignature	assertNotNull(response);	assertNotNull(response);	1
0	// YubicoClientTest	testSignature	assertNotNull(response);	"assertNotNull(response)`,youcouldchoosetotestthe`isOk()`methodofthe`VerificationResponse`object.Here'sanexampleofhowtodothis:

```java
publicvoidtestValidOTP()throwsYubicoVerificationException,YubicoValidationFailure{
VerificationResponseresponse=client.verify(""VALID_OTP"");"	0
0	jcodec/jcodec PlatformTest	testInvokeStatic2	assertEquals(42,parseBuf);	assertFalse(Platform.isAssignableFrom(VideoSampleEntry.class,SampleEntry.class));	0
0	// PropertyBindingSupport_bind0_NumericalTest	bind_Double	"assertTrue(bind0(testObject,""STR"",""STR""));"	"assertNotNull(bind0(testObject,""STR"",""STR""));"	0
0	adlnet/jxapi VerbsTest	testAnswered	assertNotNull(actual);	assertNotNull(actual);	1
0	// VerbsTest	testAnswered	assertNotNull(actual);	assertNotNull(Verbs.answered());	0
1	adlnet/jxapi StatementResultTest	testSetStatements	assertNotNull(actual);	assertNotNull(actual);	1
0	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java FizzBuzzTDDTest	test1Returns1	"assertEquals(""STR"",result);"	"assertEquals(""STR"",result);"	1
0	// FizzBuzzTDDTest	test1Returns1	"assertEquals(""STR"",result);"	"assertNotEquals(""STR"",result);"	0
/	// FizzBuzzTDDTest	test1Returns1	"assertEquals(""STR"",result);"	assertFalse(result.isEmpty());	0
/	// FizzBuzzTDDTest	test1Returns1	"assertEquals(""STR"",result);"	assertFalse(result.isEmpty());	0
/	// FizzBuzzTDDTest	test1Returns1	"assertEquals(""STR"",result);"	"assertFalse(result.contains(""STR""));"	0
/	// FizzBuzzTDDTest	test1Returns1	"assertEquals(""STR"",result);"	"assertFalse(result.contains(""STR""));"	0
/	// FizzBuzzTDDTest	test1Returns1	"assertEquals(""STR"",result);"	"assertFalse(result.contains(""STR""));"	0
0	basis-technology-corp/tcl-regex-java MatcherTest	reset	assertTrue(matcher.find());	assertTrue(matcher.regionStart()==0);	0
0	// MatcherTest	reset	assertTrue(matcher.find());	assertTrue(matcher.find());	1
/	// MatcherTest	reset	assertTrue(matcher.find());	assertTrue(matcher.matches());	0
/	// MatcherTest	reset	assertTrue(matcher.find());	???;	0
/	// MatcherTest	reset	assertTrue(matcher.find());	???;	0
/	// MatcherTest	reset	assertTrue(matcher.find());	assertFalse(matcher.regionEnd()==matcher.regionStart());	0
/	// MatcherTest	reset	assertTrue(matcher.find());	assertNotNull(matcher.pattern());	0
0	fluenda/ParCEFone CEFParserTest	validByteArrayMessageWithoutValidationTest	assertNotNull(parser.parse(sample1Array));	assertEquals(true,parser.parse(sample1Array)!=null);	0
/	// CEFParserTest	validByteArrayMessageWithoutValidationTest	assertNotNull(parser.parse(sample1Array));	"assertEquals(""STR"",parser.parse(sample1Array).getHeader().get(""STR""));"	0
/	// CEFParserTest	validByteArrayMessageWithoutValidationTest	assertNotNull(parser.parse(sample1Array));	"assertNotNull(parser.parse(sample1Array).getHeader().get(""STR""));"	0
0	TooTallNate/Java-WebSocket DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	1
0	// DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	assertEquals(DefaultExtension.class.getSimpleName(),defaultExtension.toString());	0
/	// DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	assertEquals(defaultExtension,defaultExtension.copyInstance());	0
/	// DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	assertTrue(defaultExtension.acceptProvidedExtensionAsClient(defaultExtension.getProvidedExtensionAsClient()));	0
/	// DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	assertNotNull(defaultExtension);	0
1	TooTallNate/Java-WebSocket DefaultExtensionTest	testHashCode	assertEquals(defaultExtension0.hashCode(),defaultExtension1.hashCode());	assertEquals(defaultExtension0.hashCode(),defaultExtension1.hashCode());	1
1	// DefaultExtensionTest	testHashCode	assertEquals(defaultExtension0.hashCode(),defaultExtension1.hashCode());	assertTrue(defaultExtension0.equals(defaultExtension1));	0
/	// DefaultExtensionTest	testHashCode	assertEquals(defaultExtension0.hashCode(),defaultExtension1.hashCode());	assertTrue(defaultExtension0.getClass().equals(defaultExtension1.getClass()));	0
/	// DefaultExtensionTest	testHashCode	assertEquals(defaultExtension0.hashCode(),defaultExtension1.hashCode());	assertTrue(defaultExtension0.hashCode()==defaultExtension1.hashCode());	0
0	// WARCRecordFormatTest	testGetDigestSha1RobotsTxt	assertEquals(sha1str,WARCRecordFormat.getDigestSha1(content));	"assertTrue(robotsTxt.contains(""STR""));"	0
/	// WARCRecordFormatTest	testGetDigestSha1RobotsTxt	assertEquals(sha1str,WARCRecordFormat.getDigestSha1(content));	assertNotNull(robotsTxt);	0
1	// BasicURLNormalizerTest	testInvalidURI	assertEquals(expectedResult,normalizedUrl);	assertEquals(expectedResult,normalizedUrl);	1
1	// BasicURLNormalizerTest	testInvalidURI	assertEquals(expectedResult,normalizedUrl);	"assertEquals(""STR"",normalizedUrl);"	0
/	// BasicURLNormalizerTest	testInvalidURI	assertEquals(expectedResult,normalizedUrl);	assertNotNull(normalizedUrl);	0
1	cucumber-ltd/cucumber-pro-plugin-jvm SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	assertEquals(Logger.Level.INFO,logger.level);	1
1	// SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	assertNotNull(logger.level);	0
0	// OIOUtilsTest	shoudGetRightTimeFromString	assertEquals(calendar.getTime(),d);	assertTrue(d.getTime()==calendar.getTimeInMillis());	0
/	// OIOUtilsTest	shoudGetRightTimeFromString	assertEquals(calendar.getTime(),d);	assertTrue(d.compareTo(calendar.getTime())==0);	0
1	// OMatchStatementExecutionTest	testSimpleLimit	assertEquals(1,qResult.size());	assertEquals(1,qResult.size());	1
/	// OMatchStatementExecutionTest	testSimpleLimit	assertEquals(1,qResult.size());	assertTrue(qResult.size()>0);	0
/	// OMatchStatementExecutionTest	testSimpleLimit	assertEquals(1,qResult.size());	assertNotNull(qResult);	0
/	// LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	assertEquals(1,count);	assertTrue(count>0);	0
/	// LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	assertEquals(1,count);	assertTrue(count>0);	0
/	// LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	assertEquals(1,count);	assertFalse(count==0);	0
3	// AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	"assertTrue(classA.getProperties().stream().anyMatch(p->p.getName().equals(""STR""))&&classA.getLink(classLinked));"	0
/	// AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertNull(classLinked);	0
/	// AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	"assertNotNull(classA.getProperty(""STR"").getLinkedClass());"	0
/	// AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertNotNull(classLinked);	0
4	// CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertEquals(rid,linkSerializer.deserializeFromByteBufferObject(buffer));	0
4	// CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	1
/	// CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertEquals(rid.toString(),linkSerializer.deserializeFromByteBufferObject(buffer).toString());	0
/	// CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertEquals(buffer.limit(),buffer.position()+size+1);	0
/	// CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertEquals(size+1,buffer.limit());	0
/	// CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertEquals(linkSerializer.getObjectSize(rid),buffer.limit()-buffer.position());	0
/	// CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertTrue(buffer.position()+linkSerializer.getObjectSize(rid)==buffer.limit());	0
/	// CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertTrue(linkSerializer.getObjectSizeInByteBuffer(buffer)==size);	0
/	// CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertTrue(linkSerializer.deserializeFromByteBufferObject(buffer).equals(rid));	0
5	orientechnologies/orientdb OCommandExecutorSQLSelectTest	testAggregations	assertEquals(1,results.size());	assertTrue(results.size()>0);	0
/	// OCommandExecutorSQLSelectTest	testAggregations	assertEquals(1,results.size());	assertFalse(results.isEmpty());	0
0	amlinv/stat-collection-utils AttributeInjectorTest	testGetSetLog	assertNotNull(this.injector.getLog());	assertNotNull(this.injector.getLog());	1
0	Yubico/yubico-java-client YubicoClientTest	testUnPrintableOTP	assertFalse(YubicoClient.isValidOTPFormat(otp));	assertFalse(YubicoClient.isValidOTPFormat(otp));	1
0	spring-cloud/spring-cloud-security OAuth2FeignRequestInterceptorTests	applyAuthorizationHeader	"assertTrue(headers.containsKey(""STR""));"	"assertTrue(oAuth2AccessToken.getValue()+""STR"",oAuth2AccessToken.getValue()==null);"	0
/	// OAuth2FeignRequestInterceptorTests	applyAuthorizationHeader	"assertTrue(headers.containsKey(""STR""));"	assertTrue(requestTemplate.headers().containsKey(header));	0
/	// OAuth2FeignRequestInterceptorTests	applyAuthorizationHeader	"assertTrue(headers.containsKey(""STR""));"	"assertTrue(requestTemplate.headers().get(""STR"").contains(""STR""));"	0
/	// OAuth2FeignRequestInterceptorTests	applyAuthorizationHeader	"assertTrue(headers.containsKey(""STR""));"	assertNotNull(oAuth2AccessToken);	0
/	// OAuth2FeignRequestInterceptorTests	applyAuthorizationHeader	"assertTrue(headers.containsKey(""STR""));"	assertNotNull(requestTemplate.header(header));	0
0	myabc/markdownj EdgeCases	testNull	"assertEquals(""STR"",m.markdown(null));"	assertEquals(expectedResponse,response);	0
/	// EdgeCases	testNull	"assertEquals(""STR"",m.markdown(null));"	assertEquals(expectedResponse,response);	0
/	// EdgeCases	testNull	"assertEquals(""STR"",m.markdown(null));"	"assertTrue(StringUtils.isEmpty(m.markdown(""STR"").toString()));"	0
/	// EdgeCases	testNull	"assertEquals(""STR"",m.markdown(null));"	assertNotNull(m.markdown(null));	0
0	// ACollectionHelperTest	testExists	assertEquals(false,ACollectionHelper.exists(Arrays.<String>asList(),len1));	assertTrue(coll.stream().anyMatch(len1));	0
/	// ACollectionHelperTest	testExists	assertEquals(false,ACollectionHelper.exists(Arrays.<String>asList(),len1));	assertFalse(coll.stream().anyMatch(o->o.length()>1&&coll.stream().filter(e->e.length()==1).count()==1));	0
/	// ACollectionHelperTest	testExists	assertEquals(false,ACollectionHelper.exists(Arrays.<String>asList(),len1));	assertNotNull(coll);	0
0	// EnvFilterTest	allows_overriding_mask	assertEquals(expectedEnv,envFilter.filter(env));	"assertTrue(filter(env).containsKey(""STR""));"	0
/	// EnvFilterTest	allows_overriding_mask	assertEquals(expectedEnv,envFilter.filter(env));	assertTrue(filter(env).size()==5);	0
/	// EnvFilterTest	allows_overriding_mask	assertEquals(expectedEnv,envFilter.filter(env));	"assertFalse(filter(env).containsKey(""STR""));"	0
/	// EnvFilterTest	allows_overriding_mask	assertEquals(expectedEnv,envFilter.filter(env));	"assertFalse(filter(env).containsKey(""STR""));"	0
/	// EnvFilterTest	allows_overriding_mask	assertEquals(expectedEnv,envFilter.filter(env));	"assertNull(filter(env).get(""STR""));"	0
0	// MorphologyTest	crap	assertFalse(crap.isRecognized());	assertNotNull(crap);	0
0	sofastack/sofa-bolt GlobalSwitchTest	testSystemSettings_takesEffect_before_defaultvalue	assertTrue(client1.isConnectionMonitorSwitchOn());	assertTrue(client1.isConnectionMonitorSwitchOn());	1
0	// PuzzleStateTest	not_equal_to_state_with_different_puzzle	assertNotEquals(a,b);	assertTrue(!a.equals(b));	0
0	// WorkerQueryTest	noFilters	assertEquals(list,result);	assertEquals(3,result.size());	0
/	// WorkerQueryTest	noFilters	assertEquals(list,result);	assertFalse(result.isEmpty());	0
1	adlnet/jxapi VerbTest	testVerb	assertNotNull(verb);	assertNotNull(verb);	1
/	// VerbTest	testVerb	assertNotNull(verb);	assertNotNull(verb.serialize());	0
/	// TSqlBuilderTest	testSelectSomeFrom	"assertEquals(""STR"",sql.select(""STR"",""STR"").from(""STR"").toString());"	"assertNotNull(sql.select(""STR"",""STR"").from(""STR"").where(""STR"",""STR"").toString());"	0
/	// TSqlBuilderTest	testSelectSomeFrom	"assertEquals(""STR"",sql.select(""STR"",""STR"").from(""STR"").toString());"	assertNotNull(sql);	0
/	// BasicIndexingTest	testFilterMetadata	"assertArrayEquals(""STR"",newString[]{""STR"",""STR"",""STR""},newTreeSet<>(fields.keySet()).toArray());"	"assertNull(fields.get(""STR""));"	0
/	// BasicIndexingTest	testFilterMetadata	"assertArrayEquals(""STR"",newString[]{""STR"",""STR"",""STR""},newTreeSet<>(fields.keySet()).toArray());"	"assertNull(fields.get(""STR""));"	0
/	// ProcessorConfigTest	order	assertEquals(2,result.size());	assertTrue(result.size()==2);	0
0	// HttpClientFactoryTest	testNonProxiedHostRequest	"assertEquals(""STR"",body);"	assertNotNull(client);	0
/	// HttpClientFactoryTest	testNonProxiedHostRequest	"assertEquals(""STR"",body);"	assertNotNull(client.getConnectionManager());	0
1	// CircleTest	testGetEnvironment	assertEquals(3,properties.size());	assertEquals(3,properties.size());	1
0	// OCommandExecutorSQLSelectTest	testProjection	assertEquals(qResult.size(),1);	assertNull(qResult);	0
1	// ORecordBytesTest	testReadFromInputStreamWithWaitSizeTooBigLimit	assertEquals(result,data.length);	???;	0
