OracleID	ClassName	TestName	TrueOracle	GenOracle	Correct
10	orientechnologies/orientdb AlterPropertyTest	testPropertyRenaming	"assertEquals(property,classA.getProperty(""STR""));"	assertNotNull(property);	0
11	adlnet/jxapi ContentActivitiesTest	testGetCategory	assertNotNull(actual);	assertTrue(actual.equals(expected));	0
13	adlnet/jxapi SubStatementTest	testGetContext	assertNotNull(actual);	assertEquals(expected,actual);	0
16	fabric8io/fabric8-maven-plugin ThorntailUtilTest	testReadThorntailPort	assertNotNull(props);	assertNotNull(a);	0
17	NanoHttpd/nanohttpd LoadKeyStoreTest	loadKeyStoreFromResourcesWrongPassword	assertNotNull(resourceAsStream);	assertNotNull(resourceAsStream);	1
17	/ LoadKeyStoreTest	loadKeyStoreFromResourcesWrongPassword	assertNotNull(resourceAsStream);	assertArrayEquals(expectedKeyStoreBytes,IOUtils.toByteArray(resourceAsStream));	0
17	/ LoadKeyStoreTest	loadKeyStoreFromResourcesWrongPassword	assertNotNull(resourceAsStream);	assertEquals(expectedKeyStoreFileSize,resourceAsStream.available());	0
17	/ LoadKeyStoreTest	loadKeyStoreFromResourcesWrongPassword	assertNotNull(resourceAsStream);	assertEquals(IOUtils.toByteArray(keystoreStream),keystoreStreamContent);	0
17	/ LoadKeyStoreTest	loadKeyStoreFromResourcesWrongPassword	assertNotNull(resourceAsStream);	assertTrue(keystoreStream!=null);	0
21	jcodec/jcodec SeekHeadFactoryTest	testEstimeteSeekSize	assertEquals(14,estimeteSeekSize(4,1));	assertNotEquals(ESTIMeteSeekSize(1,2),ESTIMeteSeekSize(3,4));	0
21	/ SeekHeadFactoryTest	testEstimeteSeekSize	assertEquals(14,estimeteSeekSize(4,1));	assertNotEquals(ESTIMeteSeekSize(4,7),ESTIMeteSeekSize(2,5));	0
22	jcodec/jcodec SegmentReaderTest	testToNextMarkerPartialVar1	assertEquals(ByteBuffer.wrap(bytes,0,8),buf1);	???;	0
23	trautonen/coveralls-maven-plugin DirectorySourceLoaderTest	testMissingSourceFileFromDirectory	"assertNull(sourceLoader.load(""STR""));"	assertNotNull(sourceLoader);	0
23	/ DirectorySourceLoaderTest	testMissingSourceFileFromDirectory	"assertNull(sourceLoader.load(""STR""));"	assertFalse(sourceLoader.isEmpty());	0
23	/ DirectorySourceLoaderTest	testMissingSourceFileFromDirectory	"assertNull(sourceLoader.load(""STR""));"	"assertEquals(""STR"",sourceLoader.toString());"	0
2	orientechnologies/orientdb LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	assertEquals(1,count);	assertTrue(db.getMetadata().getSchema().getClass(clsName).getProperty(propName)!=null);	0
2	/ LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	assertEquals(1,count);	assertNotEquals(obj1,obj2);	0
3	orientechnologies/orientdb AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertTrue(prop.getLinkedClass().equals(getLinkedClass()));	0
3	/ AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertFalse(prop.getLinkedClass()!=null);	0
4	orientechnologies/orientdb CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertEquals(rid.getRecordId(),linkSerializer.getRecordIdFromByteBuffer(buffer).getRecordId());	0
5	orientechnologies/orientdb OCommandExecutorSQLSelectTest	testAggregations	assertEquals(1,results.size());	assertEquals(expected,actual);	0
6	TooTallNate/Java-WebSocket DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	assertEquals(expected,defaultExtension.getProvidedExtensionAsClient());	0
6	/ DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	assertNull(defaultExtension.getProvidedExtensionAsClient());	0
6	/ DefaultExtensionTest	testGetProvidedExtensionAsClient	"assertEquals(""STR"",defaultExtension.getProvidedExtensionAsClient());"	assertTrue(defaultExtension.getProvidedExtensionAsClient().isEmpty());	0
7	TooTallNate/Java-WebSocket DefaultExtensionTest	testHashCode	assertEquals(defaultExtension0.hashCode(),defaultExtension1.hashCode());	assertEquals(defaultExtension0.hashCode(),defaultExtension1.hashCode());	1
7	/ DefaultExtensionTest	testHashCode	assertEquals(defaultExtension0.hashCode(),defaultExtension1.hashCode());	assertNotSame(defaultExtension0.hashCode(),defaultExtension1.hashCode());	0
8	fluenda/ParCEFone CEFParserTest	validByteArrayMessageWithoutValidationTest	assertNotNull(parser.parse(sample1Array));	assertTrue(someBooleanExpression);	0
8	/ CEFParserTest	validByteArrayMessageWithoutValidationTest	assertNotNull(parser.parse(sample1Array));	assertEquals(expectedData,actualData);	0
8	/ CEFParserTest	validByteArrayMessageWithoutValidationTest	assertNotNull(parser.parse(sample1Array));	assertNotNull(testData);	0
10	cucumber-ltd/cucumber-pro-plugin-jvm SystemLoggerTest	ignores_log_level_case	assertEquals(Logger.Level.DEBUG,logger.level);	assertNull(array);	0
10	/ SystemLoggerTest	ignores_log_level_case	assertEquals(Logger.Level.DEBUG,logger.level);	assertTrue(list.isEmpty());	0
13	adlnet/jxapi StatementResultTest	testSetStatements	assertNotNull(actual);	assertNotNull(actual);	1
13	/ StatementResultTest	testSetStatements	assertNotNull(actual);	assertEquals(1,actual.size());	0
13	/ StatementResultTest	testSetStatements	assertNotNull(actual);	assertTrue(actual.isEmpty());	0
15	Yubico/yubico-java-client YubicoClientTest	testSignature	assertNotNull(response);	"assertEquals(""STR"",response.getMessage());"	0
18	DigitalPebble/storm-crawler BasicURLNormalizerTest	testInvalidURI	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertNotEquals(nonURI,normalizedUrl);	0
18	/ BasicURLNormalizerTest	testInvalidURI	"assertEquals(""STR"",expectedResult,normalizedUrl);"	assertEquals(expectedResult,normalizedUrl);	0
21	hazelcast/hazelcast-simulator PropertyBindingSupport_bind0_NumericalTest	bind_Double	"assertTrue(bind0(testObject,""STR"",""STR""));"	"assertNotNull(bind0(newObject(),""STR"",""STR""));"	0
22	myabc/markdownj MarkupFileTester	runTest	assertEquals(pair.toString(),pair.getResult().trim(),markup.markdown(pair.getTest()).trim());	"assertEquals(""STR"",FOCAL.markdown(""STR""));"	0
0	orientechnologies/orientdb OCommandExecutorSQLSelectTest	testProjection	assertEquals(qResult.size(),1);	"assertTrue(Arrays.asList(""STR"",""STR"",""STR"").contains(""STR""));"	0
0	/ OCommandExecutorSQLSelectTest	testProjection	assertEquals(qResult.size(),1);	"assertNotEquals(true,StringUtils.isEmpty(""STR""));"	0
0	/ OCommandExecutorSQLSelectTest	testProjection	assertEquals(qResult.size(),1);	"assertFalse(SetUtils.isEmpty(newHashSet<String>()->{
}));"	0
0	/ OCommandExecutorSQLSelectTest	testProjection	assertEquals(qResult.size(),1);	assertEquals(Long.sum(10,15),25);	0
2	orientechnologies/orientdb CASObjectArrayTest	testSetTwoItems	assertEquals(0,array.add(1));	assertEquals(10,array.size());	0
8	myabc/markdownj EdgeCases	testNull	"assertEquals(""STR"",m.markdown(null));"	"assertNull(m.markdown(null),""STR"");"	0
8	/ EdgeCases	testNull	"assertEquals(""STR"",m.markdown(null));"	"assertEquals(m.markdown(""STR""),""STR"");"	0
9	adlnet/jxapi ScoreTest	testGetMin	assertEquals(expected,actual,0);	assertNotSame(score.getMin(),MIN);	0
9	/ ScoreTest	testGetMin	assertEquals(expected,actual,0);	assertNull(score.getRaw());	0
9	/ ScoreTest	testGetMin	assertEquals(expected,actual,0);	assertSame(score.getMax(),MAX);	0
9	/ ScoreTest	testGetMin	assertEquals(expected,actual,0);	assertTrue(actual>MIN);	0
9	/ ScoreTest	testGetMin	assertEquals(expected,actual,0);	assertFalse(actual<MIN);	0
9	/ ScoreTest	testGetMin	assertEquals(expected,actual,0);	assertEquals(expected,actual);	0
10	adlnet/jxapi VerbTest	testVerb	assertNotNull(verb);	???;	0
11	trautonen/coveralls-maven-plugin HttpClientFactoryTest	testNonProxiedHostRequest	"assertEquals(""STR"",body);"	"assertEquals(""STR"",body);"	1
12	trautonen/coveralls-maven-plugin CircleTest	testGetEnvironment	assertEquals(3,properties.size());	"assertEquals(properties.getProperty(""STR""),envCircle.Circle.CIRCLE_BUILD_NUMBER);"	0
13	trautonen/coveralls-maven-plugin WerckerTest	testGetBuildUrl	"assertEquals(""STR"",newWercker(env()).getBuildUrl());"	assertEquals(expectedValue,actualValue);	0
13	/ WerckerTest	testGetBuildUrl	"assertEquals(""STR"",newWercker(env()).getBuildUrl());"	assertNotNull(object);	0
14	arnohaase/a-foundation ACollectionHelperTest	testExists	assertEquals(false,ACollectionHelper.exists(Arrays.<String>asList(),len1));	???;	0
15	spring-cloud/spring-cloud-security OAuth2FeignRequestInterceptorTests	applyAuthorizationHeader	"assertTrue(""STR"",headers.containsKey(""STR""));"	"assertEquals(1,headers.get(""STR"").size());"	0
15	/ OAuth2FeignRequestInterceptorTests	applyAuthorizationHeader	"assertTrue(""STR"",headers.containsKey(""STR""));"	"assertNotNull(headers.get(""STR"").iterator().next());"	0
15	/ OAuth2FeignRequestInterceptorTests	applyAuthorizationHeader	"assertTrue(""STR"",headers.containsKey(""STR""));"	"assertTrue(headers.containsKey(""STR""));"	0
15	/ OAuth2FeignRequestInterceptorTests	applyAuthorizationHeader	"assertTrue(""STR"",headers.containsKey(""STR""));"	"assertEquals(""STR"",headers.get(""STR"").iterator().next());"	0
16	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java PuzzleStateTest	not_equal_to_state_with_different_puzzle	assertNotEquals(a,b);	assertFalse(x1!=x2);	0
17	amlinv/stat-collection-utils AttributeInjectorTest	testGetSetLog	assertNotNull(this.injector.getLog());	assertNotNull(this.injector.getLog());	1
18	redraiment/jactiverecord TSqlBuilderTest	testWhere	"assertEquals(""STR"",sql.toString());"	"assertEquals(""STR"",sql.toString());"	1
19	redraiment/jactiverecord TSqlBuilderTest	testSelectSomeFrom	"assertEquals(""STR"",sql.select(""STR"",""STR"").from(""STR"").toString());"	assertEquals(expectedValue,actualValue);	0
20	hazelcast/hazelcast-simulator WorkerQueryTest	noFilters	assertEquals(list,result);	assertNotSame(object1,object2);	0
20	/ WorkerQueryTest	noFilters	assertEquals(list,result);	assertArrayEquals(expected,actual.toArray());	0
20	/ WorkerQueryTest	noFilters	assertEquals(list,result);	assertSame(object1,object2);	0
20	/ WorkerQueryTest	noFilters	assertEquals(list,result);	assertTrue(result.contains(list.get(0)));	0
20	/ WorkerQueryTest	noFilters	assertEquals(list,result);	assertEquals(3,result.size());	0
20	/ WorkerQueryTest	noFilters	assertEquals(list,result);	assertNull(result.get(2).getId());	0
21	Yubico/yubico-java-client YubicoClientTest	testUnPrintableOTP	assertFalse(YubicoClient.isValidOTPFormat(otp));	assertEquals(true,isValidOTPFormat(otp));	0
22	PeterisP/morphology MorphologyTest	crap	assertFalse(crap.isRecognized());	"assertNotNull(locītājs.analyze(""STR""));"	0
23	cucumber-ltd/cucumber-pro-plugin-jvm EnvFilterTest	allows_overriding_mask	assertEquals(expectedEnv,envFilter.filter(env));	assertEquals(5,2*2);	0
23	/ EnvFilterTest	allows_overriding_mask	assertEquals(expectedEnv,envFilter.filter(env));	assertFalse(1>2);	0
1	DigitalPebble/storm-crawler WARCRecordFormatTest	testGetDigestSha1TwoByteArrays	"assertEquals(""STR"",sha1str,WARCRecordFormat.getDigestSha1(content1,content2));"	assertEquals(expected,actual);	0
1	/ WARCRecordFormatTest	testGetDigestSha1TwoByteArrays	"assertEquals(""STR"",sha1str,WARCRecordFormat.getDigestSha1(content1,content2));"	assertTrue(condition);	0
3	DigitalPebble/storm-crawler BasicIndexingTest	testRelativeCanonicalURL	"assertEquals(""STR"",""STR"",fields.get(""STR""));"	"assertEquals(fields.getOrDefault(""STR"",""STR""),""STR"");"	0
3	/ BasicIndexingTest	testRelativeCanonicalURL	"assertEquals(""STR"",""STR"",fields.get(""STR""));"	"assertTrue(fields.getOrDefault(""STR"",""STR"").matches(""STR""),""STR"");"	0
5	amlinv/stat-collection-utils JmxAttributePollerTest	testGetPolledObjects	assertEquals(this.polledObjects,this.poller.getPolledObjects());	assertTrue(this.poller.getPolledObjects().contains(newTestDataClass001()));	0
5	/ JmxAttributePollerTest	testGetPolledObjects	assertEquals(this.polledObjects,this.poller.getPolledObjects());	assertEquals(Collections.unmodifiableList(polledObjects),this.poller.getPolledObjects());	0
6	arnohaase/a-foundation AThreadPoolTest	testPrime	assertEquals(1,AThreadPoolImpl.prime(0,Collections.emptySet()));	assertEquals(2,prime(1,Collections.<Integer>emptySet()));	0
7	jcodec/jcodec EbmlSintTest	testBytePacking	assertArrayEquals(newbyte[]{0x5f,0x3f},convertToBytes(-192));	assertNotEquals(101,convertToBytes(100)[0]);	0
7	/ EbmlSintTest	testBytePacking	assertArrayEquals(newbyte[]{0x5f,0x3f},convertToBytes(-192));	assertEquals(100,convertToBytes(100)[0]);	0
7	/ EbmlSintTest	testBytePacking	assertArrayEquals(newbyte[]{0x5f,0x3f},convertToBytes(-192));	assertNotNull(convertToBytes(-50));	0
7	/ EbmlSintTest	testBytePacking	assertArrayEquals(newbyte[]{0x5f,0x3f},convertToBytes(-192));	assertNotNull(convertToBytes(100));	0
8	OpenLiberty/ci.common DevUtilTest	testParseNetworks	"assertArrayEquals(networkArray,DevUtil.parseNetworks(""STR""));"	assertTrue(networkArray.length>0);	0
9	orientechnologies/orientdb OMatchStatementExecutionTest	testTriangle2	assertEquals(1,result.size());	assertNotNull(db);	0
9	/ OMatchStatementExecutionTest	testTriangle2	assertEquals(1,result.size());	assertEquals(DB_NAME,db.getDatabaseName());	0
10	orientechnologies/orientdb ODirtyManagerTest	testLinkCollectionOther	assertTrue(manager2.isSame(manager));	"assertEquals(doc.field(""STR"").toString(),""STR"");"	0
10	/ ODirtyManagerTest	testLinkCollectionOther	assertTrue(manager2.isSame(manager));	assertFalse(isSame(manager,manager2));	0
12	orientechnologies/orientdb OLiveQueryRemoteTest	testRidSelect	assertTrue(listener.latch.await(10,TimeUnit.SECONDS));	???;	0
13	orientechnologies/orientdb RecursiveLinkedSaveTest	testTxLinked	"assertEquals(3,db.countClass(""STR""));"	"assertTrue(doc.fieldExists(""STR""));"	0
13	/ RecursiveLinkedSaveTest	testTxLinked	"assertEquals(3,db.countClass(""STR""));"	"assertEquals(1,doc.get(""STR""));"	0
14	redraiment/jactiverecord SeqTest	testFormatMap	"assertArrayEquals(newString[]{""STR"",""STR"",""STR""},actuals);"	assertEquals(actuals1[0],expected1);	0
14	/ SeqTest	testFormatMap	"assertArrayEquals(newString[]{""STR"",""STR"",""STR""},actuals);"	assertFalse(actuals1[1].equals(expected1));	0
14	/ SeqTest	testFormatMap	"assertArrayEquals(newString[]{""STR"",""STR"",""STR""},actuals);"	assertTrue(actuals1[2].equals(expected1));	0
15	redraiment/jactiverecord SeqTest	testCommaList	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),""STR""));"	"assertEquals(String.join(""STR"",null),join(null,""STR""));"	0
18	TooTallNate/Java-WebSocket FramedataImpl1Test	testDefaultValues	"assertEquals(""STR"",Opcode.BINARY,binary.getOpcode());"	assertEquals(expected,framedata.getVal1());	0
18	/ FramedataImpl1Test	testDefaultValues	"assertEquals(""STR"",Opcode.BINARY,binary.getOpcode());"	assertTrue(framedata.getVal1()>0);	0
20	rockagen/commons-lib CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	"assertEquals(repeatChar('a',3),""STR"");"	0
20	/ CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	"assertEquals(repeatChar('h',4),""STR"");"	0
20	/ CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	"assertEquals(repeatChar('t',2),""STR"");"	0
21	sofastack/sofa-bolt RpcServerTest	doTestRandomPortConstructor	assertNotEquals(0,rpcServer.port());	assertNotNull(newRpcServer());	0
21	/ RpcServerTest	doTestRandomPortConstructor	assertNotEquals(0,rpcServer.port());	assertTrue(rpcServer.isRunning());	0
21	/ RpcServerTest	doTestRandomPortConstructor	assertNotEquals(0,rpcServer.port());	assertEquals(newRpcServer().port(),1111);	0
21	/ RpcServerTest	doTestRandomPortConstructor	assertNotEquals(0,rpcServer.port());	assertNotEquals(0,rpcServer.port());	1
22	hazelcast/hazelcast-simulator AgentsFileTest	testLoad_emptyTag	assertEquals(1,registry.agentCount());	assertEquals(0,registry.agentCount());	0
23	adlnet/jxapi ActivityTest	testSerialize	assertNotNull(actual);	assertNotNull(activity);	0
23	/ ActivityTest	testSerialize	assertNotNull(actual);	assertFalse(activity.getDefinition()==null);	0
23	/ ActivityTest	testSerialize	assertNotNull(actual);	"assertEquals(activity.getDefinition().getName().get(""STR""),""STR"");"	0
23	/ ActivityTest	testSerialize	assertNotNull(actual);	"assertNotNull(activity.getDefinition().getName().get(""STR""));"	0
23	/ ActivityTest	testSerialize	assertNotNull(actual);	"assertTrue(activity.getId().equals(definition.getName().get(""STR"")));"	0
23	/ ActivityTest	testSerialize	assertNotNull(actual);	"assertNotEquals(activity.getId(),""STR"");"	0
24	NanoHttpd/nanohttpd GZipIntegrationTest	fixedLengthContentIsEncodedProperly	"assertEquals(""STR"",EntityUtils.toString(response.getEntity()));"	"assertEquals(""STR"",response.getEntity().getContent());"	0
0	jribble/Java-Websockify FlashPolicyHandlerTest	testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertArrayEquals(expectedArray,actualArray);	0
0	/ FlashPolicyHandlerTest	testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertNotNull(object);	0
0	/ FlashPolicyHandlerTest	testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertEquals(expected,actual);	0
0	/ FlashPolicyHandlerTest	testDecodeCustomResponse	assertTrue(XML.equals(resp));	???;	0
1	fabric8io/fabric8-maven-plugin ImageStreamServiceTest	should_return_newer_tag	assertEquals(latestTag,resultedTag);	assertNotNull(resultedTag);	0
1	/ ImageStreamServiceTest	should_return_newer_tag	assertEquals(latestTag,resultedTag);	assertSame(oldTag,resultedTag);	0
2	fluent/fluent-logger-java TestBugfixes	validLoggerReturned_whenOpenThenCloseThenOpenWithSameParameters	assertEquals(null,logger.sender);	assertTrue(loggerinstanceofFluentLogger);	0
2	/ TestBugfixes	validLoggerReturned_whenOpenThenCloseThenOpenWithSameParameters	assertEquals(null,logger.sender);	assertNotNull(logger);	0
4	amlinv/stat-collection-utils JMXJvmIdConnectionFactoryTest	testGetSetAttacher	assertTrue(this.factory.getAttacher()instanceofDefaultVirtualMachineAttacher);	assertEquals(mockAttacher,getAttacher());	0
4	/ JMXJvmIdConnectionFactoryTest	testGetSetAttacher	assertTrue(this.factory.getAttacher()instanceofDefaultVirtualMachineAttacher);	assertNotNull(getAttacher());	0
6	adlnet/jxapi ActivityDefinitionTest	testActivityDefinitionHashMapOfStringStringHashMapOfStringString	assertNotNull(ad);	"assertEquals(""STR"",activityDefinition.getType());"	0
6	/ ActivityDefinitionTest	testActivityDefinitionHashMapOfStringStringHashMapOfStringString	assertNotNull(ad);	assertTrue(elementinstanceofJsonPrimitive);	0
6	/ ActivityDefinitionTest	testActivityDefinitionHashMapOfStringStringHashMapOfStringString	assertNotNull(ad);	assertNotNull(activityDefinition);	0
7	adlnet/jxapi ResultTest	testGetDuration	assertNotNull(actual);	assertEquals(expected,actual);	0
8	adlnet/jxapi AttachmentResultTest	testGetXapiStatement	assertNotNull(a);	assertEquals(expected,actual);	0
12	orientechnologies/orientdb RemoteMetadataReloadTest	testStorageUpdate	assertEquals(database.get(ODatabase.ATTRIBUTES.LOCALELANGUAGE),Locale.GERMANY.getLanguage());	assertTrue(condition);	0
12	/ RemoteMetadataReloadTest	testStorageUpdate	assertEquals(database.get(ODatabase.ATTRIBUTES.LOCALELANGUAGE),Locale.GERMANY.getLanguage());	assertNull(object);	0
12	/ RemoteMetadataReloadTest	testStorageUpdate	assertEquals(database.get(ODatabase.ATTRIBUTES.LOCALELANGUAGE),Locale.GERMANY.getLanguage());	assertNotEquals(firstValue,secondValue);	0
12	/ RemoteMetadataReloadTest	testStorageUpdate	assertEquals(database.get(ODatabase.ATTRIBUTES.LOCALELANGUAGE),Locale.GERMANY.getLanguage());	assertFalse(condition);	0
12	/ RemoteMetadataReloadTest	testStorageUpdate	assertEquals(database.get(ODatabase.ATTRIBUTES.LOCALELANGUAGE),Locale.GERMANY.getLanguage());	assertNotNull(object);	0
12	/ RemoteMetadataReloadTest	testStorageUpdate	assertEquals(database.get(ODatabase.ATTRIBUTES.LOCALELANGUAGE),Locale.GERMANY.getLanguage());	assertEquals(expectedValue,actualValue);	0
14	open-korean-text/open-korean-text OpenKoreanProcessorJavaTest	testDetokenizer	"assertEquals(""STR"",OpenKoreanTextProcessorJava.detokenize(words));"	assertEquals(expectedValue,detokenize(sampleList));	0
16	nidi3/graphviz-java OptionsTest	fromJsonEmptyImages	assertEquals(expected,options);	assertFalse(options.isYInvert());	0
16	/ OptionsTest	fromJsonEmptyImages	assertEquals(expected,options);	assertFalse(options.getImages().isEmpty());	0
16	/ OptionsTest	fromJsonEmptyImages	assertEquals(expected,options);	assertEquals(expected.getTotalMemory(),options.getTotalMemory());	0
16	/ OptionsTest	fromJsonEmptyImages	assertEquals(expected,options);	assertEquals(expected.getEngine(),options.getEngine());	0
19	hazelcast/hazelcast-simulator GitInfoTest	testLoadProperties	assertNotNull(properties);	"assertNotNull(properties.getProperty(""STR""));"	0
19	/ GitInfoTest	testLoadProperties	assertNotNull(properties);	"assertNull(properties.getProperty(""STR""));"	0
19	/ GitInfoTest	testLoadProperties	assertNotNull(properties);	"assertEquals(""STR"",properties.getProperty(""STR""));"	0
20	myabc/markdownj LineConventions	testUnixLineConventions	"assertEquals(EXPECTED,m.markdown(""STR""));"	"assertEquals(""STR"",m.markdown(null));"	0
20	/ LineConventions	testUnixLineConventions	"assertEquals(EXPECTED,m.markdown(""STR""));"	assertNotNull(m);	0
0	cucumber-ltd/cucumber-pro-plugin-jvm ConfigTest	gets_and_sets_value	"assertEquals(""STR"",config.getString(""STR""));"	"assertTrue(config.getString(""STR"").equals(""STR""));"	0
1	hazelcast/hazelcast-simulator MetronomeSupplierTest	testThreadCount	assertEquals(SleepingMetronome.class,m.getClass());	assertEquals(20,m.getInterval());	0
1	/ MetronomeSupplierTest	testThreadCount	assertEquals(SleepingMetronome.class,m.getClass());	assertFalse(m.isEmpty());	0
1	/ MetronomeSupplierTest	testThreadCount	assertEquals(SleepingMetronome.class,m.getClass());	assertNotNull(m);	0
1	/ MetronomeSupplierTest	testThreadCount	assertEquals(SleepingMetronome.class,m.getClass());	assertEquals(5,m.getCurrentThreadCount());	0
1	/ MetronomeSupplierTest	testThreadCount	assertEquals(SleepingMetronome.class,m.getClass());	assertTrue(m.getTimeUnit()==TimeUnit.MILLISECONDS);	0
2	hazelcast/hazelcast-simulator NativeUtilsTest	testGetPidStringOrNull	assertNotNull(pid);	"assertEquals(2342,getPidFromBeanString(""STR""));"	0
3	fabric8io/fabric8-maven-plugin MapUtilTest	testMergeMaps	assertEquals(expectedA,MapUtil.mergeMaps(mapA,mapB));	assertNotEquals(expectedA,mergeMaps(mapA,mapB));	0
4	fabric8io/fabric8-maven-plugin ProfileUtilTest	simple	assertNotNull(is);	assertNotNull(is);	1
4	/ ProfileUtilTest	simple	assertNotNull(is);	assertTrue(is.available()>0);	0
4	/ ProfileUtilTest	simple	assertNotNull(is);	"assertTrue(newString(is.readAllBytes()).contains(""STR""));"	0
5	orientechnologies/orientdb CASObjectArrayTest	testCompareAndSetSingleItem	assertEquals(0,array.add(1));	assertTrue(array.add(1)==0);	0
7	orientechnologies/orientdb OCompositeKeyTest	testEqualNull	assertFalse(compositeKey.equals(null));	assertFalse(compositeKey.equals(null));	1
10	orientechnologies/orientdb SaveLinkedTypeAnyTest	testAlterRemoveLinkedType	assertNotNull(result);	"assertTrue(result.get(0).getFieldNames().contains(""STR""));"	0
11	orientechnologies/orientdb ODatabaseDocumentTxTest	testDocFromJsonEmbedded	assertEquals(result.size(),0);	???;	0
12	orientechnologies/orientdb OMatchStatementExecutionTest	testFriendsOfFriends	assertEquals(1,qResult.size());	assertEquals(qResult.size(),7);	0
13	orientechnologies/orientdb HttpIndexTest	updateKey	assertEquals(getResponse().getStatusLine().getStatusCode(),201);	"assertEquals(StringUtils.contains(""STR""+getDatabaseName()+""STR"",""STR""),true);"	0
13	/ HttpIndexTest	updateKey	assertEquals(getResponse().getStatusLine().getStatusCode(),201);	"assertEquals(post(""STR""+getDatabaseName()+""STR"").setUserName(""STR"").setUserPassword(""STR"").getResponse().getStatusLine().getStatusCode(),200);"	0
20	adlnet/jxapi ContextTest	testSetInstructor	assertNotNull(actual);	assertNotNull(actual);	1
20	/ ContextTest	testSetInstructor	assertNotNull(actual);	assertEquals(expected.toString(),actual.toString());	0
22	sofastack/sofa-bolt UserProcessorRegisterHelperTest	testRegisterMultiInterestUserProcessor	assertEquals(((SimpleServerMultiInterestUserProcessor)multiInterestUserProcessor).multiInterest().size(),userProcessors.size());	assertEquals(expected,actual);	0
23	sofastack/sofa-bolt RpcConnectionManagerTest	testAdd	assertEquals(1,cm.count(poolKey));	assertTrue(cm.isStarted());	0
23	/ RpcConnectionManagerTest	testAdd	assertEquals(1,cm.count(poolKey));	assertFalse(server.getCurrentPort()==0);	0
4	orientechnologies/orientdb LuceneSpatialMiscFunctionsTest	testStEqualsPoint	"assertEquals(next.field(""STR""),true);"	"assertEquals(0,next.field(""STR""));"	0
4	/ LuceneSpatialMiscFunctionsTest	testStEqualsPoint	"assertEquals(next.field(""STR""),true);"	"assertEquals(1,next.field(""STR""));"	0
5	orientechnologies/orientdb OETLFieldTransformerTest	testToLowerCase	assertEquals(1,getResult().size());	"assertEquals(""STR"",""STR"".toLowerCase());"	0
5	/ OETLFieldTransformerTest	testToLowerCase	assertEquals(1,getResult().size());	"assertSame(""STR"",surname.toLowerCase());"	0
5	/ OETLFieldTransformerTest	testToLowerCase	assertEquals(1,getResult().size());	???;	0
6	orientechnologies/orientdb ODatabaseDocumentTxTest	testCreateEdgeClass	assertNotNull(clazz);	"assertTrue(clazz.getName().equals(""STR""));"	0
6	/ ODatabaseDocumentTxTest	testCreateEdgeClass	assertNotNull(clazz);	"assertEquals(""STR"",className);"	0
6	/ ODatabaseDocumentTxTest	testCreateEdgeClass	assertNotNull(clazz);	"assertNotEquals(""STR"",className);"	0
6	/ ODatabaseDocumentTxTest	testCreateEdgeClass	assertNotNull(clazz);	"assertTrue(clazz.getRole().equals(""STR""));"	0
6	/ ODatabaseDocumentTxTest	testCreateEdgeClass	assertNotNull(clazz);	assertNotNull(clazz);	1
8	NanoHttpd/nanohttpd TestNanolets	testRoutePrioritizerRemoveRouteNoRouteMatches	assertEquals(1,prioritizer.getPrioritizedRoutes().size());	assertTrue(true);	0
8	/ TestNanolets	testRoutePrioritizerRemoveRouteNoRouteMatches	assertEquals(1,prioritizer.getPrioritizedRoutes().size());	assertEquals(1,1);	0
8	/ TestNanolets	testRoutePrioritizerRemoveRouteNoRouteMatches	assertEquals(1,prioritizer.getPrioritizedRoutes().size());	assertFalse(false);	0
11	redraiment/jactiverecord SeqTest	testJoinListEmpty	"assertEquals(""STR"",Seq.join(Collections.EMPTY_LIST,""STR""));"	"assertTrue(join(Arrays.asList(),""STR"").isEmpty(),""STR"");"	0
11	/ SeqTest	testJoinListEmpty	"assertEquals(""STR"",Seq.join(Collections.EMPTY_LIST,""STR""));"	"assertNull(join(null,""STR""),""STR"");"	0
12	adlnet/jxapi ActivityStateTest	testSetAgent	assertNotNull(actual);	assertNotNull(activityState);	0
